Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
near-term Past,ACCESS-CM2,14.3.2,historical,2.467512507924706e-05,0.0,9.338984904663557e-06,0.0,2.1458161842959814e-06,0.0,6.076582955297502e-05,0.0,2.6172761300202464e-05,0.0
near-term Past,ACCESS-CM2,14.4.1,historical,3.185567125664907e-05,0.0,2.530720277495071e-06,0.0,9.011045792016303e-06,0.0,7.444519837794602e-05,0.0,4.0973831959349627e-05,0.0
near-term Past,ACCESS-CM2,14.4.2,historical,4.686907777558121e-05,0.0,6.025207703777586e-06,0.0,1.9470010682901434e-05,0.0,9.742324434081025e-05,0.0,6.396228309211996e-05,0.0
near-term Past,ACCESS-CM2,14.4.3,historical,2.655234613275446e-05,0.0,4.510379057860896e-06,0.0,1.6603930955563734e-05,0.0,5.272178526462838e-05,0.0,3.2010949484485725e-05,0.0
near-term Past,ACCESS-CM2,14.5.1,historical,3.4103956537981176e-05,0.0,2.64527484039783e-06,0.0,1.0782427881054023e-05,0.0,7.692459393267534e-05,0.0,4.558652173045761e-05,0.0
near-term Past,ACCESS-CM2,14.5.2,historical,3.792170687203918e-05,0.0,3.51152060430311e-06,0.0,6.1641891410305166e-06,0.0,8.474775942710733e-05,0.0,5.6810388245523004e-05,0.0
near-term Past,ACCESS-CM2,14.6.1,historical,1.2906709425941011e-05,0.0,4.770385926891907e-06,0.0,3.9547308426997687e-07,0.0,2.246055118394127e-05,0.0,2.3964974637500378e-05,0.0
near-term Past,ACCESS-CM2,15.1.1,historical,6.483446273791377e-05,0.0,3.4961059085648056e-05,0.0,2.2469703711050675e-05,0.0,9.651258975403521e-05,0.0,0.00010526244175515211,0.0
near-term Past,ACCESS-CM2,15.1.2,historical,6.438635064161553e-05,0.0,2.5593415049281955e-05,0.0,2.8901200121293197e-05,0.0,0.00011050613840257197,0.0,9.210379989121821e-05,0.0
near-term Past,ACCESS-CM2,15.2.1,historical,3.420687395785071e-05,0.0,1.2291157021622016e-05,0.0,1.9408081267847176e-05,0.0,5.4537328439340276e-05,0.0,5.03471092491536e-05,0.0
near-term Past,ACCESS-CM2,15.2.2,historical,4.075494438751428e-05,0.0,2.1406060907550655e-05,0.0,2.4148034485492454e-05,0.0,5.457043782235483e-05,0.0,6.276432417007026e-05,0.0
near-term Past,ACCESS-CM2,15.2.3,historical,4.0302263762960286e-05,0.0,1.7868938658031563e-05,0.0,1.962320254789943e-05,0.0,6.104925366355162e-05,0.0,6.247955847065217e-05,0.0
near-term Past,ACCESS-CM2,15.3.1,historical,6.0521687192424186e-05,0.0,2.3415755151573833e-05,0.0,1.627659835877245e-05,0.0,0.000102475200132573,0.0,9.963448158328797e-05,0.0
near-term Past,ACCESS-CM2,15.4.1,historical,4.4921878051405414e-05,0.0,1.826635273511302e-05,0.0,3.1898830983196464e-05,0.0,7.615632062475023e-05,0.0,5.2943265063160695e-05,0.0
near-term Past,ACCESS-CM2,15.5.1,historical,4.2733637227777e-05,0.0,5.686534414654039e-06,0.0,1.9118663466577316e-06,0.0,0.00010641196853318344,0.0,5.636360424779676e-05,0.0
near-term Past,ACCESS-CM2,15.5.2,historical,4.3134771172456396e-05,0.0,6.033072067062702e-06,0.0,2.93756453714656e-06,0.0,0.00010649104307592618,0.0,5.65130494427862e-05,0.0
near-term Past,ACCESS-CM2,15.6.1,historical,5.6547373241623866e-05,0.0,2.153785479124721e-06,0.0,2.3916640956249447e-05,0.0,0.00011512836209428468,0.0,8.425126066467416e-05,0.0
near-term Past,ACCESS-CM2,2.1.1,historical,2.356745040826557e-06,0.0,4.4617301894014815e-07,0.0,1.0530139002103472e-06,0.0,5.104926326748691e-06,0.0,2.7910374132098996e-06,0.0
near-term Past,ACCESS-CM2,2.1.2,historical,4.593643624613805e-06,0.0,2.746911100639478e-06,0.0,2.4830289823270183e-06,0.0,7.907068393204636e-06,0.0,5.20892506794865e-06,0.0
near-term Past,ACCESS-CM2,2.1.3,historical,3.2524585253255105e-06,0.0,1.0923844419173402e-06,0.0,1.6019578314570845e-06,0.0,6.3895189476330875e-06,0.0,3.891596879944752e-06,0.0
near-term Past,ACCESS-CM2,2.1.4,historical,5.707674500713066e-06,0.0,2.2325801152268464e-06,0.0,2.9579617322089156e-06,0.0,1.0526062834448184e-05,0.0,7.062337856152933e-06,0.0
near-term Past,ACCESS-CM2,2.1.5,historical,8.524933273447703e-06,0.0,4.1885392516838275e-06,0.0,5.174650246647672e-06,0.0,1.3927879084935968e-05,0.0,1.0749891738641708e-05,0.0
near-term Past,ACCESS-CM2,2.1.6,historical,9.831809603979283e-06,0.0,4.948727179533342e-06,0.0,6.4481720576421705e-06,0.0,1.6049981293632765e-05,0.0,1.1808427370978145e-05,0.0
near-term Past,ACCESS-CM2,2.1.7,historical,7.376104247008774e-06,0.0,2.6509577719591237e-06,0.0,4.625334563873513e-06,0.0,1.2640840622344788e-05,0.0,9.520195260481429e-06,0.0
near-term Past,ACCESS-CM2,2.1.8,historical,3.5208629028283266e-06,0.0,1.2402485370054886e-06,0.0,1.7133693120854608e-06,0.0,6.834083628482497e-06,0.0,4.2601567924987926e-06,0.0
near-term Past,ACCESS-CM2,2.1.9,historical,3.739619930390839e-06,0.0,1.1620635413556366e-06,0.0,1.8604606623678228e-06,0.0,7.128043571519211e-06,0.0,4.769799778971544e-06,0.0
near-term Past,ACCESS-CM2,2.2.1,historical,4.469447797028209e-06,0.0,1.4158208878971054e-06,0.0,1.7666330075606193e-06,0.0,9.669769659550616e-06,0.0,4.972619682291368e-06,0.0
near-term Past,ACCESS-CM2,2.2.2,historical,5.510693439082605e-06,0.0,1.988138914340355e-06,0.0,2.5067349143589445e-06,0.0,1.2193158786901332e-05,0.0,5.284898852137494e-06,0.0
near-term Past,ACCESS-CM2,2.2.3,historical,1.3687081653422796e-05,0.0,8.431336708611294e-06,0.0,7.720014806825122e-06,0.0,2.107918731767778e-05,0.0,1.7458233879744965e-05,0.0
near-term Past,ACCESS-CM2,2.2.4,historical,1.0925665699725004e-05,0.0,6.3414628907836664e-06,0.0,5.903537675511859e-06,0.0,1.89510889321425e-05,0.0,1.2435284406582876e-05,0.0
near-term Past,ACCESS-CM2,2.2.5,historical,2.116049735762199e-05,0.0,1.5781296612199402e-05,0.0,1.4448983270860366e-05,0.0,2.557123165592756e-05,0.0,2.8820835992840605e-05,0.0
near-term Past,ACCESS-CM2,2.2.6,historical,3.257433830507721e-05,0.0,3.342368150616571e-05,0.0,2.5246511516679303e-05,0.0,2.801776755875582e-05,0.0,4.374708382956018e-05,0.0
near-term Past,ACCESS-CM2,2.3.1,historical,5.08069943409814e-06,0.0,1.1902922127063403e-06,0.0,2.2325206652997117e-06,0.0,1.3937252306300893e-05,0.0,2.8642151499794376e-06,0.0
near-term Past,ACCESS-CM2,2.4.1,historical,6.314593366716222e-06,0.0,3.001142473221993e-06,0.0,3.6291600231194226e-06,0.0,1.1223452499749777e-05,0.0,7.352512443647401e-06,0.0
near-term Past,ACCESS-CM2,2.4.2,historical,8.225501483675996e-06,0.0,3.868082122712178e-06,0.0,4.83334292529531e-06,0.0,1.383391994492926e-05,0.0,1.0305914803116636e-05,0.0
near-term Past,ACCESS-CM2,2.4.3,historical,1.5284868018280407e-05,0.0,9.72075019109757e-06,0.0,9.454704060116727e-06,0.0,2.2595213313714074e-05,0.0,1.9306069223732508e-05,0.0
near-term Past,ACCESS-CM2,2.4.4,historical,5.424087459157508e-06,0.0,2.243245599415424e-06,0.0,3.2657858078046745e-06,0.0,9.515320158698052e-06,0.0,6.624191997507576e-06,0.0
near-term Past,ACCESS-CM2,3.1.1,historical,1.029950003783448e-05,0.0,4.992463384507097e-06,0.0,5.3808631097935914e-06,0.0,1.9848673581808573e-05,0.0,1.0880792553553255e-05,0.0
near-term Past,ACCESS-CM2,3.1.2,historical,1.1951298334036069e-05,0.0,6.18317006948094e-06,0.0,6.183768216746804e-06,0.0,2.221764480983097e-05,0.0,1.3122999318771629e-05,0.0
near-term Past,ACCESS-CM2,3.1.3,historical,6.080631956247787e-06,0.0,2.239937822697228e-06,0.0,2.3387362356603973e-06,0.0,1.4906392463565606e-05,0.0,4.749518530230237e-06,0.0
near-term Past,ACCESS-CM2,3.2.1,historical,5.526931579833318e-06,0.0,1.4436889123455764e-06,0.0,2.7732056016118935e-06,0.0,1.480618084372668e-05,0.0,2.978840107660514e-06,0.0
near-term Past,ACCESS-CM2,3.2.2,historical,1.002095640902224e-05,0.0,5.127705754882495e-06,0.0,6.264732585302332e-06,0.0,2.1738847938076017e-05,0.0,6.824181795163489e-06,0.0
near-term Past,ACCESS-CM2,3.2.3,historical,1.1032966207989977e-05,0.0,6.315037172302141e-06,0.0,7.161898100391206e-06,0.0,2.1227242823586524e-05,0.0,9.318798443645752e-06,0.0
near-term Past,ACCESS-CM2,3.3.1,historical,8.562095672527335e-06,0.0,5.2071548231372185e-06,0.0,5.363881775104825e-06,0.0,1.5025510855215102e-05,0.0,8.587934617632394e-06,0.0
near-term Past,ACCESS-CM2,3.3.2,historical,1.2564323813891615e-05,0.0,7.052181360451907e-06,0.0,8.802787931245558e-06,0.0,2.3648715691591828e-05,0.0,1.0627103851841264e-05,0.0
near-term Past,ACCESS-CM2,3.4.1,historical,1.1772822624553478e-05,0.0,5.846979231692751e-06,0.0,7.612466561211208e-06,0.0,1.9980415333532163e-05,0.0,1.3557463683599645e-05,0.0
near-term Past,ACCESS-CM2,3.4.2,historical,2.251204192166225e-05,0.0,1.372723776524987e-05,0.0,1.4653396757945776e-05,0.0,3.29511439626699e-05,0.0,2.861466493664976e-05,0.0
near-term Past,ACCESS-CM2,3.4.3,historical,2.8270392950566416e-05,0.0,2.453400478617361e-05,0.0,2.315056488939134e-05,0.0,3.557154508761215e-05,0.0,2.9770281444793945e-05,0.0
near-term Past,ACCESS-CM2,3.4.4,historical,2.126051352032019e-05,0.0,1.597100667069531e-05,0.0,1.4655574667027866e-05,0.0,3.0606996792812826e-05,0.0,2.373417298783359e-05,0.0
near-term Past,ACCESS-CM2,3.4.5,historical,9.511040325031162e-06,0.0,5.786624664067519e-06,0.0,5.916675132093086e-06,0.0,1.5659231677438268e-05,0.0,1.0622460792879611e-05,0.0
near-term Past,ACCESS-CM2,4.1.1,historical,1.5731260852261404e-05,0.0,8.044323006344261e-06,0.0,9.417694239086755e-06,0.0,2.5355597653311976e-05,0.0,2.000684781853589e-05,0.0
near-term Past,ACCESS-CM2,4.1.2,historical,1.9559405465358097e-05,0.0,1.1968454511073993e-05,0.0,1.3103320679568096e-05,0.0,2.9816942741557312e-05,0.0,2.3243732773016894e-05,0.0
near-term Past,ACCESS-CM2,5.1.1,historical,1.5247394896550916e-05,0.0,8.017279649937343e-06,0.0,9.904452631970776e-06,0.0,2.7810538057711412e-05,0.0,1.5117582999507138e-05,0.0
near-term Past,ACCESS-CM2,5.1.2,historical,2.2314104433650435e-05,0.0,1.2671775887640748e-05,0.0,1.849654792199872e-05,0.0,3.3653034053098365e-05,0.0,2.4271878082822546e-05,0.0
near-term Past,ACCESS-CM2,5.1.3,historical,3.244374343785352e-05,0.0,2.6680491723168685e-05,0.0,2.6307840633794993e-05,0.0,4.026796598390926e-05,0.0,3.645198979466034e-05,0.0
near-term Past,ACCESS-CM2,5.1.4,historical,4.02956417710988e-05,0.0,4.590230652302878e-05,0.0,3.476102360774667e-05,0.0,3.5706324832865155e-05,0.0,4.4970989047271665e-05,0.0
near-term Past,ACCESS-CM2,5.1.5,historical,1.8775270024667267e-05,0.0,9.922225069299977e-06,0.0,1.3434294955685947e-05,0.0,3.056625332920562e-05,0.0,2.103349001478921e-05,0.0
near-term Past,ACCESS-CM2,5.1.6,historical,2.7323066141054035e-05,0.0,1.9525693724080985e-05,0.0,2.0993836177936676e-05,0.0,3.640343176366528e-05,0.0,3.227394972604534e-05,0.0
near-term Past,ACCESS-CM2,5.2.1,historical,2.3995381072175768e-05,0.0,1.2628603051727002e-05,0.0,2.3066022691995973e-05,0.0,3.4697871154893316e-05,0.0,2.5386699005492537e-05,0.0
near-term Past,ACCESS-CM2,5.2.2,historical,2.054215922337697e-05,0.0,8.674814914067924e-06,0.0,1.8357000122648776e-05,0.0,3.464376803361459e-05,0.0,2.026299193982949e-05,0.0
near-term Past,ACCESS-CM2,5.2.3,historical,3.098691652100789e-05,0.0,2.6155073575891398e-05,0.0,2.6380784940882025e-05,0.0,3.6976659854792666e-05,0.0,3.437958933453201e-05,0.0
near-term Past,ACCESS-CM2,5.3.1,historical,3.783090070768324e-05,0.0,3.586934140093682e-05,0.0,3.419970074967184e-05,0.0,4.038054480533906e-05,0.0,4.086951885046906e-05,0.0
near-term Past,ACCESS-CM2,5.3.3,historical,3.368465612941686e-05,0.0,2.602224886960678e-05,0.0,3.1446197992468785e-05,0.0,4.291803329709575e-05,0.0,3.421128338543912e-05,0.0
near-term Past,ACCESS-CM2,5.4.1,historical,1.4585716094883516e-05,0.0,7.858432699981302e-06,0.0,1.0583624652562218e-05,0.0,2.8236170253450337e-05,0.0,1.150242690434931e-05,0.0
near-term Past,ACCESS-CM2,5.4.2,historical,1.6463902309243996e-05,0.0,9.56973376597137e-06,0.0,1.2963707072753623e-05,0.0,3.0993017981021606e-05,0.0,1.2150375818018679e-05,0.0
near-term Past,ACCESS-CM2,5.4.3,historical,1.6167239461230216e-05,0.0,8.423477345569766e-06,0.0,1.2681501140284789e-05,0.0,2.774982847372951e-05,0.0,1.5660501326002127e-05,0.0
near-term Past,ACCESS-CM2,6.1.1,historical,7.0617353665140425e-06,0.0,2.179400307850096e-06,0.0,3.370289430606566e-06,0.0,1.8113167215524373e-05,0.0,4.462430000452192e-06,0.0
near-term Past,ACCESS-CM2,6.1.2,historical,1.4105617504203894e-05,0.0,8.473230111653253e-06,0.0,7.928300632935671e-06,0.0,2.5931119137631092e-05,0.0,1.3980712451293384e-05,0.0
near-term Past,ACCESS-CM2,6.1.3,historical,1.6693295282051734e-05,0.0,1.2085804608044805e-05,0.0,1.04683561273893e-05,0.0,2.532377943704775e-05,0.0,1.8830326253389035e-05,0.0
near-term Past,ACCESS-CM2,6.1.4,historical,1.9740610753930714e-05,0.0,1.5942636541920537e-05,0.0,1.437292378973974e-05,0.0,2.7571048458597223e-05,0.0,2.101705168544773e-05,0.0
near-term Past,ACCESS-CM2,6.1.5,historical,9.97257937544738e-06,0.0,6.432133577676342e-06,0.0,5.737326363679923e-06,0.0,1.9050366399800435e-05,0.0,8.587707942842806e-06,0.0
near-term Past,ACCESS-CM2,6.1.6,historical,1.6318784694975595e-05,0.0,1.438240322677679e-05,0.0,9.759859682543971e-06,0.0,2.4004670572507765e-05,0.0,1.7099649135646037e-05,0.0
near-term Past,ACCESS-CM2,6.2.1,historical,1.9811785744659154e-05,0.0,2.009817706952891e-05,0.0,1.3218100023496482e-05,0.0,2.481508952115747e-05,0.0,2.113564492875666e-05,0.0
near-term Past,ACCESS-CM2,6.2.10,historical,1.2994095083178889e-05,0.0,1.0521960377725204e-05,0.0,1.5635363572988446e-05,0.0,1.4038432927038787e-05,0.0,1.1719475886723392e-05,0.0
near-term Past,ACCESS-CM2,6.2.11,historical,3.3630991961060495e-05,0.0,6.588048719916428e-05,0.0,3.068386159862507e-05,0.0,5.85789062325672e-06,0.0,3.270864983068159e-05,0.0
near-term Past,ACCESS-CM2,6.2.12,historical,2.573138133753493e-05,0.0,5.0963609092205695e-05,0.0,2.695086051073378e-05,0.0,3.975445466853309e-06,0.0,2.147201632200662e-05,0.0
near-term Past,ACCESS-CM2,6.2.13,historical,1.4013306197502073e-05,0.0,1.5368977969867756e-05,0.0,1.4752974571204853e-05,0.0,9.73827602834113e-06,0.0,1.6243168444138022e-05,0.0
near-term Past,ACCESS-CM2,6.2.14,historical,1.5040296297131755e-05,0.0,1.1537056545545534e-05,0.0,1.4201034991700484e-05,0.0,1.9053956456359692e-05,0.0,1.5304995864536673e-05,0.0
near-term Past,ACCESS-CM2,6.2.15,historical,1.472971322232332e-05,0.0,2.007108486724003e-05,0.0,1.5151793283209466e-05,0.0,1.0067047639240116e-05,0.0,1.3720136198200752e-05,0.0
near-term Past,ACCESS-CM2,6.2.2,historical,1.9624114146628995e-05,0.0,2.286096998066981e-05,0.0,1.374921618585532e-05,0.0,1.958676605496963e-05,0.0,2.239150718355205e-05,0.0
near-term Past,ACCESS-CM2,6.2.3,historical,2.864483630242373e-05,0.0,3.6307135405035664e-05,0.0,2.5667226244806232e-05,0.0,2.4183877679485166e-05,0.0,2.8566841221011192e-05,0.0
near-term Past,ACCESS-CM2,6.2.4,historical,2.446579887636228e-05,0.0,2.4808719281496015e-05,0.0,2.2067810346500738e-05,0.0,2.8430566152440674e-05,0.0,2.2541746326788446e-05,0.0
near-term Past,ACCESS-CM2,6.2.5,historical,3.603420069195521e-05,0.0,5.840584652032599e-05,0.0,3.1402161901029545e-05,0.0,1.5449322839843374e-05,0.0,3.934342059972742e-05,0.0
near-term Past,ACCESS-CM2,6.2.6,historical,1.1291227518908011e-05,0.0,7.818062646437361e-06,0.0,1.2740440324318989e-05,0.0,1.6505099547167806e-05,0.0,7.999080193567804e-06,0.0
near-term Past,ACCESS-CM2,6.2.7,historical,4.2851980008184975e-05,0.0,7.381090773279845e-05,0.0,3.9367706822769996e-05,0.0,1.2804641597008903e-05,0.0,4.605170120617677e-05,0.0
near-term Past,ACCESS-CM2,6.2.8,historical,1.961992356522513e-05,0.0,3.4055178141035965e-05,0.0,1.842651111647141e-05,0.0,6.61720015540041e-06,0.0,1.965736451102784e-05,0.0
near-term Past,ACCESS-CM2,6.2.9,historical,1.327906423445399e-05,0.0,1.8064484420847143e-05,0.0,1.3816268139469173e-05,0.0,8.702142370551487e-06,0.0,1.2617720658602504e-05,0.0
near-term Past,ACCESS-CM2,7.1.1,historical,1.574426490092335e-05,0.0,9.443134932973672e-06,0.0,9.866081977459216e-06,0.0,2.374428709058622e-05,0.0,1.9847613865950773e-05,0.0
near-term Past,ACCESS-CM2,7.1.2,historical,3.108560801393932e-05,0.0,2.989814422904333e-05,0.0,2.365751859746271e-05,0.0,2.9481675242212687e-05,0.0,4.139442969815594e-05,0.0
near-term Past,ACCESS-CM2,7.1.3,historical,1.7928173607471882e-05,0.0,1.3915268668799646e-05,0.0,1.0290467944423107e-05,0.0,2.3017416275654236e-05,0.0,2.448403225794984e-05,0.0
near-term Past,ACCESS-CM2,7.1.4,historical,3.4541002377502214e-05,0.0,3.530052471829799e-05,0.0,2.460361349064757e-05,0.0,3.1657175892637076e-05,0.0,4.674993114854404e-05,0.0
near-term Past,ACCESS-CM2,7.1.5,historical,6.732999741316343e-05,0.0,8.51929180346155e-05,0.0,5.211787334868143e-05,0.0,3.950077178008684e-05,0.0,9.313059318564206e-05,0.0
near-term Past,ACCESS-CM2,7.1.6,historical,5.4340361655124046e-05,0.0,7.545048238583273e-05,0.0,4.068649501101675e-05,0.0,2.9845434358201096e-05,0.0,7.197455668628482e-05,0.0
near-term Past,ACCESS-CM2,7.1.7,historical,5.3966598111764155e-05,0.0,8.796257956565008e-05,0.0,4.5064739643642646e-05,0.0,1.8706315432122283e-05,0.0,6.490197854248458e-05,0.0
near-term Past,ACCESS-CM2,7.1.8,historical,5.233417806021645e-05,0.0,9.420605030630796e-05,0.0,4.7269881038593776e-05,0.0,1.185885141244687e-05,0.0,5.68520640612801e-05,0.0
near-term Past,ACCESS-CM2,7.1.9,historical,3.964918489251462e-05,0.0,6.901310550569023e-05,0.0,3.68227159157573e-05,0.0,1.0640557695650738e-05,0.0,4.2715433813835345e-05,0.0
near-term Past,ACCESS-CM2,8.1.1,historical,3.181618105661741e-05,0.0,2.7913335225154417e-05,0.0,2.8981784106036613e-05,0.0,3.526223907798852e-05,0.0,3.506804907110649e-05,0.0
near-term Past,ACCESS-CM2,8.1.10,historical,3.166038926782889e-05,0.0,2.4098121098171938e-05,0.0,3.143927539624424e-05,0.0,3.919217318286839e-05,0.0,3.17684929560926e-05,0.0
near-term Past,ACCESS-CM2,8.1.2,historical,2.897090362943572e-05,0.0,2.4886806956637157e-05,0.0,2.7966252707208647e-05,0.0,3.192685122124882e-05,0.0,3.1048151872857984e-05,0.0
near-term Past,ACCESS-CM2,8.1.3,historical,3.222641921769806e-05,0.0,2.489313187567222e-05,0.0,3.045236598596977e-05,0.0,4.01450897195458e-05,0.0,3.328632098575765e-05,0.0
near-term Past,ACCESS-CM2,8.1.4,historical,2.361865748767738e-05,0.0,9.767891576589085e-06,0.0,2.52810717339964e-05,0.0,3.649236506285937e-05,0.0,2.2657887248540185e-05,0.0
near-term Past,ACCESS-CM2,8.1.5,historical,2.5987886801757577e-05,0.0,1.0949411735759583e-05,0.0,2.9014367764427063e-05,0.0,3.983337512689603e-05,0.0,2.384339026854141e-05,0.0
near-term Past,ACCESS-CM2,8.1.6,historical,2.825443178255728e-05,0.0,1.9373946897953404e-05,0.0,2.9077743209499602e-05,0.0,3.462973389449081e-05,0.0,2.97830307980526e-05,0.0
near-term Past,ACCESS-CM2,8.1.7,historical,3.626327994737174e-05,0.0,3.5338409149909726e-05,0.0,3.55769331334201e-05,0.0,3.676530199370831e-05,0.0,3.7366776863674614e-05,0.0
near-term Past,ACCESS-CM2,8.1.8,historical,3.7376396943865285e-05,0.0,3.704429046898047e-05,0.0,3.438198598082049e-05,0.0,3.762694296500035e-05,0.0,4.0479747086165335e-05,0.0
near-term Past,ACCESS-CM2,8.1.9,historical,3.729353723107739e-05,0.0,3.9983754920342066e-05,0.0,3.426154408441408e-05,0.0,3.45025059349481e-05,0.0,4.051280101632654e-05,0.0
near-term Past,ACCESS-CM2,8.2.1,historical,2.6249204754056018e-05,0.0,1.3796518942978028e-05,0.0,2.8275702874566593e-05,0.0,3.687576561983963e-05,0.0,2.5805786521667156e-05,0.0
near-term Past,ACCESS-CM2,8.2.2,historical,2.6796512034569108e-05,0.0,1.9442110802959196e-05,0.0,2.7431909637775154e-05,0.0,3.30450955413789e-05,0.0,2.712986263917374e-05,0.0
near-term Past,ACCESS-CM2,8.2.3,historical,2.99197851331391e-05,0.0,1.8077918938737973e-05,0.0,3.370406233191359e-05,0.0,3.83789719758997e-05,0.0,2.928474462282622e-05,0.0
near-term Past,ACCESS-CM2,8.2.4,historical,3.126608216926877e-05,0.0,2.3342604769005126e-05,0.0,3.4737501378613014e-05,0.0,3.8866814002118176e-05,0.0,2.7929562440894917e-05,0.0
near-term Past,ACCESS-CM2,8.3.1,historical,3.531607139982811e-05,0.0,3.1138037761978304e-05,0.0,3.481217110104174e-05,0.0,4.041921391340342e-05,0.0,3.480942823190484e-05,0.0
near-term Past,ACCESS-CM2,8.3.2,historical,3.320347652466156e-05,0.0,2.3954392067091335e-05,0.0,3.981783764680028e-05,0.0,3.724135359567049e-05,0.0,3.160602012555776e-05,0.0
near-term Past,ACCESS-CM2,8.3.3,historical,3.9832752404675376e-05,0.0,3.8582474093176424e-05,0.0,4.5310831829625815e-05,0.0,4.0521024920834094e-05,0.0,3.483847478102289e-05,0.0
near-term Past,ACCESS-CM2,8.3.4,historical,3.8576483153862965e-05,0.0,3.9024642867742924e-05,0.0,3.9080335890555264e-05,0.0,4.2185028790305884e-05,0.0,3.3974476748269914e-05,0.0
near-term Past,ACCESS-CM2,8.3.5,historical,4.3185291434052605e-05,0.0,4.483293308298538e-05,0.0,4.3580353247071554e-05,0.0,4.886570337313864e-05,0.0,3.540917310885091e-05,0.0
near-term Past,ACCESS-CM2,8.3.6,historical,4.413535128841366e-05,0.0,4.8483257430136056e-05,0.0,4.835528426674884e-05,0.0,4.2104936685059935e-05,0.0,3.761017831338813e-05,0.0
near-term Past,ACCESS-CM2,8.3.7,historical,4.075855644771717e-05,0.0,4.382570190697705e-05,0.0,4.191534569383468e-05,0.0,3.7969205487809984e-05,0.0,3.936752866117919e-05,0.0
near-term Past,ACCESS-CM2,8.3.8,historical,3.093193601624427e-05,0.0,2.6105862575935305e-05,0.0,3.384838354316008e-05,0.0,2.793931592479745e-05,0.0,3.579471341394024e-05,0.0
near-term Past,ACCESS-CM2,8.4.1,historical,3.6981088494748866e-05,0.0,3.508458741240503e-05,0.0,3.8083761667276695e-05,0.0,4.13576614264356e-05,0.0,3.3322293067089196e-05,0.0
near-term Past,ACCESS-CM2,8.4.2,historical,3.606128247693496e-05,0.0,3.340353714887603e-05,0.0,3.7836287361469826e-05,0.0,4.187255209733227e-05,0.0,3.102719109177316e-05,0.0
near-term Past,ACCESS-CM2,8.4.3,historical,3.3975087805328105e-05,0.0,2.811785187208115e-05,0.0,3.596349735307222e-05,0.0,4.14827071214775e-05,0.0,3.01830253343171e-05,0.0
near-term Past,ACCESS-CM2,8.4.4,historical,4.3547699139671695e-05,0.0,4.493778173825141e-05,0.0,4.5498661511140364e-05,0.0,4.5570513634451485e-05,0.0,3.8151781278235555e-05,0.0
near-term Past,ACCESS-CM2,8.4.5,historical,3.517046518769869e-05,0.0,2.6015353751913502e-05,0.0,4.1809155334798585e-05,0.0,3.656576013838645e-05,0.0,3.612684570383921e-05,0.0
near-term Past,ACCESS-CM2,8.4.6,historical,3.637871330169112e-05,0.0,2.991978321244641e-05,0.0,4.268870661365382e-05,0.0,3.537140308169351e-05,0.0,3.742274634336863e-05,0.0
near-term Past,ACCESS-CM2,8.4.7,historical,3.641048521338681e-05,0.0,3.029258852834882e-05,0.0,4.319856638637823e-05,0.0,3.448508501039644e-05,0.0,3.75611703520432e-05,0.0
near-term Past,ACCESS-CM2,8.4.8,historical,3.944379711848733e-05,0.0,3.5424460201765454e-05,0.0,4.570179458092868e-05,0.0,3.6346498682377355e-05,0.0,4.023413396400926e-05,0.0
near-term Past,ACCESS-CM2,8.4.9,historical,4.4745497133085395e-05,0.0,4.9391371510997064e-05,0.0,4.8182925384114735e-05,0.0,4.362096934589809e-05,0.0,3.780010651180829e-05,0.0
near-term Past,ACCESS-CM2,8.5.1,historical,3.928345667075419e-05,0.0,3.5382066209867085e-05,0.0,3.501912325596638e-05,0.0,5.01170886686534e-05,0.0,3.6510775412998175e-05,0.0
near-term Past,ACCESS-CM2,8.5.2,historical,4.330136531771793e-05,0.0,4.626423825171112e-05,0.0,4.6279278425214005e-05,0.0,4.2633170495875844e-05,0.0,3.802813745130341e-05,0.0
near-term Past,ACCESS-CM2,8.5.3,historical,4.2268804697342725e-05,0.0,3.065526020062463e-05,0.0,3.313842625719889e-05,0.0,6.572283234542332e-05,0.0,3.930430500782251e-05,0.0
near-term Past,ACCESS-CM2,8.5.4,historical,3.649073919686517e-05,0.0,3.522285165056928e-05,0.0,3.506164649625934e-05,0.0,4.05898670949848e-05,0.0,3.504866154858461e-05,0.0
near-term Past,ACCESS-CM2,9.2.1,historical,1.507402860091239e-05,0.0,6.7656289806430155e-06,0.0,1.5171042022618493e-05,0.0,2.6868157570640927e-05,0.0,1.1291225103342302e-05,0.0
near-term Past,ACCESS-CM2,9.2.2,historical,1.7205025352355142e-05,0.0,7.357767584260331e-06,0.0,1.6727712905872625e-05,0.0,2.947620999378639e-05,0.0,1.5046567100240768e-05,0.0
near-term Past,ACCESS-CM2,9.2.3,historical,2.4917787869899837e-05,0.0,9.285390679568145e-06,0.0,2.9050206240140276e-05,0.0,3.818346766688788e-05,0.0,2.2830342716828563e-05,0.0
near-term Past,ACCESS-CM2,9.2.4,historical,3.129346623459871e-05,0.0,1.5362485748752724e-05,0.0,3.698549903310576e-05,0.0,3.9665393110608316e-05,0.0,3.287288809160104e-05,0.0
