Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmax,Plot_index_Annual_tasmax,Ave25yearSpan_Winter_tasmax,Plot_index_Winter_tasmax,Ave25yearSpan_Spring_tasmax,Plot_index_Spring_tasmax,Ave25yearSpan_Summer_tasmax,Plot_index_Summer_tasmax,Ave25yearSpan_Fall_tasmax,Plot_index_Fall_tasmax
long-term Future,8,4.1.2,ssp370,283.641524635457,5.707284210326941,267.48213299533404,7.356437561954684,282.7770733310195,5.437144484786193,298.6714824643342,4.5685069886497836,285.34478728772353,5.4963035586034215
long-term Future,8,5.1.1,ssp370,281.89197101523825,4.6411858420721215,264.17599861104935,5.998257485672859,281.59000836844956,3.3961428693526052,298.3843090086398,3.8383981107628884,283.0916942884868,5.3657823217656855
long-term Future,8,5.1.2,ssp370,285.2596104892274,4.810004407049389,268.27704459405845,5.680170091856019,284.8937016612866,3.7750096874935144,300.56404886328653,4.3408167416116505,286.99765475447094,5.467817901801727
long-term Future,8,5.1.3,ssp370,285.34256612333746,6.635813409215965,271.9444006029723,7.7481082558017516,284.438962516791,7.2506409567187085,298.4902440560382,5.641307370973674,286.25021028324466,5.916658839898793
long-term Future,8,5.1.4,ssp370,287.1561564324188,5.229220720310993,277.7562834340765,6.019386440504785,283.8545415873825,4.903276066214212,297.8527187699857,4.949990643625675,289.0013143451397,5.057479188900727
long-term Future,8,5.1.5,ssp370,282.9299498755745,4.972519314145589,265.3321731655255,6.301544133932821,282.466728425413,4.037705251149778,299.02470170725945,4.1457498025894175,284.57745070210916,5.43553567811463
long-term Future,8,5.1.6,ssp370,285.58644759962044,5.344099676692979,269.84888191540574,6.255953809206325,285.3751604280475,5.550633911912775,299.85725238882975,4.381558298857318,286.9785608580929,5.204175942656226
long-term Future,8,5.2.1,ssp370,289.8261215859101,5.591120875991793,274.8735901792503,6.4435436947257605,289.1052098284378,4.903796376607522,303.6506466948467,5.376746582777599,291.40616560571505,5.657424763425913
long-term Future,8,5.2.2,ssp370,288.7820925885153,5.519214923955042,272.3830601398529,6.720996736215282,288.77615843468385,4.641581432422946,303.1463544381183,4.7882682850049925,290.528054568255,5.953726805998933
long-term Future,8,5.2.3,ssp370,288.0118566424385,5.086387437030671,272.7834631510987,5.340420334045391,287.70844518663625,5.3191364553018,301.7128709357718,4.56857421792072,289.5682387040392,5.122672907915989
long-term Future,8,5.3.1,ssp370,289.1896451612822,4.9381022166794075,275.8691737751618,4.937050807627466,287.87650005010806,5.18603846317481,301.5116190047886,4.52685372725777,291.26906378225965,5.104251727691064
long-term Future,8,5.3.3,ssp370,292.63031695618207,4.64589775549716,279.24530595392616,4.227531309311398,292.0291319457927,4.9308930663047725,303.9692109190899,4.143146436940068,295.0478352991696,5.280919083153808
long-term Future,8,5.4.1,ssp370,284.89912520394927,4.285477805036918,268.57027383559637,5.093048913978786,284.44612625601707,2.5254718057160357,299.8510985847141,4.244929346830951,286.43329992548286,5.3049920162628155
long-term Future,8,5.4.2,ssp370,285.47877979028783,4.199817428264584,271.8523663617757,4.543092184506021,284.7010117433777,2.6371852604539203,298.52260173092714,4.554287933888645,286.5905445107916,5.080847746044151
long-term Future,8,5.4.3,ssp370,285.21666301792067,4.909740799416475,267.8288845418723,6.267974920376514,284.3093642969085,3.4525497912854446,301.2539646252342,4.377445228410803,287.162958228238,5.574199241231231
long-term Future,8,6.1.1,ssp370,278.84432022534895,5.351596276674584,263.3094494195685,5.277976720232655,279.5073272597542,5.418739312149701,294.2092569691202,4.357684241585108,278.04537422448516,6.361554262804707
long-term Future,8,6.1.2,ssp370,280.10763365815876,5.326351236867419,267.3103222876058,4.1623866490713,280.29946103265746,5.466750944337299,293.62016436825627,5.740010592419171,278.9431109581131,5.920447177578756
long-term Future,8,6.1.3,ssp370,281.96482716452346,5.161955657514717,267.2969363739434,4.473625633287363,281.9124537288211,3.8684609043584004,297.21971987890157,6.045606451449185,281.14063695907026,6.258884730423356
long-term Future,8,6.1.4,ssp370,277.5973784224621,4.735184591047123,265.5035050417389,3.7191724259285985,275.8370490537763,3.3903654203320976,291.4074210500717,6.2115881535540485,277.40812033515954,5.6096810057223
long-term Future,8,6.1.5,ssp370,281.30993032002243,5.376479828519898,264.70717154456,4.706422342969228,282.29215414445605,4.9785241111126,296.9350777016515,5.373962978694745,280.98415890178035,6.445814594250418
long-term Future,8,6.1.6,ssp370,282.6289392153754,5.375163950699862,269.39985592656006,4.740752628426728,282.43283577491036,4.749004310401806,296.01425242258154,5.962314650908759,282.4133917147437,6.043714502459534
long-term Future,8,6.2.1,ssp370,285.2138680105058,4.7191942593932525,273.22090376248275,5.086235260612854,284.4033567943671,3.3629552570572523,297.6452642270793,4.986990401226539,285.3580842050288,5.455622426604156
long-term Future,8,6.2.10,ssp370,291.16202069969654,5.54897332189222,278.4326215356096,4.749699730329009,288.1901259210608,4.08865113921585,304.92350078375443,6.894006382278775,292.876956221327,6.458127697203517
long-term Future,8,6.2.11,ssp370,295.2657423105209,4.4716669245868985,287.20065614946765,4.139201977736057,292.2990276956558,3.0726506398035127,304.2407365749193,5.520053849427601,297.18916700740436,5.15583767094455
long-term Future,8,6.2.12,ssp370,296.3500235209325,5.289580276122315,287.3903861182735,5.4307644869124925,293.4729528443709,4.551230676878731,306.14426355030224,5.458459056356681,298.24165097980705,5.725303926310698
long-term Future,8,6.2.13,ssp370,292.282336850131,5.9596838133224015,279.9634830564832,5.860941025969579,290.7271801642231,5.7278677477315085,304.64670836241345,6.266004070406375,293.5703105019147,5.9822790167658795
long-term Future,8,6.2.14,ssp370,291.44670237896173,5.240969602466228,279.3661075498086,4.402803406066815,289.9930517805724,5.650998792208567,302.9914398748978,5.397642831802372,293.22442636586806,5.49920581134384
long-term Future,8,6.2.15,ssp370,291.0526501805901,5.181742006414574,278.4259802018307,4.100013949563689,287.974355104598,3.556401764788946,304.8883333703746,6.964355141390925,292.69826548184665,6.095434684018498
long-term Future,8,6.2.2,ssp370,287.1039065612392,4.411726358315406,275.8408953176573,4.323878343730108,285.63419035663543,2.9203746678012035,298.8256949860116,5.160110950677289,287.9081207410778,5.249972268932876
long-term Future,8,6.2.3,ssp370,288.0790309424472,5.015960083527714,275.8774536279712,4.6149563882053055,285.9868368348062,3.270679111401753,301.3718344211578,6.317497723828193,288.8550119833255,5.86223436917429
long-term Future,8,6.2.4,ssp370,285.33925863254456,5.261741663261714,274.3394999343492,5.113259686564696,283.0750049133291,3.732891557201257,297.30417140504585,6.078101138653963,286.4398915119166,6.129303768740988
long-term Future,8,6.2.5,ssp370,288.4091976217443,4.806061673619579,278.89905700843815,4.886642772550897,285.7886222235729,2.9471123579565575,299.40336428994715,6.266682175242384,289.37430412835795,5.12885961344527
long-term Future,8,6.2.6,ssp370,289.7679402393888,5.50441301118347,274.74173604740315,5.771669137985148,287.51845649221667,3.4146042757448942,304.4874252808612,6.089832195613699,292.06161658234646,6.760310217888806
long-term Future,8,6.2.7,ssp370,292.6665058607673,4.795736620528434,283.53758376249976,4.79189911446739,289.72293788422706,2.9768343943519415,303.2459425640106,6.258790486169897,293.99940703978905,5.159300859167681
long-term Future,8,6.2.8,ssp370,294.46188342504587,5.346177868806269,283.831208536279,5.190299989958212,291.8196251487732,4.0440177380779545,306.07718242064766,6.4028033530193795,295.93212909300246,5.748986739868322
long-term Future,8,6.2.9,ssp370,293.49297287944904,5.275100895326249,281.9994690743982,5.00754679968219,290.51680911021384,3.505811531708943,306.4614767675814,6.800167695128398,294.78834092812224,5.787326801501136
long-term Future,8,7.1.1,ssp370,282.4740397571493,5.189085697690248,272.1013033729922,5.201183485192429,281.70962210627846,5.4003787772645975,293.7327733599621,4.754677305221561,282.1505085893215,5.402656076174679
long-term Future,8,7.1.2,ssp370,283.35741668831946,3.775920151592339,276.4854131628859,3.3031392191923334,281.29812047945416,3.0521482008209704,291.5424087719295,4.559829371493791,283.9790164428098,4.1839544656561625
long-term Future,8,7.1.3,ssp370,285.94175054885284,5.805672710188268,274.1701350747388,4.265159739870112,286.72477578563644,6.624705404036617,298.18977656737616,6.600760459485258,284.44080400924634,5.7014618274645255
long-term Future,8,7.1.4,ssp370,282.2985201017705,4.927095617705959,271.97030167549093,4.4822657276027,281.03978151285867,3.8702953628392924,294.0623831927258,5.968100567278656,281.91991544901754,5.384179325068196
long-term Future,8,7.1.5,ssp370,287.23414036042084,4.073887946117537,280.0429810325048,4.063331161890456,285.9767828022397,3.2618534969117317,295.1351318019369,4.536241138707037,287.64860080530354,4.437880471582922
long-term Future,8,7.1.6,ssp370,287.2891494176317,4.907018977960798,278.8283351280101,5.085418174817439,285.85276399682397,4.079399264420017,296.8547132458894,5.309889228654942,287.4607919232367,5.159526747823948
long-term Future,8,7.1.7,ssp370,292.10311157154086,4.29493611426985,284.6918719592589,4.483923416621677,289.6269731210625,2.5113740122836585,301.04713708794634,5.575075145804362,292.91349236876096,4.616482359515196
long-term Future,8,7.1.8,ssp370,293.2008535390693,3.7068680181908427,286.80758758999986,3.3829363049965693,290.56684956509133,2.183620135473168,300.2661927422233,4.922977326019954,295.0606939584082,4.3386080916897285
long-term Future,8,7.1.9,ssp370,295.1902400607449,4.1675945373499665,286.5481317722351,3.7348332156626167,292.25640501188195,2.2988297536062205,305.05679836604907,5.917766989832344,296.7512654713222,4.71663713235122
long-term Future,8,8.1.1,ssp370,290.56240211705926,4.959368035922855,276.2103699294823,4.7038937874217766,289.58471686111517,5.138843169276544,303.4143566048663,4.753073767371802,292.7898154717356,5.239822504306314
long-term Future,8,8.1.10,ssp370,293.5086071066623,4.599976905842057,279.7838810199008,3.8910682472949265,292.66473471922393,4.701862040520849,305.36979083766107,4.738794832644256,295.98032840844036,5.059616858490877
long-term Future,8,8.1.2,ssp370,291.82310868538735,4.818860091546377,277.94811278717674,4.295944957952772,290.4031523935367,4.901976819025434,304.5124750004644,4.975256308265362,294.1889758031643,5.095263067252601
long-term Future,8,8.1.3,ssp370,292.03632901534013,4.676565190938126,278.57574983019157,4.301584413438187,291.2273757154575,4.887802953049944,303.63506803927214,4.228831486494649,294.47613537858473,5.287509059686581
long-term Future,8,8.1.4,ssp370,292.1312312255607,5.870380313624899,277.48279122562013,7.366238358787845,291.64816965832654,5.293057149635709,305.34266937421717,5.1331906094758395,293.7890837541738,5.715973213330567
long-term Future,8,8.1.5,ssp370,293.2070454738408,5.777275856200527,278.8157063683884,7.226776729637681,292.7925236707553,5.262213614415378,306.03356117414387,5.153916472144747,294.9298037412255,5.490812457941146
long-term Future,8,8.1.6,ssp370,293.42603389068677,4.884403779079991,279.22531555228204,4.686635977654026,292.40640260548696,4.596469843480838,306.09554911323215,5.058557607401969,295.73024818323466,5.19555033149955
long-term Future,8,8.1.7,ssp370,293.8338754244963,4.617978000506607,281.1381802079026,4.299996351996285,292.29800497562985,4.6039640598007185,305.4050867279716,4.45605469993923,296.27792133352256,5.111174595657282
long-term Future,8,8.1.8,ssp370,289.1246698691308,4.878232873785077,275.67177748613915,5.108836690064098,287.7662763410555,5.0338357914762515,301.8622800727512,4.421718400872269,290.96094541298817,4.95377325509685
long-term Future,8,8.1.9,ssp370,289.3018312301757,4.965381235426047,276.42118338897956,5.344951967347497,287.1929837114655,5.030912050128226,301.99612693620765,4.582492970591005,291.37313263628505,4.909825439422015
long-term Future,8,8.2.1,ssp370,292.8249257665654,5.576008809605211,278.87565990135215,6.387665602257385,291.6030543283535,5.120277223076833,305.7903400711391,5.418760618126914,294.7850994805386,5.390846508590727
long-term Future,8,8.2.2,ssp370,293.13971493827313,4.838579246865246,278.9250192659301,4.431024714242394,291.9770307412938,4.728296960241611,305.8431157767254,5.023360913732773,295.5681567674679,5.1674119725954455
long-term Future,8,8.2.3,ssp370,295.0665647142984,5.100358497768646,280.67326843942334,5.096316038845879,294.34033843195954,4.629591260664974,307.59599971024886,5.313211207182508,297.4067389361937,5.365115948764828
long-term Future,8,8.2.4,ssp370,295.0565615970355,4.654661292899075,280.97362144802145,4.056487264272224,294.45774328793516,4.572137550864998,306.97101296134616,4.875425971901933,297.58190531096614,5.108079514241474
long-term Future,8,8.3.1,ssp370,296.4992334995901,4.38219692674998,283.9720811394515,4.0185496007721415,295.6995976916603,4.384225556665793,307.3765616466688,4.17473518122797,298.7333272773617,4.95049782050835
long-term Future,8,8.3.2,ssp370,297.4470264168162,4.975707498297865,283.85979400422644,4.92940437785599,296.73610805926114,4.445739863414481,309.4539469569662,5.368552725418763,299.50064896751235,5.160253158768452
long-term Future,8,8.3.3,ssp370,298.44801298261774,4.3679494094181095,285.96283081194105,3.8100748257604184,298.02824043605636,4.192379108596107,309.0182060283163,4.60773132075434,300.5669597206535,4.856247588120972
long-term Future,8,8.3.4,ssp370,299.87444306555517,3.8310533332559977,289.5816451975758,3.576257413679219,299.5268316938566,3.5759216878725084,308.42258770818296,3.511577087070627,301.79063008402727,4.664643550914722
long-term Future,8,8.3.5,ssp370,301.9837623885552,3.8939138696327156,292.1877652832168,3.4269861284616994,301.94410863295843,4.027794249990709,309.9978543663025,3.787047085140067,303.6358773594112,4.329631545936667
long-term Future,8,8.3.6,ssp370,301.5566861655231,4.376743479839405,290.82834129126354,4.052308257256389,301.1873269877226,4.236528905889262,310.8136086231729,4.609191761846127,303.21020286560054,4.605221868242538
long-term Future,8,8.3.7,ssp370,303.02207420923764,4.50734784830308,293.246202895785,4.531348988425368,302.5323248067109,4.284282073974609,311.96332560248993,4.749035365892489,304.17192524417413,4.464720779460869
long-term Future,8,8.3.8,ssp370,304.62908724940576,4.8958404792937635,295.2169585922931,4.9686917542159605,304.1996009735439,4.839390796163812,313.582926858819,5.368679472881809,305.34458157172566,4.402632615435255
long-term Future,8,8.4.1,ssp370,296.5127994265488,4.216461642787291,284.53753758687975,3.757050744141093,296.1599206630043,4.273017195100369,306.469084213091,3.8741029175468142,298.6791101330977,4.960979570294473
long-term Future,8,8.4.2,ssp370,295.8373970463471,4.2047031493536124,283.4274454579244,3.534382612759855,295.57022962829336,4.241234705470827,305.8462408521901,3.9290074796262004,298.29497730637644,5.111217695225726
long-term Future,8,8.4.3,ssp370,295.88701474977705,4.367105905042582,282.77804536765035,3.6271349998287583,295.6380643403012,4.430805773074212,306.5572942509858,4.280457732988438,298.3506534377297,5.124097316653192
long-term Future,8,8.4.4,ssp370,296.41880873330837,3.9444484366023893,285.8602680792404,3.568823007329039,296.07390383367954,3.832166750761882,305.1578597126836,3.6252394584987435,298.4027787254669,4.753169093970417
long-term Future,8,8.4.5,ssp370,299.1654294705141,4.889448930735309,286.9896690112302,4.973167810779797,298.3409030273686,4.266979793724804,310.63330430984496,5.448653394450311,300.47919399135714,4.8703891308229075
long-term Future,8,8.4.6,ssp370,300.09480844972467,4.771059603923678,288.89153213582085,4.862049047610595,299.19862068756765,4.1044812573298195,310.77287057793654,5.289760844189189,301.3151514485118,4.8303322015489805
long-term Future,8,8.4.7,ssp370,301.3492140099326,4.729256390787839,290.19196672342343,4.911907527015334,300.47701099955515,4.040104125997292,311.96156691260956,5.2034196422411085,302.5660953840318,4.765482222588506
long-term Future,8,8.4.8,ssp370,301.1381704172943,4.63595565407795,290.3879552402817,4.804443003281996,300.3846458453717,4.028619144377501,311.32193270475966,5.029414587435518,302.2647368760161,4.685103331345772
long-term Future,8,8.4.9,ssp370,299.1561230503831,4.085354196236825,288.0471237212499,3.5949013994098262,298.99787885728085,4.060555295218592,308.4083177972876,4.003446003457771,300.9784598472092,4.679590602995276
long-term Future,8,8.5.1,ssp370,299.8030365361309,3.576016660744017,289.89341602472865,3.1981897616176056,299.15054812431333,3.540311850153877,308.2887153940615,3.5068285925491978,301.7106259197193,4.056733630253721
long-term Future,8,8.5.2,ssp370,301.7799505858337,4.332238222285824,291.4031085568117,4.131790236789563,301.29126395474304,4.061206824675846,310.9235245505623,4.570088662686558,303.3201328935728,4.564557719807052
long-term Future,8,8.5.3,ssp370,304.4383115868072,3.235304863661014,297.29284228475376,2.472120207146549,304.65198941023453,3.6342258038728126,310.21116635612816,3.443206909843113,305.4717857767461,3.3786242994371314
long-term Future,8,8.5.4,ssp370,295.57031944468173,4.123510099117613,283.59641829109154,3.7308319201494813,294.0689216202238,4.09566579053584,306.54216250046437,4.155190234806231,297.8697027283972,4.509030788966587
long-term Future,8,9.2.1,ssp370,289.43958591471466,5.717381419157846,273.55238683355014,6.983201526527358,288.51257636181765,4.330891477442547,303.73384049539976,5.095471784757525,291.6799628655694,6.492602897329403
long-term Future,8,9.2.2,ssp370,289.616721771277,5.919461682477063,273.14895556297,7.882654555859679,289.2033095866379,4.848938605391989,304.1106681346893,4.6175626933056435,291.71168966348023,6.371157344032577
long-term Future,8,9.2.3,ssp370,295.00806328175577,5.984104357956134,280.979818678143,7.604440062749881,294.2994124789455,5.161486265134551,307.90570512191107,5.649064342664641,296.59621292564896,5.547680752965121
long-term Future,8,9.2.4,ssp370,298.0807672874334,5.414689439010445,285.1541704966343,6.17724114723609,297.0402321296153,4.517071366634056,310.3981069996046,5.848343600397527,299.49868020393035,5.127568710007509
long-term Future,8,9.3.1,ssp370,290.82415533799934,5.7151679673287,275.32850549469777,6.236095005784462,289.009961596699,3.8351252073454205,305.5043234767084,5.982579178602798,293.18303223138327,6.828944302834159
long-term Future,8,9.3.3,ssp370,294.1708296758522,5.819177496477263,279.6316869357182,5.910262560702503,291.6701585267322,4.008559551951677,308.6280994854802,6.5198515071039616,296.50055675390655,6.850994262664198
long-term Future,8,9.3.4,ssp370,296.03494981909347,5.730168158567579,282.59444436894654,5.9562837685477374,294.32284092304496,4.756994152397894,309.17453949140463,6.359013990319291,297.81014740596265,5.854052987159285
long-term Future,8,9.4.1,ssp370,299.5781004210276,5.31755452011609,287.87487603437074,5.345800854006438,299.1278195464092,5.331997399757739,310.88511315884796,5.522834849150286,300.2075469840752,5.067406340243071
long-term Future,8,9.4.2,ssp370,300.43853661724205,5.468490577443323,288.31969543561365,6.24274363838952,299.6147754228633,4.765239755278046,312.5223465662417,5.980269478507658,301.07237994476986,4.8942798139433314
long-term Future,8,9.4.3,ssp370,300.5314822045935,5.3020023648154755,289.6894803955622,5.548257980574954,300.8053300140215,5.89809795908306,310.7075801724973,5.011001833210827,300.7181550807743,4.749355633704212
long-term Future,8,9.4.4,ssp370,299.5035387235238,5.514330089214393,287.0864102602373,6.4375194992549325,298.32788573249525,4.434872245522939,311.9043571754124,6.12259383160135,300.46844476888464,5.075222890950165
long-term Future,8,9.4.5,ssp370,302.8912244515591,4.91619923986395,292.38840851183477,5.349778644467296,302.3229810275202,4.533507509438891,313.39688720288484,5.47137120951777,303.25970282837585,4.31186531150734
long-term Future,8,9.4.6,ssp370,304.5044984119456,4.919768386044023,295.2650172358075,5.226796869883735,305.7441643279532,5.5415961975636705,313.1399444206901,5.154676606551462,303.68318505213807,3.7491533824375693
long-term Future,8,9.4.7,ssp370,303.9400843078238,4.8640439301012535,294.0133733068375,4.997631525770672,303.21886185148486,4.561478569092959,313.68606578992757,5.463690421892245,304.65995870736924,4.431226252461528
long-term Future,8,9.5.1,ssp370,305.51537933986714,4.264566770037014,298.14827154139255,4.546758018486891,305.8678374530958,4.7549008050172255,312.06873516497404,4.176791332079013,305.8392576410482,3.5777499657934833
long-term Future,8,9.6.1,ssp370,307.8018884367833,4.838770519869833,300.2805402648364,5.350023014404879,309.6733514055998,5.881801063288808,314.70655800860857,4.707747735562535,306.387847396096,3.4097580039894204
near-term Future,8,0.0.0,ssp585,288.7467907147791,2.8998815100850734,275.058430466448,3.503506146241145,287.3566622815054,2.515924160985035,301.93330117972,3.0816347516101317,290.39481798836164,2.5057242653617156
near-term Future,8,1.1.1,ssp585,258.3041548849294,3.5943627493764456,245.09543314381693,4.066067515112831,252.62527902026537,2.898583260398844,276.15387130446186,3.229865552889406,259.0979759714139,4.198525573581888
near-term Future,8,1.1.2,ssp585,268.16039822302065,3.804391203200658,256.32242459219,4.409670095150986,262.7262343765957,2.7263916763992277,281.83985990701365,3.4530256101298757,271.5635997547777,4.649239816592372
near-term Future,8,10.1.1,ssp585,285.3907272413794,2.3972463260663375,274.538611549138,2.7936524635781277,284.11645899062734,1.5072735600999518,296.7493524742126,2.486932746845742,285.95703578771344,2.813231533848077
near-term Future,8,10.1.2,ssp585,293.2823034361419,2.6305132349865907,281.63794756631387,3.484926981639914,292.11822944620377,1.6706675179723796,305.3510496309529,2.829152328242433,293.8049059729,2.5528067832038914
near-term Future,8,10.1.3,ssp585,292.49719429585826,2.9736560423817906,280.3099240219646,2.8008622505573797,290.8307634791084,2.521765649117853,305.3196594259013,3.783458119682642,293.3040526771021,2.7831619417536366
near-term Future,8,10.1.4,ssp585,290.1633797620199,2.794425579300807,277.46828054327466,2.662636141265504,288.506998292279,2.6942617292864153,303.63796945903607,3.3694462610327633,290.8043753289456,2.4450393196336613
near-term Future,8,10.1.5,ssp585,295.1788364736284,3.161942648851227,283.52249858459413,3.349448227342683,293.6081433541878,3.133862434586753,307.3930683318428,3.425049384158587,295.9773240246091,2.7383938209499696
near-term Future,8,10.1.6,ssp585,293.9545739792268,2.899300033055667,280.8992295628193,3.053052081350825,293.61255827354347,3.1473399495430634,306.5408582455179,2.9367826797651198,294.5220637875861,2.458171894019781
near-term Future,8,10.1.7,ssp585,296.3169286691454,2.7365799931803245,285.5876049304896,3.307704553444637,295.91500637593475,3.0248071270403685,306.7377261394003,2.4336358136716143,296.82767216242274,2.185104035833387
near-term Future,8,10.1.8,ssp585,293.1569730217456,3.032152164673086,280.2176947615022,2.8550143880957037,291.77028715304704,2.56137563947102,306.56742724999134,3.8583253512175197,293.8322892978558,2.84850842967138
near-term Future,8,10.2.1,ssp585,301.3673249874145,2.5836933067099253,291.44903802185826,2.885325742674109,299.63920477369555,2.4866553542924876,311.7766156470257,2.4898671622898263,302.42620998466407,2.4775415032774575
near-term Future,8,10.2.2,ssp585,305.6260869707887,2.023305132281756,297.11432705297534,2.3557629576811507,304.5801879891105,1.89510442402052,313.7667140504588,1.9692384122765674,306.8940675198901,1.8778942447704239
near-term Future,8,10.2.3,ssp585,303.3232646374801,1.6433603748174974,298.65022913039996,2.083106900783296,301.42600183072295,1.3316735425202744,307.777288905434,1.6233600450598686,305.37241485428024,1.542618533123978
near-term Future,8,10.2.4,ssp585,303.0090176140749,2.2500882203575543,295.62193162682206,2.982353204953757,304.8170938056448,2.655844815295673,309.5285938370746,1.9272248351055623,301.91524417835274,1.4401347313346449
near-term Future,8,11.1.1,ssp585,297.6057953546165,2.058203506568944,291.2412496921018,2.064333551635979,295.64349362414816,1.6766365735427229,303.7648018836975,2.1663935711072853,299.67436413607754,2.3285056673825437
near-term Future,8,11.1.2,ssp585,300.2244216118594,2.3018399306794564,290.74170636069687,2.178739429748756,298.8692140566784,1.9316964280086992,309.14174230160916,2.566685305885649,301.98272728092064,2.530367589258887
near-term Future,8,11.1.3,ssp585,294.90615126728136,2.3189623157422687,289.04511301986713,2.3799809613760488,292.53757176440695,2.1589425903817876,301.2179090101822,2.2918048352780502,296.7317303152399,2.447687374576109
near-term Future,8,12.1.1,ssp585,302.4004650137273,2.27829933545112,294.1705061237017,2.734515671294634,302.0683368968963,2.467700737662941,310.0151377445718,1.9707793807983407,303.19911760434996,1.9453097165285875
near-term Future,8,12.1.2,ssp585,301.51089072187267,1.9037784876273527,296.0273914334622,2.425351307535852,303.4613538194739,2.146670322832854,305.8467222570336,1.7087061774212415,300.593218958928,1.3382166462154217
near-term Future,8,12.2.1,ssp585,301.19057454660754,1.4339929762838075,298.9520635995459,1.8171275422928197,304.46368432003516,1.6786939110963246,301.76026010762087,1.241129213416059,299.52536638280844,1.0016514042445586
near-term Future,8,13.1.1,ssp585,296.786398488212,2.536840948826491,287.31204884746074,3.026560291273068,296.248419875062,2.794425353278289,306.11628375841224,2.3016069321010413,297.29310067648413,2.0286155737363387
near-term Future,8,13.2.1,ssp585,300.1823623775874,1.764170413758304,295.4675858838338,2.2554877670944187,301.5981781461964,2.0626848399120803,303.6256444889566,1.3886332362631109,299.94526815603064,1.3548255253886161
near-term Future,8,13.3.1,ssp585,301.8080740106992,1.8257340179608796,298.18069009468064,2.0626257425504377,304.9748614037555,2.44969295045604,304.22394316051316,1.691405934872833,299.76115887484707,1.0958093215607079
near-term Future,8,13.4.1,ssp585,298.4957764856474,1.3806740301564844,297.1221835953124,1.5223087752964446,301.6744879225026,1.7539337411134142,298.4077913682357,1.2036366553928524,296.7332072662521,1.041843543000276
near-term Future,8,13.4.2,ssp585,299.7406170646693,1.3393163903495093,298.2537279375901,1.6021708038681801,302.7695789113252,1.5937657895295594,299.6657888711017,1.2135872857467014,298.22849155635623,0.9485224411513755
near-term Future,8,13.5.1,ssp585,303.57498009276145,1.162929981303968,302.5337156295776,1.5279051428991046,305.62684576946754,1.2765753240170703,303.5685028980089,1.0914825464331592,302.5396830028492,0.7583413428002714
near-term Future,8,13.5.2,ssp585,302.0915882245537,1.2589019240221724,301.2588550910882,1.1797700097374886,304.5817827921328,1.4624904574518638,301.7699191731992,1.4330172978276785,300.72501119676525,0.9555184567629631
near-term Future,8,13.6.1,ssp585,303.01903197840284,1.1933493571897138,302.03258992357456,0.9529607558081317,305.0373119818646,1.2096133439437189,303.27786102875416,1.5955361316515102,301.69510338584143,1.0086811962756457
near-term Future,8,13.6.2,ssp585,302.41438776951424,1.6284085801078376,300.3720666543812,1.3479966052035053,304.7483912866012,1.9418891682832147,303.28546408694723,1.919626117374591,301.19935164483036,1.2951354930165024
near-term Future,8,14.1.1,ssp585,306.5624020697736,2.1003085879947427,301.994218240562,2.6070347500185598,308.628439637889,2.6479052452419083,310.2494837943367,1.7982772213479734,305.27609365023096,1.3495506144093916
near-term Future,8,14.1.2,ssp585,306.05862643733076,2.083396734275894,301.8825003510671,2.5041732678176665,308.60999677741006,2.6617846687980276,309.1113416514189,1.8219154954993186,304.5342060751443,1.3457451914692982
near-term Future,8,14.2.1,ssp585,306.5740050758175,1.2729344587834674,303.9596307592189,1.2633929903625578,308.23635455670563,1.5923175621032755,308.317631143487,1.0462221692956035,305.7231412061754,1.1887070657918706
near-term Future,8,14.3.1,ssp585,307.7951594304991,1.452862150814532,303.18593789347517,2.0510223097835016,307.9074345008186,1.2917872404015611,311.2366101994721,1.1455375148939027,308.77310859847853,1.3332444092467597
near-term Future,8,14.3.2,ssp585,306.0846787848852,1.6998988536842603,301.18713900484937,2.2177047463173523,306.8996341025311,1.7925923173323959,309.59584960357,1.3297153240701434,306.56765005090733,1.4669569011310983
near-term Future,8,14.4.1,ssp585,307.76020709551534,1.325896121392617,306.7104367112437,1.354126968282337,311.02810015305226,1.3530152287690527,307.2812181895712,1.524802064480987,305.98165871672575,1.0693922063806518
near-term Future,8,14.4.2,ssp585,306.27722931956816,1.4526372495322661,304.83762401486115,1.1699927909999914,308.59734128537383,1.5658717711075454,306.8891692476687,1.9096119747991125,304.7405393026163,1.1564458784166227
near-term Future,8,14.4.3,ssp585,301.63288590215325,1.4576956417145155,300.41201315974513,1.5045603792718119,304.66036294854206,1.8686424321713666,301.39651456335315,1.4268016815185547,300.02178514585387,1.0269930669763596
near-term Future,8,14.5.1,ssp585,306.24270999596365,1.4083419319782031,304.9626126874423,1.2876017110567588,308.20719785690306,1.4400229711117944,306.7763340352929,1.7757302126677104,304.98655270251595,1.124619076068587
near-term Future,8,14.5.2,ssp585,307.5719189022316,1.0518690242314008,306.83882453695253,1.1233103427481126,308.89586544036865,1.0181174842171075,307.70964539652283,1.2173300850909712,306.8211553477193,0.8478674802675386
near-term Future,8,14.6.1,ssp585,299.95860942760777,1.3608349660259904,295.9446743440966,1.8416634510594925,298.3384337839873,1.0580979090151565,303.9222667022373,1.2852552455404478,301.5697873603904,1.2664962961385555
