variable,variable_name,units,model,experiment,scenario,period,season,ecoregion,ecoregion_name,mean,delta,pct_change
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.1.3,Copper Plateau,0.8983227993097044,,0.033520445229846846
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.1.4,Wrangell and St. Elias Mountains,1.2436207308284002,,2.4320988861367896
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.1.5,Watson Highlands,0.6012748013174121,,17.771088567988215
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.1.6,Yukon-Stikine Highlands/Boreal Mountains and Plateaus,1.04709165033347,,20.119021869455217
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.1,Skeena-Omineca-Central Canadian Rocky Mountains,1.4994447553987205,,23.99527307434043
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.10,Middle Rockies,1.6475201025350812,,18.630323210052495
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.11,Klamath Mountains,2.82145808783263,,10.23391877092363
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.12,Sierra Nevada,2.0270533303608413,,-4.913706500099384
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.13,Wasatch and Uinta Mountains,1.361231544431197,,3.990643485941328
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.14,Southern Rockies,1.2571191812624396,,3.278279811103834
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.15,Idaho Batholith,1.5598702844330752,,16.525985581262567
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.2,Chilcotin Ranges and Fraser Plateau,1.5660655183623216,,20.952576173297444
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.3,Columbia Mountains/Northern Rockies,2.9175641302688056,,27.105997132321068
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.4,Canadian Rockies,2.461415400180925,,23.917775810643633
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.5,North Cascades,3.456823893259159,,20.187835202584083
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.6,Cypress Upland,1.4052971838759074,,22.016759458468595
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.7,Cascades,4.177193272598754,,18.35192284059992
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.8,Eastern Cascades Slopes and Foothills,1.8207108974970028,,14.073787203688868
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,6.2.9,Blue Mountains,1.4942367867479966,,15.669921019279826
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.1,Ahklun and Kilbuck Mountains,0.922453973332548,,7.540654478346823
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.2,Alaska Peninsula Mountains,2.302078888446032,,7.937563441332253
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.3,Cook Inlet,0.8590301107939663,,-3.9108829394400746
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.4,Pacific Coastal Mountains,2.1862918033138654,,6.062609949046437
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,5.231940599408108,,16.917492400818873
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.6,Pacific and Nass Ranges,4.275793396698476,,19.11859095557757
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.7,Strait of Georgia/Puget Lowland,4.879314828273124,,21.082549227594345
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.8,Coast Range,4.761946751717766,,15.12241902513703
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,7.1.9,Willamette Valley,3.900416888508575,,18.149828170976917
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.1,Eastern Great Lakes Lowlands,2.751025736749916,,8.505258370962268
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.10,Erie Drift Plain,3.151516055925289,,9.184202675708342
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.2,Lake Erie Lowland,2.7386081692196447,,10.447413284188382
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.3,Northern Allegheny Plateau,3.2127588663820457,,13.635930279903722
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.4,North Central Hardwood Forests,2.5308419640716995,,19.937362937194003
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.5,Driftless Area,2.8990138458368158,,15.42040551716624
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.6,Southern Michigan/Northern Indiana Drift Plains,2.8561143621981224,,17.016814551526647
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.7,Northeastern Coastal Zone,3.681771594075276,,5.118196229519755
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.8,Acadian Plains and Hills,3.1619053281929403,,3.7247750123969436
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.1.9,Maritime Lowlands,3.1961820850575973,,5.138253837864387
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.2.1,Southeastern Wisconsin Till Plains,2.6396135968917296,,10.685215854043147
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.2.2,Huron/Erie Lake Plains,2.761934893652822,,16.762619656501933
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.2.3,Central Corn Belt Plains,3.340848752488878,,17.282736473347647
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.2.4,Eastern Corn Belt Plains,3.420174077991362,,11.65968535312153
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.3.1,Northern Piedmont,3.541827653635604,,9.349575351414256
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.3.2,Interior River Valleys and Hills,3.8554965019999226,,13.133964119929123
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.3.3,Interior Plateau,4.182831647634992,,4.068248007630306
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.3.4,Piedmont,3.3462434656731928,,-5.759147844790295
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.3.5,Southeastern Plains,3.713299588342974,,-7.439402173836488
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.3.6,Mississippi Valley Loess Plains,4.353965957781817,,-5.140166579935446
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.3.7,South Central Plains,3.981810891475337,,3.8553905412433584
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.3.8,East Central Texas Plains,3.105320028147452,,4.877455612830136
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.1,Ridge and Valley,3.6280936932533128,,4.466601901422611
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.2,Central Appalachians,3.5835988097531506,,5.02370270215538
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.3,Western Allegheny Plateau,3.5043157103455678,,7.844473086761823
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.4,Blue Ridge,3.9910339918559807,,-2.991432052776624
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.5,Ozark Highlands,4.006227530304981,,12.10197971906178
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.6,Boston Mountains,4.057712692555457,,10.227544133889179
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.7,Arkansas Valley,4.183928449503736,,13.151661120269429
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.8,Ouachita Mountains,4.552140008946549,,14.810819953194358
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.4.9,Southwestern Appalachians,4.298375326079766,,-0.7678186897450678
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.5.1,Middle Atlantic Coastal Plain,3.0921758528574594,,-4.311372330751694
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.5.2,Mississippi Alluvial Plain,4.22565166375908,,-1.6820799540532363
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.5.3,Southern Coastal Plain,2.947763293384781,,-5.768697113392288
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,8.5.4,Atlantic Coastal Pine Barrens,3.491810855117304,,1.0126428653882322
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.2.1,Aspen Parkland/Northern Glaciated Plains,1.7772129424488046,,33.13058870606836
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.2.2,Lake Manitoba and Lake Agassiz Plain,1.8551926648275887,,35.81889946918851
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.2.3,Western Corn Belt Plains,3.1174914494589534,,19.02372891020526
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.2.4,Central Irregular Plains,3.6635981498550816,,14.414873564385239
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.3.1,Northwestern Glaciated Plains,1.496253434811566,,24.82251198596902
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.3.3,Northwestern Great Plains,1.771200566303344,,20.053318835928767
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.3.4,Nebraska Sand Hills,2.18570332819593,,12.324699140253975
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.4.1,High Plains,1.3747220534580438,,3.9620339949511947
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.4.2,Central Great Plains,2.5410108906419806,,10.964449940069073
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.4.3,Southwestern Tablelands,1.1574440576763692,,0.5122502489956984
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.4.4,Flint Hills,3.4365497597408035,,13.952448474959509
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.4.5,Cross Timbers,3.1578866067571574,,12.593175875531978
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.4.6,Edwards Plateau,1.689958092467357,,-3.4473727101094522
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.4.7,Texas Blackland Prairies,3.3007206921731638,,10.256207578904627
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.5.1,Western Gulf Coastal Plain,2.1402783242199668,,-7.2028092573699505
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,MAM,9.6.1,Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,1.1283466105091102,,-14.947701129796108
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,0.0.0,Water,2.585010082285902,,-5.050893291450559
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,1.1.1,Ellesmere and Devon Islands Ice Caps,1.3167060526503835,,45.46630607625545
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,1.1.2,Baffin and Torngat Mountains,1.988168951878771,,33.75422214271566
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.1.1,Thompson-Okanogan Plateau,1.4082681824361454,,-15.59116394833018
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.1.2,Columbia Plateau,0.3605824037812214,,-22.753289710418237
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.1.3,Northern Basin and Range,0.3249355171506214,,-37.60302678448835
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.1.4,Wyoming Basin,0.7234819735671026,,-16.620770539237352
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.1.5,Central Basin and Range,0.3283181277730365,,-31.0499792804232
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.1.6,Colorado Plateaus,0.7650343789249214,,7.309482199343057
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.1.7,Arizona/New Mexico Plateau,1.14216277276137,,23.79315206447914
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.1.8,Snake River Plain,0.3451036844716265,,-42.65678096325251
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.2.1,Mojave Basin and Range,0.2543886909482775,,21.615688425175943
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.2.2,Sonoran Desert,0.8486219480329882,,39.054334220148135
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.2.3,Baja Californian Desert,0.5011005282158754,,30.41736307099309
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,10.2.4,Chihuahuan Desert,1.370971644457213,,-12.351582314005164
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",0.0863639626374219,,-8.54879980455296
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,11.1.2,Central California Valley,0.0244636976540489,,-45.73710119941732
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,11.1.3,Southern and Baja California Pine-Oak Mountains,0.1352147046427149,,7.287375698270264
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,12.1.1,Madrean Archipelago,2.3060601639736333,,34.008764022005636
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,12.1.2,"Piedmonts and Plains with Grasslands, Xeric Shrub, and Oak and Conifer Forests",2.5646958093600487,,-5.5221281252175265
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,12.2.1,Hills and Interior Plains with Xeric Shrub and Mesquite Low Forest,4.721205885164285,,1.701117962729931
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.1.1,Arizona/New Mexico Mountains,1.641630761857284,,26.516739178493527
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.2.1,"Sierra Madre Occidental with Conifer, Oak, and Mixed Forests",5.401795895367723,,12.719735103398886
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.3.1,"Sierra Madre Oriental with Conifer, Oak, and Mixed Forests",3.458596869576004,,-8.345584697137056
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.4.1,Interior Plains and Piedmonts with Grasslands and Xeric Shrub,4.628098343182013,,2.9994205429750203
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.4.2,"Hills and Sierras with Conifer, Oak, and Mixed Forests",6.2548300096777565,,0.5748681478295117
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.5.1,"Sierras of Jalisco and Michoacan with Conifer, Oak, and Mixed Forests",6.93162434054984,,3.869169367224184
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.5.2,"Sierras of Guerrero and Oaxaca with Conifer, Oak, and Mixed Forests",7.173215373528137,,0.01928351571230866
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.6.1,"Central American Sierra Madre with Conifer, Oak, and Mixed Forests",9.080474074487675,,-7.587241762220436
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,13.6.2,"Chiapas Highlands with Conifer, Oak, and Mixed Forest",7.791647650701539,,-12.49570861157119
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.1.1,Coastal Plain with Low Tropical Deciduous Forest,3.631609071898236,,-17.01969260039488
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.1.2,Hills and Sierra with Low Tropical Deciduous Forest and Oak Forest,4.850118490972989,,-12.97315893243696
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.2.1,Northwestern Yucatan Plain with Low Tropical Deciduous Forest,3.828583271267845,,-4.017032505058361
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.3.1,Sinaloa Coastal Plain with Low Thorn Tropical Forest and Wetlands,3.473097279369964,,14.174698592789264
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.3.2,Sinaloa and Sonora Hills and Canyons with Xeric Shrub and Low Tropical Deciduous Forest,5.354655133301177,,17.439812797138636
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.4.1,Balsas Depression with Low Tropical Deciduous Forest and Xerophytic Shrub,5.763977313009716,,-6.419565472211495
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.4.2,Chiapas Depression with Low Deciduous and Medium Semi-Deciduous Tropical Forest,7.454380780594453,,-12.497645124521133
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.4.3,Valleys and Depressions with Xeric Shrub and Low Tropical Deciduous Forest,4.548513259160201,,2.846868300772216
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.5.1,Tehuantepec Canyon and Plain with Low Tropical Deciduous Forest and Low Thorn Tropical Forest,6.338053634368129,,-5.700418101474046
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.5.2,South Pacific Hills and Piedmonts with Low Tropical Deciduous Forest,6.914675607871797,,-2.0538866250341674
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,14.6.1,Los Cabos Plains and Hills with Low Tropical Deciduous Forest and Xeric Shrub,1.8087033743563248,,16.139618505240787
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.1.1,Gulf of Mexico Coastal Plain with Wetlands and High Tropical Rain Forest,7.956820301399982,,-6.867374816449051
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.1.2,Hills with Medium and High Evergreen Tropical Forest,8.689927696065013,,-7.502887206647367
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.2.1,Plain with Low and Medium Deciduous Tropical Forest,4.567996969283329,,-4.155114110190463
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.2.2,Plain with Medium and High Semi-Evergreen Tropical Forest,4.968003565438894,,3.0047111888823186
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.2.3,Hills with High and Medium Semi-Evergreen Tropical Forest,5.139759342303164,,-7.682403014665681
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.3.1,Los Tuxtlas Sierra with High Evergreen Tropical Forest,8.131738486794715,,-8.437961453491416
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.4.1,Southern Florida Coastal Plain,6.60327030602559,,-5.693700440712864
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.5.1,Nayarit and Sinaloa Plain with Low Thorn Tropical Forest,8.660783019319501,,3.514036935001688
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.5.2,Jalisco and Nayarit Hills and Plains with Medium Semi-Evergreen Tropical Forest,8.669622036084405,,2.63833016535986
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,15.6.1,Coastal Plain and Hills with High and Medium-High Evergreen Tropical Forest and Wetlands,9.795189975018046,,-3.7236711680837207
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.1,Sverdrup Islands Lowland,0.5636742446216249,,24.194650043041975
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.2,Ellesmere Mountains and Eureka Hills,0.9469063093396066,,43.52396289370376
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.3,Parry Islands Plateau,0.6910419446629612,,19.69453775516593
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.4,Lancaster and Borden Peninsula Plateaus,1.1044712918849753,,23.826542576142828
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.5,Foxe Uplands,1.3684190166470405,,13.68788032598139
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.6,Baffin Uplands,1.8573312384942144,,30.406620902191904
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.7,Gulf of Boothia and Foxe Basin Plains,1.2776034797773814,,17.683611275513336
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.8,Victoria Island Lowlands,0.7265760733619719,,12.663426549049406
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.1.9,Banks Island and Amundsen Gulf Lowlands,0.7694477195960648,,11.283800468941537
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.2.1,Arctic Coastal Plain,1.0323144652607985,,27.928023566647564
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.2.2,Arctic Foothills,1.3736744814959876,,30.627375789553664
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.2.3,Subarctic Coastal Plains,1.9497255899123072,,4.282319761507471
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.2.4,Seward Peninsula,1.7847387075285075,,10.884608871641356
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.2.5,Bristol Bay-Nushagak Lowlands,2.471716712908309,,5.946436036753987
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.2.6,Aleution Islands,2.844667524651646,,18.132054840347813
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.3.1,Brooks Range/Richardson Mountains,1.5996515622390026,,30.36288923503987
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.4.1,Amundsen Plains,1.215192079537568,,18.124285847978605
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.4.2,Aberdeen Plains,1.3114635094051077,,9.497803650565787
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.4.3,Central Ungava Peninsula and Ottawa and Belcher Islands,2.115648963046947,,9.27589837919545
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,2.4.4,Queen Maud Gulf and Chantrey Inlet Lowlands,0.9468274134417992,,9.398056329806302
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.1.1,Interior Forested Lowlands and Uplands,1.946306008876328,,12.546259839084653
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.1.2,Interior Bottomlands,2.1271867053335947,,9.855895849182222
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.1.3,Yukon Flats,1.5668423188558454,,24.278888020905285
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.2.1,Ogilvie Mountains,1.607928805076271,,20.417447895788516
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.2.2,Mackenzie and Selwyn Mountains,2.270693585537501,,15.876478323952051
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.2.3,Peel River and Nahanni Plateaus,2.2074068140633583,,14.744691856090611
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.3.1,Great Bear Plains,1.6109019287346378,,14.566690365920529
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.3.2,Hay and Slave River Lowlands,2.156090930300325,,1.768898615026876
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.4.1,Kazan River and Selwyn Lake Uplands,1.959388328593775,,17.06764849751563
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.4.2,La Grande Hills and New Quebec Central Plateau,3.2033484592610595,,9.74535825983389
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.4.3,Smallwood Uplands,3.5450896120674167,,10.888807619898522
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.4.4,Ungava Bay Basin and George Plateau,2.990190184498967,,13.024716262476034
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,3.4.5,Coppermine River and Tazin Lake Uplands,1.56364099216136,,17.123923480151266
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,4.1.1,Coastal Hudson Bay Lowland,2.4308599220605207,,14.221169655915752
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,4.1.2,Hudson Bay and James Bay Lowlands,2.8010192195198145,,8.0816682695363
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,5.1.1,Athabasca Plain and Churchill River Upland,2.533753405611384,,12.0090669922855
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,5.1.2,Lake Nipigon and Lac Seul Upland,3.091222024060924,,4.688222031802132
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,5.1.3,Central Laurentians and Mecatina Plateau,3.83014189394503,,9.618881891907078
pr,Precipitation,mm/day,EC-Earth3,ssp585,ssp585,near-term Future,JJA,5.1.4,Newfoundland Island,3.6050374868601054,,14.108941593969082
