Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
near-term Future,1,10.1.8,ssp126,1.19E-05,11.01259962,1.67E-05,16.85481391,1.29E-05,9.166695517,6.61E-06,-4.504785206,1.18E-05,17.74561644
mid-term Future,1,10.1.8,ssp126,1.18E-05,9.499707073,1.56E-05,9.029965597,1.40E-05,18.20391637,6.00E-06,-13.29989508,1.15E-05,14.91797855
long-term Future,1,10.1.8,ssp126,1.23E-05,14.49953765,1.61E-05,12.09683881,1.38E-05,16.3108931,6.73E-06,-2.736109929,1.29E-05,28.75542146
near-term Future,1,10.2.1,ssp126,8.18E-06,12.18395606,1.59E-05,23.71333725,7.07E-06,-1.771691019,4.08E-06,43.48111066,5.74E-06,-17.21762033
mid-term Future,1,10.2.1,ssp126,8.98E-06,23.16610515,1.66E-05,29.45035681,7.39E-06,2.696970967,5.05E-06,77.68343099,6.93E-06,0.054314093
long-term Future,1,10.2.1,ssp126,8.33E-06,14.22765702,1.52E-05,18.46754016,6.98E-06,-3.021122433,5.51E-06,93.77502893,6.10E-06,-11.97992421
near-term Future,1,10.2.2,ssp126,7.94E-06,15.04710019,8.47E-06,18.92888634,2.93E-06,-3.494787589,1.18E-05,16.19969626,8.57E-06,11.77374591
mid-term Future,1,10.2.2,ssp126,8.35E-06,20.85645348,8.93E-06,25.47195844,3.56E-06,17.06975428,1.18E-05,16.91792295,8.91E-06,16.20788626
long-term Future,1,10.2.2,ssp126,9.10E-06,31.82088137,8.31E-06,16.70135011,2.86E-06,-5.933692085,1.49E-05,46.69950074,1.06E-05,37.98799057
near-term Future,1,10.2.3,ssp126,6.10E-06,32.08940327,6.59E-06,35.0425104,1.20E-06,15.67616216,7.00E-06,26.85005805,9.42E-06,31.02850684
mid-term Future,1,10.2.3,ssp126,6.34E-06,37.48210371,7.89E-06,61.76062227,1.55E-06,49.51969849,7.67E-06,39.02105869,8.32E-06,15.75114607
long-term Future,1,10.2.3,ssp126,7.27E-06,57.50914216,7.43E-06,52.27883674,2.54E-06,145.5823753,9.04E-06,63.9031431,1.02E-05,41.1943479
near-term Future,1,10.2.4,ssp126,1.18E-05,12.88827807,4.14E-06,2.272746194,5.75E-06,9.348078375,2.26E-05,17.64177873,1.45E-05,10.21739188
mid-term Future,1,10.2.4,ssp126,1.10E-05,4.968663678,4.03E-06,-0.458388643,5.66E-06,7.619090801,2.03E-05,5.622301518,1.37E-05,4.16912712
long-term Future,1,10.2.4,ssp126,1.22E-05,16.60777628,4.25E-06,4.995244628,5.21E-06,-0.857857866,2.34E-05,21.86787217,1.57E-05,19.11398415
near-term Future,1,11.1.1,ssp126,1.92E-05,14.51040804,4.56E-05,24.41611716,1.55E-05,-13.93445649,1.71E-06,-2.068607822,1.49E-05,23.698648
mid-term Future,1,11.1.1,ssp126,1.98E-05,18.05993766,4.55E-05,23.94954184,1.81E-05,0.741840073,1.83E-06,4.688902981,1.36E-05,12.76787099
long-term Future,1,11.1.1,ssp126,1.81E-05,7.484978437,4.30E-05,17.21281507,1.69E-05,-6.28282199,1.84E-06,5.428379429,1.21E-05,-0.195924452
near-term Future,1,11.1.2,ssp126,1.46E-05,18.74708831,3.43E-05,30.86019465,1.18E-05,-12.90676911,7.20E-07,-7.83610515,1.24E-05,31.86110589
mid-term Future,1,11.1.2,ssp126,1.45E-05,17.8881824,3.27E-05,24.76076954,1.33E-05,-1.726047393,6.06E-07,-22.51263048,1.11E-05,17.86014327
long-term Future,1,11.1.2,ssp126,1.31E-05,7.03490749,3.08E-05,17.43903732,1.26E-05,-6.41617903,6.62E-07,-15.24763945,9.64E-06,2.731508347
near-term Future,1,11.1.3,ssp126,1.62E-05,7.540758699,3.88E-05,22.44018097,1.41E-05,-20.76640173,2.28E-06,-11.21412024,9.70E-06,-0.264174499
mid-term Future,1,11.1.3,ssp126,1.79E-05,19.19118166,4.08E-05,28.49600334,1.77E-05,-0.425894653,3.55E-06,38.55887632,9.90E-06,1.829213865
long-term Future,1,11.1.3,ssp126,1.60E-05,6.589436531,3.78E-05,19.03125259,1.55E-05,-12.59437493,4.22E-06,64.53264025,7.74E-06,-20.45615189
near-term Future,1,12.1.1,ssp126,1.74E-05,29.886657,1.22E-05,19.89387934,1.23E-05,157.7637228,3.01E-05,15.02491773,1.46E-05,14.16930229
mid-term Future,1,12.1.1,ssp126,1.63E-05,22.33455479,1.24E-05,21.46477903,6.46E-06,35.81117424,3.11E-05,18.88068964,1.53E-05,19.0733511
long-term Future,1,12.1.1,ssp126,2.68E-05,100.3151178,1.28E-05,25.12956873,4.18E-05,778.0875979,3.43E-05,31.1175417,1.82E-05,42.14962701
near-term Future,1,12.1.2,ssp126,1.59E-05,9.153960645,3.33E-06,-3.258947171,4.01E-06,-2.095914247,3.86E-05,12.04943489,1.72E-05,7.924303517
mid-term Future,1,12.1.2,ssp126,1.56E-05,7.363302261,3.53E-06,2.406650288,4.43E-06,8.281542188,3.76E-05,8.949838477,1.66E-05,3.976944565
long-term Future,1,12.1.2,ssp126,1.67E-05,15.16140252,3.35E-06,-2.679611162,3.69E-06,-9.817224015,4.07E-05,18.0688961,1.90E-05,18.73633428
near-term Future,1,12.2.1,ssp126,2.49E-05,10.2457799,2.38E-06,-30.2815998,7.83E-06,-1.51057844,6.32E-05,15.66950204,2.58E-05,7.734581861
mid-term Future,1,12.2.1,ssp126,2.33E-05,3.370723873,2.87E-06,-15.93755706,6.07E-06,-23.58394375,5.82E-05,6.638574671,2.58E-05,7.622026062
long-term Future,1,12.2.1,ssp126,2.55E-05,12.8046453,2.58E-06,-24.50121868,6.31E-06,-20.60375279,6.32E-05,15.71026036,2.94E-05,22.47640986
near-term Future,1,13.1.1,ssp126,1.50E-05,14.82447088,1.35E-05,21.59524369,7.45E-06,2.828622503,2.38E-05,22.00247629,1.55E-05,3.595482486
mid-term Future,1,13.1.1,ssp126,1.57E-05,19.51126307,1.32E-05,19.35637698,8.05E-06,11.07375833,2.40E-05,23.09325651,1.72E-05,14.84260981
long-term Future,1,13.1.1,ssp126,1.59E-05,21.35345489,1.24E-05,11.9758739,7.46E-06,2.928788662,2.51E-05,29.03239871,1.88E-05,25.78858965
near-term Future,1,13.2.1,ssp126,2.77E-05,9.964318573,1.11E-05,13.66306083,4.78E-06,9.262528103,6.81E-05,10.99213824,2.62E-05,3.871297815
mid-term Future,1,13.2.1,ssp126,2.72E-05,7.996103168,1.12E-05,14.86462632,3.95E-06,-9.769528709,6.72E-05,9.529188452,2.58E-05,2.417105127
long-term Future,1,13.2.1,ssp126,2.97E-05,18.21116358,1.04E-05,6.72930625,6.78E-06,54.92985877,7.18E-05,16.90341458,2.98E-05,18.33490287
near-term Future,1,13.3.1,ssp126,2.89E-05,13.45768422,6.02E-06,-14.42167657,1.56E-05,16.77985439,5.44E-05,17.58189389,3.91E-05,12.63084045
mid-term Future,1,13.3.1,ssp126,2.67E-05,4.762182385,7.81E-06,11.09249365,1.25E-05,-6.43258357,4.92E-05,6.201776427,3.69E-05,6.031122311
long-term Future,1,13.3.1,ssp126,2.86E-05,12.51525879,6.77E-06,-3.800984728,1.20E-05,-10.4662825,5.14E-05,11.01724272,4.41E-05,26.85271767
near-term Future,1,13.4.1,ssp126,2.80E-05,7.257772982,3.26E-06,-21.31274626,1.69E-05,10.3154183,5.97E-05,10.54058265,3.19E-05,4.133169892
mid-term Future,1,13.4.1,ssp126,2.65E-05,1.211180538,3.78E-06,-8.686772114,1.34E-05,-12.6498748,5.64E-05,4.435255771,3.19E-05,4.207988173
long-term Future,1,13.4.1,ssp126,2.78E-05,6.442252547,3.69E-06,-10.99184354,1.33E-05,-13.18493672,5.63E-05,4.149468404,3.76E-05,22.86032861
near-term Future,1,13.4.2,ssp126,3.48E-05,5.067945272,3.87E-06,-25.21984283,1.14E-05,-2.710135438,8.19E-05,8.870486801,4.14E-05,4.247171263
mid-term Future,1,13.4.2,ssp126,3.35E-05,1.183516067,4.47E-06,-13.75265598,9.06E-06,-22.94887864,7.77E-05,3.351031548,4.22E-05,6.269790128
long-term Future,1,13.4.2,ssp126,3.58E-05,8.241502196,4.32E-06,-16.67338814,9.42E-06,-19.89365123,8.10E-05,7.645749615,4.81E-05,20.97533932
near-term Future,1,13.5.1,ssp126,3.66E-05,3.40468213,3.83E-06,-20.77498066,3.19E-06,-10.26540446,8.59E-05,2.207342336,5.30E-05,8.497360172
mid-term Future,1,13.5.1,ssp126,3.53E-05,-0.156675384,4.45E-06,-8.008101785,2.63E-06,-26.13050702,8.11E-05,-3.484649289,5.27E-05,7.877460298
long-term Future,1,13.5.1,ssp126,3.79E-05,7.120082527,3.97E-06,-17.99923211,2.38E-06,-32.93343867,8.73E-05,3.927444134,5.75E-05,17.64996703
near-term Future,1,13.5.2,ssp126,4.10E-05,5.961546674,3.70E-06,-15.82690072,1.68E-05,7.414900694,8.94E-05,7.715729025,5.35E-05,4.828840532
mid-term Future,1,13.5.2,ssp126,4.00E-05,3.545423225,3.63E-06,-17.46589119,1.35E-05,-13.90815701,8.73E-05,5.195634016,5.52E-05,8.212713015
long-term Future,1,13.5.2,ssp126,4.21E-05,8.965755999,4.35E-06,-1.09607627,1.39E-05,-11.43098048,8.46E-05,2.028204509,6.52E-05,27.85644045
near-term Future,1,13.6.1,ssp126,5.53E-05,0.376070035,4.15E-06,-4.854600488,2.59E-05,9.807924016,0.00011022,-2.088225069,8.03E-05,1.391511482
mid-term Future,1,13.6.1,ssp126,5.59E-05,1.476557367,3.67E-06,-15.69926324,2.13E-05,-9.643902568,0.000115216,2.350157928,8.27E-05,4.439879154
long-term Future,1,13.6.1,ssp126,5.65E-05,2.57531479,4.29E-06,-1.453761967,2.41E-05,2.380648672,0.000106754,-5.167214127,9.04E-05,14.1193497
near-term Future,1,13.6.2,ssp126,5.90E-05,-0.516708847,2.01E-05,-3.339344574,3.18E-05,8.271752645,9.56E-05,-4.849813087,8.83E-05,3.010515918
mid-term Future,1,13.6.2,ssp126,5.87E-05,-0.967699103,1.82E-05,-12.88293575,2.57E-05,-12.63133698,0.00010311,2.631106576,8.73E-05,1.769149294
long-term Future,1,13.6.2,ssp126,5.99E-05,1.034497004,2.08E-05,-0.308052634,3.08E-05,4.641755088,9.51E-05,-5.337117097,9.27E-05,8.147916518
near-term Future,1,14.1.1,ssp126,3.64E-05,13.24990392,8.76E-06,-5.1233216,1.87E-05,17.52859704,6.62E-05,17.85731121,5.18E-05,10.34681851
mid-term Future,1,14.1.1,ssp126,3.37E-05,4.691562429,1.00E-05,8.614792647,1.72E-05,7.601249246,5.80E-05,3.269817677,4.93E-05,4.946783436
long-term Future,1,14.1.1,ssp126,3.53E-05,9.808816016,9.60E-06,4.018604492,1.49E-05,-6.79142181,5.93E-05,5.592020153,5.73E-05,22.07880876
near-term Future,1,14.1.2,ssp126,4.17E-05,13.12782168,8.72E-06,-6.390482937,2.05E-05,17.76330101,8.28E-05,17.62035997,5.45E-05,9.3285077
mid-term Future,1,14.1.2,ssp126,3.86E-05,4.779615998,1.01E-05,8.611929197,1.75E-05,0.847277596,7.41E-05,5.172126811,5.24E-05,5.180139091
long-term Future,1,14.1.2,ssp126,4.07E-05,10.31610966,9.86E-06,5.860851496,1.61E-05,-7.500818277,7.55E-05,7.13672426,6.09E-05,22.22078589
near-term Future,1,14.2.1,ssp126,2.79E-05,2.726770379,1.02E-05,1.273827121,1.44E-05,13.47557094,4.46E-05,-1.710210956,4.24E-05,5.168802385
mid-term Future,1,14.2.1,ssp126,2.74E-05,0.719075324,1.06E-05,5.265485676,1.21E-05,-4.353711007,4.36E-05,-3.888827555,4.29E-05,6.458333496
long-term Future,1,14.2.1,ssp126,2.62E-05,-3.533290699,9.84E-06,-2.07725717,1.26E-05,-0.587105566,3.94E-05,-13.16919458,4.28E-05,6.2660915
near-term Future,1,14.3.1,ssp126,2.02E-05,16.94538146,8.36E-06,27.18501595,9.24E-07,39.4346399,4.55E-05,15.18875278,2.57E-05,13.96586078
mid-term Future,1,14.3.1,ssp126,1.93E-05,11.83079556,8.73E-06,32.92534457,8.83E-07,33.1184814,4.28E-05,8.309918977,2.46E-05,8.879569221
long-term Future,1,14.3.1,ssp126,2.24E-05,29.36668992,7.81E-06,18.89257974,7.25E-07,9.352877708,5.07E-05,28.29920761,3.02E-05,33.77258955
near-term Future,1,14.3.2,ssp126,2.77E-05,12.09873855,1.18E-05,19.887254,2.48E-06,15.95678426,6.76E-05,11.33893981,2.82E-05,7.680557158
mid-term Future,1,14.3.2,ssp126,2.75E-05,11.58540696,1.26E-05,27.33022865,2.63E-06,22.94131012,6.67E-05,9.861046672,2.78E-05,6.198459411
long-term Future,1,14.3.2,ssp126,3.04E-05,23.25119674,1.17E-05,18.58061976,2.32E-06,8.722932222,7.44E-05,22.62661979,3.31E-05,26.53560721
near-term Future,1,14.4.1,ssp126,3.36E-05,5.558422208,1.64E-06,-35.38371598,9.05E-06,0.474433691,8.05E-05,8.144703671,4.28E-05,4.46333216
mid-term Future,1,14.4.1,ssp126,3.30E-05,3.461332992,1.80E-06,-29.03455918,7.15E-06,-20.6249948,7.75E-05,4.08654551,4.49E-05,9.621680771
long-term Future,1,14.4.1,ssp126,3.51E-05,10.28281599,2.08E-06,-18.28101009,7.44E-06,-17.46217877,7.92E-05,6.393690629,5.13E-05,25.27764217
near-term Future,1,14.4.2,ssp126,4.68E-05,-0.175002078,5.74E-06,-2.959399033,2.18E-05,11.77057397,9.42E-05,-3.288890707,6.49E-05,1.451219383
mid-term Future,1,14.4.2,ssp126,4.77E-05,1.694382727,5.00E-06,-15.47626487,1.79E-05,-8.150221227,0.000101083,3.756574466,6.60E-05,3.176391996
long-term Future,1,14.4.2,ssp126,4.80E-05,2.309156395,5.94E-06,0.437902663,2.06E-05,5.795332732,9.31E-05,-4.449910556,7.17E-05,12.09236248
near-term Future,1,14.4.3,ssp126,2.81E-05,5.8928743,3.69E-06,-15.16398918,1.77E-05,6.709065148,5.76E-05,9.209972633,3.31E-05,3.324376026
mid-term Future,1,14.4.3,ssp126,2.69E-05,1.448924653,3.70E-06,-14.86773827,1.45E-05,-12.64657711,5.56E-05,5.455393448,3.35E-05,4.781257991
long-term Future,1,14.4.3,ssp126,2.84E-05,6.986404955,4.63E-06,6.484508107,1.48E-05,-10.91194654,5.36E-05,1.699985394,4.03E-05,25.74218988
near-term Future,1,14.5.1,ssp126,3.52E-05,3.309770674,2.23E-06,-12.87701723,1.23E-05,14.13325374,7.90E-05,2.72178472,4.69E-05,2.851785731
mid-term Future,1,14.5.1,ssp126,3.52E-05,3.306911886,2.38E-06,-7.003067729,1.01E-05,-6.306235595,7.97E-05,3.670589922,4.82E-05,5.703073008
long-term Future,1,14.5.1,ssp126,3.61E-05,5.977635458,2.65E-06,3.459984207,1.03E-05,-4.445176778,7.56E-05,-1.71949856,5.56E-05,21.94012384
near-term Future,1,14.5.2,ssp126,3.97E-05,4.660682008,2.86E-06,-21.35233364,6.62E-06,7.347477651,8.78E-05,3.634365105,6.10E-05,7.36216267
mid-term Future,1,14.5.2,ssp126,3.89E-05,2.477340586,3.26E-06,-10.17767533,5.01E-06,-18.69679263,8.46E-05,-0.135828336,6.21E-05,9.317823736
long-term Future,1,14.5.2,ssp126,4.12E-05,8.655083925,3.02E-06,-16.90227953,4.95E-06,-19.77753711,8.63E-05,1.853881307,7.01E-05,23.40420372
near-term Future,1,14.6.1,ssp126,1.72E-05,33.00860822,5.82E-06,20.68005549,4.69E-07,18.67950179,2.68E-05,19.54229771,3.52E-05,46.77871418
mid-term Future,1,14.6.1,ssp126,1.52E-05,17.3851639,6.86E-06,42.15523045,3.72E-07,-5.819682003,2.51E-05,11.64900379,2.84E-05,18.58378448
long-term Future,1,14.6.1,ssp126,1.85E-05,43.37121844,5.04E-06,4.487166106,4.95E-07,25.25661385,3.22E-05,43.21840739,3.63E-05,51.27493906
near-term Future,1,15.1.1,ssp126,6.68E-05,2.812336199,3.27E-05,-5.943802126,2.69E-05,19.53877283,9.75E-05,1.368537919,0.000110191,4.284386661
mid-term Future,1,15.1.1,ssp126,6.63E-05,2.058440074,3.16E-05,-9.000715361,2.26E-05,0.426990932,0.000100787,4.740431848,0.000109468,3.600496546
long-term Future,1,15.1.1,ssp126,6.79E-05,4.497642815,3.57E-05,2.783911293,2.42E-05,7.322145384,9.62E-05,-0.011678412,0.000115079,8.910747851
near-term Future,1,15.1.2,ssp126,6.67E-05,3.603448719,2.36E-05,-6.422271792,3.24E-05,11.94161162,0.00011458,3.686970238,9.61E-05,4.303656366
mid-term Future,1,15.1.2,ssp126,6.55E-05,1.662683487,2.33E-05,-7.395922038,2.70E-05,-6.492085627,0.000115568,4.580675251,9.52E-05,3.363530213
long-term Future,1,15.1.2,ssp126,6.79E-05,5.454352871,2.56E-05,1.624897798,2.88E-05,-0.323245162,0.000110955,0.406414125,0.00010581,14.88116559
near-term Future,1,15.2.1,ssp126,3.53E-05,3.158555925,1.24E-05,1.857637852,2.15E-05,10.85096585,5.43E-05,-0.45405066,5.28E-05,4.79254359
mid-term Future,1,15.2.1,ssp126,3.52E-05,2.967568487,1.26E-05,3.862493224,1.86E-05,-4.218752804,5.42E-05,-0.538913773,5.51E-05,9.438573644
long-term Future,1,15.2.1,ssp126,3.34E-05,-2.457268909,1.17E-05,-4.217665911,1.83E-05,-5.886209886,4.90E-05,-10.14217993,5.43E-05,7.784437064
near-term Future,1,15.2.2,ssp126,4.23E-05,3.829367086,2.17E-05,1.893096948,2.65E-05,9.920406598,5.46E-05,0.109835946,6.63E-05,5.640262354
mid-term Future,1,15.2.2,ssp126,4.27E-05,4.711454362,2.16E-05,1.205980604,2.40E-05,-0.667054197,5.62E-05,3.067912586,6.86E-05,9.366569133
long-term Future,1,15.2.2,ssp126,4.00E-05,-1.971964724,2.10E-05,-1.714543454,2.27E-05,-5.801604871,5.07E-05,-7.162509223,6.52E-05,3.869259065
near-term Future,1,15.2.3,ssp126,4.17E-05,3.471601382,1.73E-05,-2.798585641,2.57E-05,31.08569929,5.91E-05,-3.194895031,6.46E-05,3.415470478
mid-term Future,1,15.2.3,ssp126,4.13E-05,2.545530349,1.67E-05,-6.190226544,2.03E-05,3.283049914,6.09E-05,-0.214129821,6.70E-05,7.302422622
long-term Future,1,15.2.3,ssp126,3.96E-05,-1.658220403,1.61E-05,-9.601148414,2.09E-05,6.315490671,5.69E-05,-6.74659714,6.44E-05,3.021909421
near-term Future,1,15.3.1,ssp126,6.33E-05,4.637729004,2.30E-05,0.239881796,1.89E-05,16.07447614,0.000107694,5.093003845,0.000103784,4.164314946
mid-term Future,1,15.3.1,ssp126,6.37E-05,5.289817601,2.27E-05,-0.673997124,1.64E-05,1.01765934,0.000110135,7.474454498,0.000104927,5.3122381
long-term Future,1,15.3.1,ssp126,6.55E-05,8.282314986,2.71E-05,18.27659485,1.63E-05,-0.151172513,0.000105817,3.261120474,0.000112504,12.91719259
near-term Future,1,15.4.1,ssp126,4.71E-05,4.616951942,2.01E-05,10.53824978,3.55E-05,10.8319159,7.73E-05,1.07419928,5.54E-05,4.516237325
mid-term Future,1,15.4.1,ssp126,4.55E-05,0.941715576,2.26E-05,24.28160452,3.42E-05,6.663751865,7.30E-05,-4.520205375,5.17E-05,-2.347720885
long-term Future,1,15.4.1,ssp126,4.53E-05,0.59284023,2.07E-05,13.98113411,2.93E-05,-8.562655454,7.15E-05,-6.516871232,5.93E-05,11.97764131
near-term Future,1,15.5.1,ssp126,4.48E-05,4.730596393,5.17E-06,-13.8520948,2.07E-06,8.28912661,0.000111815,5.077558455,5.93E-05,5.176489552
mid-term Future,1,15.5.1,ssp126,4.24E-05,-0.833182037,6.76E-06,12.73850056,1.81E-06,-5.231988721,0.000102128,-4.025542686,5.84E-05,3.556956917
long-term Future,1,15.5.1,ssp126,4.50E-05,5.214585736,5.25E-06,-12.5203528,1.89E-06,-1.336851728,0.000107416,0.943502554,6.49E-05,15.16346104
near-term Future,1,15.5.2,ssp126,4.48E-05,3.824549541,5.09E-06,-20.02665842,2.72E-06,-7.484422101,0.00011168,4.872661016,5.90E-05,4.471047735
mid-term Future,1,15.5.2,ssp126,4.26E-05,-1.124013681,6.68E-06,5.069397727,2.34E-06,-20.17839809,0.000103097,-3.186752403,5.80E-05,2.59754367
long-term Future,1,15.5.2,ssp126,4.54E-05,5.262012035,5.18E-06,-18.62415282,2.57E-06,-12.58340856,0.00010934,2.675652987,6.41E-05,13.39094056
near-term Future,1,15.6.1,ssp126,5.70E-05,0.849898532,1.79E-06,-17.06702595,2.61E-05,8.933668184,0.000113769,-1.180641625,8.58E-05,1.785571011
mid-term Future,1,15.6.1,ssp126,5.75E-05,1.636961102,2.04E-06,-5.855645475,2.12E-05,-11.28167456,0.000117126,1.735013905,8.88E-05,5.37922507
long-term Future,1,15.6.1,ssp126,5.86E-05,3.670123219,2.10E-06,-2.762639603,2.33E-05,-2.468046874,0.000110304,-4.190329676,9.81E-05,16.45568982
near-term Future,1,2.1.1,ssp126,3.04E-06,28.88060808,5.29E-07,19.52237703,1.32E-06,25.59441428,6.36E-06,24.62173296,3.91E-06,40.1580457
mid-term Future,1,2.1.1,ssp126,3.14E-06,33.29003453,5.41E-07,22.2360473,1.53E-06,45.46909466,6.05E-06,18.56385768,4.41E-06,57.93045018
long-term Future,1,2.1.1,ssp126,3.21E-06,36.3687396,6.27E-07,41.75337809,1.22E-06,15.99266308,6.75E-06,32.36970751,4.21E-06,50.89663782
near-term Future,1,2.1.2,ssp126,5.99E-06,30.21692932,3.12E-06,13.96861298,3.32E-06,33.29049103,1.01E-05,27.37057327,7.46E-06,43.01480361
mid-term Future,1,2.1.2,ssp126,6.15E-06,33.71826112,3.55E-06,29.63281135,3.56E-06,43.14225442,9.52E-06,20.27453012,7.99E-06,53.20728542
long-term Future,1,2.1.2,ssp126,6.25E-06,35.72598398,3.78E-06,37.94468372,2.85E-06,14.61995401,9.86E-06,24.5561943,8.47E-06,62.3494529
near-term Future,1,2.1.3,ssp126,4.06E-06,24.83713329,1.31E-06,22.81552565,1.99E-06,24.34466792,7.65E-06,19.76640406,5.27E-06,35.44732735
mid-term Future,1,2.1.3,ssp126,4.24E-06,30.33445179,1.32E-06,22.90309306,2.29E-06,43.16004972,7.60E-06,19.00335105,5.68E-06,46.0651397
long-term Future,1,2.1.3,ssp126,4.31E-06,32.68255293,1.55E-06,44.32039039,1.92E-06,20.17271755,7.90E-06,23.57142461,5.88E-06,51.11591749
near-term Future,1,2.1.4,ssp126,6.49E-06,13.62105459,2.34E-06,5.833346964,3.26E-06,10.35547389,1.13E-05,7.648275881,9.10E-06,28.83813381
mid-term Future,1,2.1.4,ssp126,7.22E-06,26.46867037,2.97E-06,34.46729171,3.74E-06,26.44057444,1.17E-05,11.5568659,1.03E-05,46.27732022
long-term Future,1,2.1.4,ssp126,7.16E-06,25.34308136,3.14E-06,42.33292722,3.31E-06,12.023744,1.17E-05,11.05122497,1.05E-05,48.26898793
near-term Future,1,2.1.5,ssp126,9.86E-06,15.61844945,4.85E-06,16.47293269,6.00E-06,16.02988858,1.58E-05,13.32315815,1.28E-05,18.71166049
mid-term Future,1,2.1.5,ssp126,1.08E-05,26.31510794,6.34E-06,52.33966395,6.73E-06,30.1317149,1.59E-05,14.43142893,1.39E-05,29.70704365
long-term Future,1,2.1.5,ssp126,1.12E-05,31.30747974,6.32E-06,51.78229629,6.59E-06,27.42072576,1.69E-05,21.06572402,1.50E-05,39.13363918
near-term Future,1,2.1.6,ssp126,1.15E-05,16.92814678,5.18E-06,5.699666175,7.20E-06,11.62222472,1.91E-05,19.21778019,1.44E-05,21.61569539
mid-term Future,1,2.1.6,ssp126,1.33E-05,34.86723602,7.62E-06,55.58955168,7.94E-06,23.03401651,2.08E-05,29.25882993,1.67E-05,41.63695229
long-term Future,1,2.1.6,ssp126,1.29E-05,31.1627239,6.87E-06,40.23482325,7.90E-06,22.53088327,1.99E-05,23.85153029,1.68E-05,42.40832209
near-term Future,1,2.1.7,ssp126,8.59E-06,16.2855044,2.89E-06,9.490644258,5.14E-06,10.90480034,1.47E-05,16.1094996,1.16E-05,21.41131696
mid-term Future,1,2.1.7,ssp126,9.07E-06,22.78177142,3.80E-06,43.81977422,5.53E-06,19.23008236,1.46E-05,15.09843377,1.23E-05,29.09519555
long-term Future,1,2.1.7,ssp126,9.30E-06,25.78451931,3.86E-06,46.33651665,5.58E-06,20.44970074,1.47E-05,15.8614217,1.30E-05,36.15190048
near-term Future,1,2.1.8,ssp126,4.32E-06,22.78352976,1.67E-06,36.91798908,1.98E-06,15.3896764,7.83E-06,14.5949681,5.81E-06,36.57467896
mid-term Future,1,2.1.8,ssp126,4.60E-06,30.62309623,1.56E-06,27.83545772,2.36E-06,38.00460497,8.06E-06,18.01553061,6.33E-06,48.70866818
long-term Future,1,2.1.8,ssp126,4.84E-06,37.49777079,1.91E-06,56.76904817,2.10E-06,22.46944857,8.61E-06,26.10334198,6.74E-06,58.29363359
near-term Future,1,2.1.9,ssp126,4.54E-06,21.53993547,1.58E-06,36.92507512,2.08E-06,11.93710145,8.05E-06,12.97621246,6.45E-06,35.3294213
mid-term Future,1,2.1.9,ssp126,4.86E-06,29.89379168,1.49E-06,29.52263599,2.60E-06,39.51314595,8.33E-06,17.00262547,6.94E-06,45.58819854
long-term Future,1,2.1.9,ssp126,5.09E-06,36.07320786,1.73E-06,50.17106303,2.34E-06,25.53890683,9.30E-06,30.51623282,6.97E-06,46.31882055
near-term Future,1,2.2.1,ssp126,5.28E-06,18.16984862,1.92E-06,35.21637877,1.67E-06,-5.756137259,1.14E-05,17.80526155,6.09E-06,22.49215611
mid-term Future,1,2.2.1,ssp126,5.51E-06,23.12423885,2.16E-06,52.35966498,2.00E-06,12.84560436,1.18E-05,22.26824949,5.97E-06,19.9813569
long-term Future,1,2.2.1,ssp126,5.47E-06,22.43606299,2.19E-06,54.3308748,2.09E-06,17.87602325,1.20E-05,24.4431168,5.54E-06,11.40756586
near-term Future,1,2.2.2,ssp126,6.36E-06,15.43794572,2.63E-06,31.85902043,2.28E-06,-9.043274278,1.38E-05,13.26285794,6.64E-06,25.66704887
mid-term Future,1,2.2.2,ssp126,6.94E-06,25.93998313,2.66E-06,33.37027937,2.93E-06,16.77761053,1.55E-05,26.8486368,6.61E-06,25.02885721
long-term Future,1,2.2.2,ssp126,6.88E-06,24.86512959,2.73E-06,36.45835723,3.02E-06,20.49975703,1.56E-05,27.84938081,6.11E-06,15.65798667
near-term Future,1,2.2.3,ssp126,1.39E-05,1.875709929,1.09E-05,27.44059858,7.76E-06,0.544609825,1.95E-05,-7.675272874,1.77E-05,1.31373612
mid-term Future,1,2.2.3,ssp126,1.61E-05,17.72063226,1.07E-05,25.47125409,9.23E-06,19.5628816,2.50E-05,18.52668623,1.95E-05,11.49817303
long-term Future,1,2.2.3,ssp126,1.47E-05,7.336447388,9.97E-06,16.58925692,9.38E-06,21.55946572,2.17E-05,3.211395262,1.76E-05,0.865224971
near-term Future,1,2.2.4,ssp126,1.13E-05,3.797931969,8.24E-06,28.57887985,5.47E-06,-7.425281936,1.77E-05,-6.681753914,1.40E-05,12.64060275
mid-term Future,1,2.2.4,ssp126,1.32E-05,20.69653571,7.85E-06,22.59663068,6.88E-06,16.53185743,2.31E-05,22.1889713,1.48E-05,18.81125569
long-term Future,1,2.2.4,ssp126,1.19E-05,8.578244597,7.84E-06,22.48079465,6.73E-06,13.88977073,1.95E-05,2.827482188,1.34E-05,7.358546094
