Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmin,Plot_index_Annual_tasmin,Ave25yearSpan_Winter_tasmin,Plot_index_Winter_tasmin,Ave25yearSpan_Spring_tasmin,Plot_index_Spring_tasmin,Ave25yearSpan_Summer_tasmin,Plot_index_Summer_tasmin,Ave25yearSpan_Fall_tasmin,Plot_index_Fall_tasmin
near-term Past,1,9.5.1,historical,290.14923363962623,0.0,282.276893270833,0.0,290.2751490771252,0.0,297.05084231501036,0.0,290.8510773373698,0.0
near-term Past,1,9.6.1,historical,289.79317347180404,0.0,281.9042730750465,0.0,290.1911954865248,0.0,296.5968316791368,0.0,290.33536898141375,0.0
near-term Future,1,0.0.0,ssp126,277.00911831930165,2.2778329834648696,265.63016522599344,3.8650523967778705,274.5057231699572,1.2193327761357318,288.4312793309792,2.137080240871594,279.27626411936194,1.9163010223164827
near-term Future,1,1.1.1,ssp126,251.99182652006934,2.7991216131659264,237.47864865554982,2.6596740036146045,246.10486036114068,3.1135642584510457,270.8178169305616,1.1266708740646165,253.30258409534835,4.310335865001104
near-term Future,1,1.1.2,ssp126,260.2897203321835,2.4381505875044365,247.86456866441887,2.841780917441593,254.79032337199084,2.7662004303932193,273.53913280047453,1.0951214841281889,264.7759209888211,3.06402411488156
near-term Future,1,10.1.1,ssp126,273.5250406270108,1.5680396179735523,265.5332564730633,1.7736562183097453,272.327375839896,1.3291980854212686,281.71225067100806,1.5439837062703035,274.3837267634838,1.6299266823380674
near-term Future,1,10.1.2,ssp126,279.34696389330816,1.5862229011475213,271.9881372913122,1.466659007379426,278.2835887150277,1.283602568249461,287.7126227373662,2.1308597201886386,279.2618036220176,1.4601122313505037
near-term Future,1,10.1.3,ssp126,275.87082580554323,1.8859302177061417,268.4341035735067,1.6667805105516633,273.8954306834896,1.1082068912682892,285.0651386062801,2.799171735952081,275.9471927042257,1.966242260863022
near-term Future,1,10.1.4,ssp126,273.96611525505284,2.186244806216325,265.22228804017294,3.049312373463491,271.8613967768637,1.1568622962688981,284.2739929721261,2.674320179516368,274.3436132538816,1.877640842514952
near-term Future,1,10.1.5,ssp126,276.515191720549,1.9147429179222897,268.2524334481111,1.5491900973917598,274.4832280673399,1.2487416696056037,286.44694768159286,2.9018845597168674,276.7223391291644,1.9525733610509592
near-term Future,1,10.1.6,ssp126,276.56773382076096,1.7823760435046199,266.4488746387827,1.6610629353023096,274.9374732208754,1.1031125316154162,287.5425356816727,2.553179232947855,277.1548553215006,1.810130379210177
near-term Future,1,10.1.7,ssp126,277.53121024560375,1.7026298079985276,267.8931491638285,1.1811154120606258,275.72445604987075,1.3465259396465008,287.9711711214418,2.3024403514032787,278.3607005472492,1.9734039287082599
near-term Future,1,10.1.8,ssp126,277.5858352655124,1.976128733200896,269.32561861389445,2.060609293877305,275.8649605288854,1.2398004947286914,287.20653340615655,2.8029447166556896,277.79043084213237,1.8008716086532335
near-term Future,1,10.2.1,ssp126,284.4678498186123,1.8426987286387835,275.91132105025343,1.0048449859800228,282.75552595118694,1.633805082502633,293.47834528840104,2.364793054746542,285.5745461772857,2.3569125657831567
near-term Future,1,10.2.2,ssp126,288.80131159035733,1.9073635071865667,280.5644018408231,1.238506040213867,286.3954275655746,1.6938123078838636,297.50219843905904,2.1752268364118486,290.60525088703235,2.515725945282602
near-term Future,1,10.2.3,ssp126,288.9544895593131,1.8027520800404506,284.5832545765325,1.5022626604805573,286.2673421559126,1.5612307065466187,293.5587147476362,1.8064804437886117,291.35107295088716,2.3411380373776627
near-term Future,1,10.2.4,ssp126,285.11537048177155,1.5750722875821417,276.70668410421206,1.176340348601522,284.93695609213216,1.5362802583457,293.03781334503833,1.7313771538112412,285.62470277998307,1.8516699707720967
near-term Future,1,11.1.1,ssp126,283.53491978126556,1.6786055075052229,278.9070937190201,1.2754256920740392,281.88999144554134,1.38938724524301,288.32942209368167,1.8944441413879396,284.9399111878741,2.152604104817568
near-term Future,1,11.1.2,ssp126,285.21530178792955,1.6788061909105139,279.3421366944563,1.164670826029404,283.83931796027264,1.3476034155617604,291.23202034245367,2.055828721834267,286.3476844600531,2.142324408646468
near-term Future,1,11.1.3,ssp126,280.40057091563835,1.816361403590518,275.2596162643561,1.354366312726681,278.4544076270582,1.5877526535389377,285.87549192895057,1.9920077090677992,281.93105483933465,2.3280425233750064
near-term Future,1,12.1.1,ssp126,283.19653831168824,1.75829871597554,274.42493539707067,1.0194775959350943,281.2405025893507,1.5777491782733692,292.6225292404838,2.1203735726812596,284.3428412569734,2.3074293590977835
near-term Future,1,12.1.2,ssp126,283.2155866737084,1.5483718965653992,276.3161231034974,1.1295023366591335,283.02496272229143,1.6885393618573623,289.75831547985905,1.6872356698824014,283.6355201455803,1.681645689245805
near-term Future,1,12.2.1,ssp126,284.86339293591516,1.427715781593987,280.65235768476936,1.3611096525610193,285.2853186966252,1.4710966852768959,288.08331162452697,1.3661620531911414,285.35739438345144,1.5121381657496915
near-term Future,1,13.1.1,ssp126,278.30372537446124,1.6792792912735992,269.1700184892956,0.8534509312186649,276.40420010341853,1.5085877574557116,288.10792874222216,2.2171041639473117,279.36960806038735,2.1270428521155917
near-term Future,1,13.2.1,ssp126,283.242876560052,1.5477489837511733,277.1462357112922,1.2674431697350301,282.15495302320903,1.6457641408262447,289.22147376060485,1.5958300024530185,284.3441830779726,1.6780121539197435
near-term Future,1,13.3.1,ssp126,286.02111409096153,1.4366873970585505,281.64383660561833,1.4312068037606158,286.6608905416986,1.3732855299244733,289.42220269908074,1.3879602137855862,286.2765639246165,1.5554834561426567
near-term Future,1,13.4.1,ssp126,281.96479616600953,1.3634422619198272,278.4567354901571,1.3063225570932309,282.60204831874483,1.441302202701488,284.47323288959,1.290850410668746,282.26330186675534,1.414758942433438
near-term Future,1,13.4.2,ssp126,284.12564564220617,1.3730049126030526,280.59389921104935,1.3350471461105906,284.11506092264597,1.4315834355807837,286.7962135091035,1.2868377177611663,284.938682437729,1.4385375132600018
near-term Future,1,13.5.1,ssp126,288.24062579813693,1.3121121837536442,284.58995384523206,1.3526706218006108,286.5521221743459,1.2731324744903798,291.61068965953325,1.2384905271944753,290.1607697011088,1.3857312189877682
near-term Future,1,13.5.2,ssp126,287.6407489217211,1.373943385080704,285.0651487544919,1.3623929151089502,288.057602331742,1.4476327350865237,289.2038167178112,1.3235224114293622,288.193160000057,1.36187331679103
near-term Future,1,13.6.1,ssp126,289.3836202822931,1.2730593612794348,286.84233698709636,1.128217412806146,290.0313452923816,1.3267621904870737,290.7698534675266,1.3231854612930967,289.84737028876503,1.3117217342670138
near-term Future,1,13.6.2,ssp126,288.83157000367265,1.3120824427127413,286.5703544566606,1.1422292860422996,289.19843339546867,1.3701686210217687,290.1349907128707,1.379368821641675,289.38526180225415,1.3537667679000691
near-term Future,1,14.1.1,ssp126,293.82888251143805,1.3382310492071525,288.76300403627414,1.5032433770656422,294.2952869183084,1.2039615378172535,297.85349440864894,1.2385852050781239,294.3120844193867,1.4110827002158501
near-term Future,1,14.1.2,ssp126,293.0430496542833,1.3558017254763541,288.31218078981897,1.4821453614437843,293.70534119108447,1.2533239605115796,296.5931319286512,1.277414070626964,293.475744332324,1.4133662190280134
near-term Future,1,14.2.1,ssp126,295.8640034874145,1.212306712702766,293.1350597034955,1.353687300749705,295.95786846741385,1.2477317785180126,297.57588662686555,1.0269536217399242,296.7445645871005,1.2236824714744436
near-term Future,1,14.3.1,ssp126,292.07554901408906,1.5380301396359926,285.81197204875184,1.4923050140248666,289.0988438568944,1.3981254656418525,298.6358913769929,1.511200017929081,294.66379695284496,1.7519404312804525
near-term Future,1,14.3.2,ssp126,290.0742812999432,1.5954798306833702,283.6157001977271,1.3808371884259554,288.153660676583,1.5538656253400056,296.5368876780634,1.6263256740570071,291.88702491781214,1.8192165486891199
near-term Future,1,14.4.1,ssp126,292.0072264856086,1.3687920418408126,288.9010352153727,1.35820558614342,292.5458005144285,1.427984044033547,293.8849370724222,1.2795762928672474,292.6446387448153,1.409643761247068
near-term Future,1,14.4.2,ssp126,292.1642629283136,1.291340690650813,289.5330898093416,1.1190873409839384,292.8151917909539,1.3810326445621008,293.6772399126965,1.3459307268391498,292.5857763824882,1.3162879344395222
near-term Future,1,14.4.3,ssp126,285.9234125829383,1.3985576074879464,282.90033322881726,1.3565837360836674,286.78032388723415,1.5258986924264715,287.69907625322753,1.338049023669699,286.25973987144425,1.372614003668776
near-term Future,1,14.5.1,ssp126,293.9620394533245,1.3496307190897276,291.5036010591696,1.2941803048688492,294.73237940829733,1.4029969111732825,295.364164217244,1.3442052774843987,294.2036078769558,1.3561504590380373
near-term Future,1,14.5.2,ssp126,294.01538698283935,1.2966023435624976,291.33032744083,1.3411825675490903,292.9037438716059,1.2567360761891244,296.3321998322528,1.2560647715692888,295.45960849007406,1.333681835971035
near-term Future,1,14.6.1,ssp126,294.37388582498033,1.2746098491947357,289.6826984816409,1.2425460143292213,292.1927458307017,1.1482213194473907,298.7316759374867,1.16086644048276,296.82532467098025,1.5491766491565038
near-term Future,1,15.1.1,ssp126,295.98446809175226,1.2366561571095538,293.24618897006866,1.2373096896401492,296.5258594570989,1.2280026348777433,297.6957241875192,1.2047902119678007,296.4224762403048,1.2769728188986313
near-term Future,1,15.1.2,ssp126,293.60937162056086,1.319751155140132,290.5847614350048,1.2972376198633349,294.2064873881962,1.3192585696344779,295.6061114311218,1.3062177127340533,293.98636183979744,1.3562568253737197
near-term Future,1,15.2.1,ssp126,294.9154592978603,1.170338891054115,292.0541102122753,1.2685331573300331,295.00821215836896,1.239537956818296,296.6890217905459,1.0008106045101002,295.8660870889517,1.1743964484497766
near-term Future,1,15.2.2,ssp126,295.6743790948943,1.016655152395753,293.1750795542771,1.1627098190868992,295.359422115243,0.9861466399483092,297.4403654960964,0.911635700723398,296.6858305648133,1.0088375653277382
near-term Future,1,15.2.3,ssp126,294.8851845512645,1.2189181489394088,291.92077588206485,1.1619550112291428,295.3491881752014,1.2981572076548744,296.71195258264953,1.155230196662572,295.50889055147275,1.259683552836325
near-term Future,1,15.3.1,ssp126,293.7613120724397,1.2468780756336173,290.8907380651075,1.3169007246375912,294.42717976653057,1.1754717209028165,295.6242993723828,1.2059908141260536,294.0512674457424,1.290967843191968
near-term Future,1,15.4.1,ssp126,295.2897984642774,1.4918430652875294,290.590744673318,1.762105140914306,294.0542377782904,1.1269617014345918,299.1935031185979,1.321574580980382,297.2521431786673,1.7648687392014715
near-term Future,1,15.5.1,ssp126,294.23112868478324,1.2671287941548819,290.40437919996305,1.2947484743087863,291.89734750374504,1.3054891105320152,297.98970735467,1.1215818048560067,296.5854638994657,1.348104332305578
near-term Future,1,15.5.2,ssp126,292.5438767925931,1.281936371656748,288.8151102598254,1.2882791214378155,290.32882330065183,1.3167356190474138,296.2315477043649,1.1766681679435393,294.752701949654,1.3468899347493952
near-term Future,1,15.6.1,ssp126,294.0883927157173,1.2558217767739066,291.84866532975053,1.1354415006671381,294.72971237804575,1.257072131530098,295.2255000976894,1.3126299327352768,294.51144448751927,1.3165001628163147
near-term Future,1,2.1.1,ssp126,256.37630272411,3.7923527650044555,240.91516313967128,4.126888575706069,250.1308853906911,3.4839762053541463,273.1742640408501,0.6109106363172886,261.0398103025078,6.988779224008116
near-term Future,1,2.1.2,ssp126,254.17083997409702,2.832694493041057,238.99418274663017,2.695436447224722,248.39217963591864,3.120935739226965,273.45921295598043,1.0505205747529702,255.56257607284144,4.479155722578046
near-term Future,1,2.1.3,ssp126,257.45930351316696,3.412871730684035,242.54065983532166,3.991423651258998,251.14483826702053,3.2214369716592515,273.8044679013365,0.6758236589316536,262.11242532000904,5.799815633088597
near-term Future,1,2.1.4,ssp126,258.05059636725565,3.1917517040374577,243.05959068414165,3.5046332265045628,251.99386103816653,3.2473218751990274,275.1037782160227,1.1401142203718493,261.79911585114405,4.899485376157676
near-term Future,1,2.1.5,ssp126,260.3760737583018,2.446740899009681,245.16235268851543,3.0697646540530172,254.80558022239933,2.771191157672714,276.2220753694584,1.0860424543196414,265.0743094331824,2.8765559480137917
near-term Future,1,2.1.6,ssp126,259.8524716423548,2.1026717676241287,245.94247338340637,1.89363149865299,254.5956784049324,2.8440300778720733,274.50546487996513,1.1665135409467748,264.14684354202757,2.5069067806292047
near-term Future,1,2.1.7,ssp126,261.2752419204766,2.6134936538319966,246.3675469552794,2.903691739689375,256.08148966511953,3.1655543313596546,276.45251990271527,1.1671767582464962,265.96519825878744,3.229802409805087
near-term Future,1,2.1.8,ssp126,258.5488190145751,3.0251873472489343,242.78700377476127,3.4485058234938535,252.18036787307778,3.1034460021361028,275.4385657989998,1.0639661807044234,263.5420828397561,4.509058685448208
near-term Future,1,2.1.9,ssp126,259.38570979982336,3.0910479438883236,244.3898861071742,3.760063213659514,253.4903344600777,3.1819174081119463,275.38935328458365,1.1424994076021855,264.03694563150805,4.3057131821915995
near-term Future,1,2.2.1,ssp126,264.1018722214793,3.6434208074936585,251.44554507297508,6.004771861544949,259.1807017436797,3.088983105189854,278.18723155515784,1.311962040945807,267.38760394829416,4.219400543941615
near-term Future,1,2.2.2,ssp126,264.04426019985266,3.0704992838007215,250.8973226583939,4.854843574754419,259.56465758402345,2.604696693691304,279.1893659621236,1.5211060281550388,266.29869266434275,3.3383980639524493
near-term Future,1,2.2.3,ssp126,270.3431861358299,2.670577491166546,260.77660909737955,4.5793030864274975,266.8161578005,2.3763902817915676,282.1061026407065,1.6711876244389483,271.50347405178,2.0855851096840015
near-term Future,1,2.2.4,ssp126,268.2759090537767,3.0697686765001686,258.5079886320744,5.676886273536443,263.64480976068717,2.570692213882097,280.87606626987616,1.585630509712045,269.90562125089195,2.4894330056080376
near-term Future,1,2.2.5,ssp126,272.98279458370894,2.159500614853549,263.976505360963,2.780363197466089,271.0352844168399,1.8551895024314398,283.05856537951075,1.8690036316216005,273.6962842716077,2.1451677065592385
near-term Future,1,2.2.6,ssp126,277.1000461380454,1.7478531732441271,272.85141438546765,1.6487455262788362,274.3372652996997,1.56703051244673,282.50334446057025,1.904164389112724,278.64366065242046,1.8709139094594862
near-term Future,1,2.3.1,ssp126,260.9308267094846,2.476101054320166,246.37253161087526,3.5589868515095837,257.4186852186975,1.9981210562254752,277.26985759057044,1.493107124497942,262.3996918280673,2.8792877249793243
near-term Future,1,2.4.1,ssp126,262.1831271648726,2.6971167109059735,246.2742810128428,3.716575773472478,257.10601897140884,2.51830267643151,278.8338462369391,1.5415164920874451,266.25831481242994,3.0352499581252443
near-term Future,1,2.4.2,ssp126,261.2815139732282,2.5080261678940268,244.36709079226702,3.5507702671044257,255.63844770146613,2.43817494415719,278.85524303714783,1.3053303182231888,265.99290486302425,2.7605218079023777
near-term Future,1,2.4.3,ssp126,265.3746110577412,2.430906831668235,252.25818993950142,4.019114280264844,260.7891831447435,2.8789661282843557,277.8667162758387,1.19859420948257,270.3879245702774,1.6488350271741643
near-term Future,1,2.4.4,ssp126,259.2188551466131,2.576009732552965,242.15540839526668,3.1468930996901605,252.94342194640765,2.533018550568304,277.3875525014008,1.327804641548807,264.115834625953,3.315279425569571
near-term Future,1,3.1.1,ssp126,266.49170999677375,2.18441265592715,252.28839834984655,3.12185519292343,264.2100422941328,1.6908279181307737,281.8507150865897,1.5777296321077836,267.3553561879674,2.3671579254887343
near-term Future,1,3.1.2,ssp126,268.1998767627402,2.0481444971238325,253.85130748398177,2.848495551312329,266.53889558391387,1.5821884234960732,283.42711316757226,1.5815753251184574,268.7132768827692,2.197250469302717
near-term Future,1,3.1.3,ssp126,266.37996577567367,1.9667037609064657,250.1917005704379,2.9772787007779016,265.01775526699345,1.395019024850992,283.34962424028095,1.4021003032338033,266.65407390946683,2.1133436647415227
near-term Future,1,3.2.1,ssp126,262.3857488997146,2.0383193050645545,246.0895225241463,2.8552674381656793,260.2776891706324,1.466009570594938,279.1508945111341,1.4458488239248721,263.7277221629701,2.4057740336910385
near-term Future,1,3.2.2,ssp126,262.056571805819,1.8616448405532573,245.9662860007996,2.34950245399002,260.48000554701827,1.4842797154306577,278.0041546669359,1.4256243556474701,263.4835373402349,2.2001855557848913
near-term Future,1,3.2.3,ssp126,264.3037468986001,2.1050853131221157,247.23296499332636,2.708743607110165,262.38111619328674,1.6317236667644721,281.4031108345577,1.615484415579628,265.8884491174201,2.480013110807069
near-term Future,1,3.3.1,ssp126,264.6751122643418,2.393273252507381,247.0956127480412,3.281588562414157,261.85035490382677,2.051568819603226,282.2438773795152,1.6294007551289447,267.20176416458804,2.630102967013001
near-term Future,1,3.3.2,ssp126,268.40810258756625,2.0422776066913215,251.6383125623067,2.3863797130736906,267.66258088800447,1.692311614927756,283.56701582769335,1.7422824891057331,270.4660567650103,2.3581528592207417
near-term Future,1,3.4.1,ssp126,264.61108259130873,2.5400145132197878,247.1399314255156,3.6775780896134407,260.5690406785816,2.0844666989840714,281.71951050492186,1.6825373343740715,268.72634818603035,2.7394053069530644
near-term Future,1,3.4.2,ssp126,267.2149875053673,2.502361349096831,252.05040678322206,3.7072852346121437,263.53545594951584,2.709960000755407,281.04622970137785,1.488953225090695,271.9896510819799,2.122165085658083
near-term Future,1,3.4.3,ssp126,267.84420395012523,2.105178538982358,254.18261436158724,3.090910443335982,265.07642310368345,2.283683356223566,280.75772437462336,1.3733529660503798,271.134465524724,1.6870803244183978
near-term Future,1,3.4.4,ssp126,266.23639702196283,2.21749362185467,252.04456257311267,3.4526111974202607,262.7286530015271,2.619000024187745,279.47717600820613,1.0570053771082275,270.4697148660281,1.7600136161732594
near-term Future,1,3.4.5,ssp126,265.18507503691126,2.409454498386614,247.4502728504386,3.3645412452149053,261.47167657873854,2.0616829074161007,282.308630231631,1.6160138806850783,269.21424129564724,2.616097302387089
