Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tas,Plot_index_Annual_tas,Ave25yearSpan_Winter_tas,Plot_index_Winter_tas,Ave25yearSpan_Spring_tas,Plot_index_Spring_tas,Ave25yearSpan_Summer_tas,Plot_index_Summer_tas,Ave25yearSpan_Fall_tas,Plot_index_Fall_tas
mid-term Future,8,6.2.4,ssp245,277.3964,3.0609741,267.8200171,3.614267578,276.2134546,2.722297363,286.9161987,2.411738281,278.4924121,3.593712158
long-term Future,8,6.2.4,ssp245,278.10687,3.7714539,269.3826794,5.176929932,276.2199731,2.728815918,287.6670703,3.162609863,279.0362134,4.137513428
near-term Future,8,6.2.5,ssp245,280.4351,1.7327881,273.004093,2.524859619,278.5231848,0.747753906,288.8976111,1.90463623,281.1745276,1.762900391
mid-term Future,8,6.2.5,ssp245,281.29587,2.593567,273.6943567,3.215123291,279.5788782,1.803447266,289.5182922,2.525317383,282.2850879,2.873460693
long-term Future,8,6.2.5,ssp245,282.00748,3.3051758,275.064469,4.585235596,279.7227515,1.947320557,290.393595,3.400620117,282.7684314,3.356804199
near-term Future,8,6.2.6,ssp245,279.78204,2.2907104,267.0586108,3.917712402,278.8438196,1.368116455,292.5391846,1.933415527,280.4119934,1.96890625
mid-term Future,8,6.2.6,ssp245,280.95743,3.466095,268.0251526,4.88425415,280.4815137,3.005810547,293.1526245,2.546855469,281.9681262,3.525039063
long-term Future,8,6.2.6,ssp245,281.783,4.2916565,269.1803711,6.039472656,280.612002,3.136298828,294.1767517,3.570982666,282.9693396,4.526252441
near-term Future,8,6.2.7,ssp245,283.58948,1.6051941,276.6593176,2.004511719,281.4729285,0.722907715,291.5118567,1.908752441,284.5463025,1.746229248
mid-term Future,8,6.2.7,ssp245,284.56668,2.5823975,277.7792151,3.12440918,282.475769,1.725748291,292.3557043,2.752600098,285.6049548,2.804881592
long-term Future,8,6.2.7,ssp245,285.26108,3.2767944,278.7547913,4.099985352,282.8120947,2.062073975,293.2180566,3.614952393,286.1272205,3.327147217
near-term Future,8,6.2.8,ssp245,283.72964,1.6625061,275.4983704,1.905264893,281.6388977,0.901842041,292.8962878,1.947723389,284.667196,1.845893555
mid-term Future,8,6.2.8,ssp245,284.82388,2.7567444,276.851427,3.258321533,282.7200195,1.982963867,293.8671265,2.918562012,285.8085046,2.987202148
long-term Future,8,6.2.8,ssp245,285.553,3.4858704,277.8293665,4.236260986,283.2167395,2.479683838,294.7588281,3.810263672,286.2347119,3.413409424
near-term Future,8,6.2.9,ssp245,283.55182,1.6736145,274.8146472,2.048985596,281.4305103,0.757858887,293.5300427,2.055170898,284.2200171,1.799064941
mid-term Future,8,6.2.9,ssp245,284.6125,2.7342834,276.0874194,3.321757813,282.5739661,1.901314697,294.3798999,2.905028076,285.3287549,2.907802734
long-term Future,8,6.2.9,ssp245,285.39853,3.5203247,277.0841614,4.318499756,282.9226147,2.249963379,295.3908716,3.915999756,286.0188843,3.597932129
near-term Future,8,7.1.1,ssp245,274.69757,1.5345764,263.1406439,0.251513062,272.996073,1.314030762,286.3347583,1.519737549,276.0828796,3.034790039
mid-term Future,8,7.1.1,ssp245,276.04572,2.882721,264.7903699,1.901239014,274.4868433,2.804801025,287.4079688,2.592947998,277.2647339,4.216644287
long-term Future,8,7.1.1,ssp245,276.5134,3.3504028,266.1443335,3.255202637,274.5776733,2.895631104,287.7817883,2.966767578,277.3308667,4.2827771
near-term Future,8,7.1.2,ssp245,277.4201,1.230133,270.1416052,0.363132324,275.4809241,0.766391602,285.3432703,1.56019043,278.5634216,2.197564697
mid-term Future,8,7.1.2,ssp245,278.37476,2.184784,271.2941455,1.515672607,276.4822778,1.767745361,286.2422437,2.459163818,279.3398401,2.973983154
long-term Future,8,7.1.2,ssp245,278.82816,2.6381836,272.2616064,2.483133545,276.6216345,1.907102051,286.7460254,2.962945557,279.5555884,3.189731445
near-term Future,8,7.1.3,ssp245,277.73184,1.9135742,266.6810681,0.879190674,276.6871558,1.327318115,289.5569556,2.466157227,277.8034326,3.031264648
mid-term Future,8,7.1.3,ssp245,278.97882,3.160553,268.0067798,2.204902344,278.2711096,2.911271973,290.5740503,3.483251953,278.7836853,4.011517334
long-term Future,8,7.1.3,ssp245,279.62454,3.8062744,269.103949,3.302071533,278.7947742,3.434936523,291.4565662,4.365767822,278.9426392,4.170471191
near-term Future,8,7.1.4,ssp245,274.55905,1.7059631,264.9933435,1.868459473,273.0246301,0.679658203,285.0241858,1.850686035,275.040968,2.540405273
mid-term Future,8,7.1.4,ssp245,275.67926,2.8261719,265.9211426,2.796258545,274.4463464,2.101374512,285.9916602,2.8181604,276.1250769,3.62451416
long-term Future,8,7.1.4,ssp245,276.18192,3.328827,267.0962854,3.971401367,274.6281714,2.283199463,286.6231592,3.449659424,276.2301624,3.729599609
near-term Future,8,7.1.5,ssp245,281.36136,1.6740112,275.0644995,2.02918457,279.6306909,0.81399292,288.5001904,1.873686523,282.1395715,2.042440186
mid-term Future,8,7.1.5,ssp245,282.23172,2.5443726,275.7099976,2.674682617,280.8466687,2.029970703,289.1496741,2.523170166,283.0911646,2.994033203
long-term Future,8,7.1.5,ssp245,282.68265,2.9953003,276.7264868,3.691171875,280.9960291,2.179331055,289.6537964,3.02729248,283.2624841,3.165352783
near-term Future,8,7.1.6,ssp245,279.88437,1.9720764,272.8950061,2.791048584,277.9121436,1.037314453,288.0016333,1.903637695,280.5931677,2.20925293
mid-term Future,8,7.1.6,ssp245,280.78943,2.8771362,273.4666357,3.362678223,279.1069019,2.232072754,288.7346313,2.636635742,281.7334534,3.349538574
long-term Future,8,7.1.6,ssp245,281.3388,3.4265137,274.8488867,4.744929199,279.1308521,2.256022949,289.3074072,3.209411621,281.9714917,3.587576904
near-term Future,8,7.1.7,ssp245,285.09818,1.6789551,279.2919507,2.251920166,283.2634546,0.825292969,291.9280676,1.925148926,285.8004944,1.716313477
mid-term Future,8,7.1.7,ssp245,285.91675,2.497528,279.9959619,2.955931396,284.2702332,1.832071533,292.5612048,2.558286133,286.7637085,2.679527588
long-term Future,8,7.1.7,ssp245,286.52985,3.1106262,281.1046606,4.064630127,284.4459912,2.00782959,293.2657336,3.262814941,287.2329858,3.148804932
near-term Future,8,7.1.8,ssp245,286.00607,1.3547058,281.3407825,1.596807861,284.0528613,0.591676025,291.3281421,1.703901367,287.2020532,1.503701172
mid-term Future,8,7.1.8,ssp245,286.76834,2.1169739,282.0699768,2.326002197,284.8421472,1.380961914,292.042312,2.418071289,288.0893372,2.390985107
long-term Future,8,7.1.8,ssp245,287.29745,2.6460876,282.8133667,3.06939209,285.1316162,1.670430908,292.5964734,2.972232666,288.576825,2.8784729
near-term Future,8,7.1.9,ssp245,287.01395,1.4954224,280.8812451,1.79574707,284.9364404,0.558314209,294.0659583,1.948034668,288.0311108,1.647218018
mid-term Future,8,7.1.9,ssp245,287.88925,2.3707275,281.7859985,2.700500488,285.8187439,1.440617676,294.8833521,2.765428467,289.0163684,2.632475586
long-term Future,8,7.1.9,ssp245,288.4865,2.967987,282.5990796,3.513581543,286.1304736,1.752347412,295.5754614,3.457537842,289.5221362,3.138243408
near-term Future,8,8.1.1,ssp245,282.6635,2.1175537,269.3747791,2.44638916,281.3270044,2.231506348,294.7867566,1.74961792,284.889668,2.038341064
mid-term Future,8,8.1.1,ssp245,283.74466,3.1987,270.5315698,3.603179932,282.613335,3.517836914,295.8875354,2.850396729,285.6630017,2.811674805
long-term Future,8,8.1.1,ssp245,284.36008,3.8141174,271.4356201,4.507230225,282.9920703,3.896572266,296.3690381,3.331899414,286.4095105,3.558183594
near-term Future,8,8.1.10,ssp245,285.24588,1.7493896,273.338623,1.783266602,284.2419385,2.146546631,296.1148438,1.485280762,287.0453223,1.565936279
mid-term Future,8,8.1.10,ssp245,286.2033,2.7068176,274.5271631,2.971806641,285.1461743,3.050782471,297.0783997,2.44883667,287.7687317,2.289345703
long-term Future,8,8.1.10,ssp245,286.883,3.3865051,275.330929,3.77557251,285.504762,3.409370117,297.7400757,3.110512695,288.7515039,3.27211792
near-term Future,8,8.1.2,ssp245,284.30225,1.9303894,272.1293835,2.111536865,282.7726233,2.234213867,295.7904102,1.684857178,286.2790747,1.684853516
mid-term Future,8,8.1.2,ssp245,285.30408,2.9322205,273.2413782,3.223531494,283.740387,3.201977539,296.8454675,2.739914551,287.1038574,2.50963623
long-term Future,8,8.1.2,ssp245,285.99603,3.624176,274.1517163,4.133869629,284.1178772,3.579467773,297.5062793,3.400726318,288.0010498,3.406828613
near-term Future,8,8.1.3,ssp245,283.80417,1.9505615,271.8219031,2.148724365,282.6267249,2.223942871,294.8470764,1.5443396,285.6813916,1.884517822
mid-term Future,8,8.1.3,ssp245,284.80292,2.9493103,272.8923071,3.219128418,283.7481555,3.345373535,295.9046301,2.601893311,286.3862085,2.589334717
long-term Future,8,8.1.3,ssp245,285.44217,3.588562,273.8530396,4.17986084,284.1482324,3.745450439,296.4187122,3.115975342,287.1385413,3.34166748
near-term Future,8,8.1.4,ssp245,282.76614,2.3739014,268.4941992,3.731920166,282.3718701,2.223988037,295.6672888,1.829978027,284.2012012,1.723546143
mid-term Future,8,8.1.4,ssp245,283.98273,3.5904846,269.8735205,5.111241455,283.916062,3.768179932,296.544054,2.706743164,285.3235449,2.845889893
long-term Future,8,8.1.4,ssp245,285.02884,4.6365967,271.4048584,6.642579346,284.470332,4.322449951,297.4986353,3.661324463,286.5023364,4.024681396
near-term Future,8,8.1.5,ssp245,284.2886,2.4500122,270.5440479,3.889783936,284.1552039,2.540390625,296.6558215,1.813876953,285.4785059,1.56831665
mid-term Future,8,8.1.5,ssp245,285.4466,3.6080017,271.9908997,5.336635742,285.4951416,3.880328369,297.4894153,2.647470703,286.500387,2.590197754
long-term Future,8,8.1.5,ssp245,286.51462,4.6760254,273.4650012,6.810737305,286.072561,4.457747803,298.5617859,3.719841309,287.7458777,3.835688477
near-term Future,8,8.1.6,ssp245,285.3271,2.0463257,272.9445422,2.455567627,284.4270837,2.330095215,296.8833777,1.858093262,286.7984485,1.536850586
mid-term Future,8,8.1.6,ssp245,286.38696,3.1062012,274.2931897,3.804215088,285.3133813,3.216392822,297.8921851,2.866900635,287.7492102,2.487612305
long-term Future,8,8.1.6,ssp245,287.17203,3.8912659,275.3010437,4.812069092,285.7078772,3.610888672,298.7559131,3.730628662,288.7224744,3.460876465
near-term Future,8,8.1.7,ssp245,285.8943,2.0740662,274.4332129,2.370726318,284.1430444,2.043289795,296.9242688,1.789083252,287.8435083,2.084678955
mid-term Future,8,8.1.7,ssp245,286.8185,2.998291,275.4320117,3.369525146,285.3085925,3.208837891,297.8764856,2.741300049,288.4109058,2.652076416
long-term Future,8,8.1.7,ssp245,287.37784,3.5576172,276.1911279,4.128641357,285.7065051,3.606750488,298.3876843,3.252498779,289.0280579,3.269228516
near-term Future,8,8.1.8,ssp245,281.3118,2.370758,268.6009253,3.17522583,279.6094055,2.201082764,293.2740027,1.739211426,283.4643518,2.337247314
mid-term Future,8,8.1.8,ssp245,282.44855,3.5075073,269.9724963,4.546796875,281.1411279,3.732805176,294.254707,2.719915771,284.2030713,3.075966797
long-term Future,8,8.1.8,ssp245,282.89987,3.9588318,270.7418262,5.316126709,281.3656738,3.957351074,294.6372546,3.102463379,284.6314783,3.504373779
near-term Future,8,8.1.9,ssp245,281.72348,2.457672,269.5839099,3.41977417,279.4116248,2.266630859,293.5631348,1.814819336,284.0581714,2.306331787
mid-term Future,8,8.1.9,ssp245,282.95224,3.686432,271.0758459,4.911710205,280.9880615,3.843067627,294.635907,2.887591553,284.9066968,3.154857178
long-term Future,8,8.1.9,ssp245,283.4178,4.1519775,271.8848608,5.720725098,281.2845862,4.139592285,295.0653064,3.316990967,285.2278857,3.476046143
near-term Future,8,8.2.1,ssp245,284.3763,2.4171753,271.2772192,3.442098389,283.5884534,2.594204102,296.5727942,2.010780029,285.779707,1.624219971
mid-term Future,8,8.2.1,ssp245,285.48398,3.5248413,272.7182776,4.883156738,284.6502161,3.655966797,297.5184338,2.956419678,286.7482251,2.592738037
long-term Future,8,8.2.1,ssp245,286.49664,4.537506,274.0672986,6.232177734,285.2378833,4.243634033,298.5916748,4.029660645,287.8852502,3.729763184
near-term Future,8,8.2.2,ssp245,285.14133,1.9811401,272.7537,2.283891602,284.0232605,2.297116699,296.7118994,1.76668457,286.823844,1.567703857
mid-term Future,8,8.2.2,ssp245,286.20047,3.0402832,274.0702466,3.600438232,284.9242432,3.198099365,297.7604675,2.815252686,287.7497314,2.493591309
long-term Future,8,8.2.2,ssp245,286.94708,3.7868958,274.9971814,4.527373047,285.300321,3.574177246,298.567406,3.622191162,288.7220459,3.465905762
near-term Future,8,8.2.3,ssp245,286.6395,2.1582947,273.8384009,2.843028564,286.3563196,2.384058838,298.2634314,1.90298584,287.8237805,1.50383667
mid-term Future,8,8.2.3,ssp245,287.76175,3.280548,275.4878345,4.492462158,287.3457043,3.373443604,299.1258264,2.765380859,288.7660034,2.44605957
long-term Future,8,8.2.3,ssp245,288.5936,4.1123962,276.2600085,5.26463623,287.8084705,3.836209717,300.1209375,3.760491943,289.9812634,3.66131958
near-term Future,8,8.2.4,ssp245,286.7045,1.9031982,274.4446204,2.079737549,286.2499512,2.282745361,297.7963928,1.740874023,288.0710779,1.490784912
mid-term Future,8,8.2.4,ssp245,287.735,2.9336853,275.9500806,3.585197754,287.1289783,3.161772461,298.6592493,2.603730469,288.8870313,2.306738281
long-term Future,8,8.2.4,ssp245,288.49326,3.6919556,276.5874158,4.222532959,287.5808301,3.613624268,299.5718176,3.516298828,290.0250452,3.444752197
near-term Future,8,8.3.1,ssp245,288.16263,1.8356934,276.8785547,1.874345703,287.1119873,2.037573242,298.8632751,1.697891846,289.5718335,1.729416504
mid-term Future,8,8.3.1,ssp245,289.0242,2.6972656,277.844906,2.840697021,288.0163745,2.941960449,299.7612231,2.595839844,290.1927234,2.350306396
long-term Future,8,8.3.1,ssp245,289.75134,3.424408,278.7202869,3.716077881,288.4843835,3.409969482,300.4979651,3.332581787,291.1031262,3.260709229
near-term Future,8,8.3.2,ssp245,288.79514,2.119751,276.7247437,2.768575439,288.5401514,2.224914551,299.955813,1.969191895,289.6933167,1.501619873
mid-term Future,8,8.3.2,ssp245,289.8879,3.2125244,278.348905,4.392736816,289.5301001,3.214863281,300.7493127,2.76269165,290.6192554,2.427558594
long-term Future,8,8.3.2,ssp245,290.75012,4.0747375,278.855166,4.898997803,290.1072815,3.792044678,301.8871899,3.900568848,291.9387158,3.747019043
near-term Future,8,8.3.3,ssp245,289.5845,1.7176819,278.58177,1.867092285,289.2087866,1.900447998,299.7624524,1.650783691,290.5493274,1.422487793
mid-term Future,8,8.3.3,ssp245,290.49982,2.6329956,279.8376953,3.123017578,289.982312,2.673973389,300.5527209,2.441052246,291.331803,2.204963379
long-term Future,8,8.3.3,ssp245,291.4025,3.535675,280.3219336,3.607255859,290.6484045,3.340065918,301.7632324,3.651563721,292.6665027,3.539663086
near-term Future,8,8.3.4,ssp245,291.29684,1.5540161,281.3021423,1.325515137,290.8636853,1.750358887,300.5997168,1.580076904,292.2043848,1.512208252
mid-term Future,8,8.3.4,ssp245,292.0777,2.3348694,282.3360693,2.359442139,291.526825,2.413498535,301.3528467,2.333206787,292.8246863,2.132509766
long-term Future,8,8.3.4,ssp245,292.89096,3.1481323,282.8303357,2.853708496,292.2982593,3.184932861,302.3468958,3.327255859,293.8967627,3.204586182
near-term Future,8,8.3.5,ssp245,293.19037,1.46698,283.7824951,1.208282471,292.8859753,1.712260742,301.7210425,1.408408203,294.1639734,1.486588135
mid-term Future,8,8.3.5,ssp245,293.93854,2.215149,284.7246069,2.150394287,293.4865271,2.3128125,302.5632861,2.250651855,294.733407,2.056021729
long-term Future,8,8.3.5,ssp245,294.71252,2.9891357,285.028894,2.454681396,294.3183154,3.14460083,303.5138306,3.201196289,295.7949658,3.117580566
near-term Future,8,8.3.6,ssp245,292.82602,1.6557007,283.0058484,1.772471924,292.5754346,1.796884766,301.8849304,1.569150391,293.6166809,1.435904541
mid-term Future,8,8.3.6,ssp245,293.745,2.5746765,284.2696021,3.036225586,293.2101892,2.431639404,302.853584,2.537803955,294.3997803,2.219003906
long-term Future,8,8.3.6,ssp245,294.5732,3.402893,284.5346387,3.301262207,294.0891309,3.310581055,303.8881262,3.572346191,295.577605,3.396828613
near-term Future,8,8.3.7,ssp245,294.19775,1.6898499,284.9647876,1.978151855,293.7629016,1.722664795,302.9176318,1.492817383,294.9404993,1.532022705
mid-term Future,8,8.3.7,ssp245,295.0639,2.5559998,286.3016577,3.315021973,294.3604846,2.320247803,303.8754468,2.450632324,295.5116663,2.103189697
long-term Future,8,8.3.7,ssp245,295.8641,3.3562012,286.4661035,3.479467773,295.2621338,3.221896973,304.8300452,3.405230713,296.7004285,3.291951904
near-term Future,8,8.3.8,ssp245,295.4402,1.8366394,286.439563,2.197366943,295.0505627,1.795981445,303.8171423,1.666983643,296.252229,1.655292969
mid-term Future,8,8.3.8,ssp245,296.24045,2.6369019,287.7032043,3.461008301,295.6298547,2.375273438,304.781311,2.631152344,296.6626147,2.065678711
long-term Future,8,8.3.8,ssp245,297.07065,3.467102,287.9782751,3.736079102,296.6871167,3.4325354,305.5202393,3.370080566,297.9016992,3.304763184
near-term Future,8,8.4.1,ssp245,287.98914,1.6756287,277.1240442,1.583017578,287.3869629,1.951949463,298.0559778,1.543398438,289.1596167,1.597583008
mid-term Future,8,8.4.1,ssp245,288.8488,2.5352783,278.1769495,2.635922852,288.2046863,2.769672852,298.92052,2.407940674,289.8070117,2.244978027
long-term Future,8,8.4.1,ssp245,289.64328,3.329773,278.8790356,3.338009033,288.8025269,3.367513428,299.7926331,3.280053711,290.8984631,3.336429443
near-term Future,8,8.4.2,ssp245,287.16718,1.6403198,276.0904919,1.517770996,286.6813025,1.965766602,297.2622339,1.501605225,288.4005334,1.550593262
mid-term Future,8,8.4.2,ssp245,288.04745,2.5205994,277.1665234,2.59380249,287.5052332,2.789697266,298.1558008,2.395172119,289.0597375,2.209797363
long-term Future,8,8.4.2,ssp245,288.89224,3.365387,277.8472229,3.274501953,288.0948315,3.379295654,299.1310242,3.370395508,290.2967285,3.44678833
near-term Future,8,8.4.3,ssp245,287.16833,1.7230835,275.7313843,1.687001953,286.6654675,2.091025391,297.5239136,1.525159912,288.5127881,1.568579102
mid-term Future,8,8.4.3,ssp245,288.09415,2.6488953,276.9058167,2.861434326,287.5235901,2.949147949,298.440072,2.441318359,289.2044434,2.260234375
long-term Future,8,8.4.3,ssp245,288.87488,3.4296265,277.6209167,3.576534424,288.0048901,3.430447998,299.2979346,3.299180908,290.3742371,3.430028076
near-term Future,8,8.4.4,ssp245,287.81107,1.5558777,277.8818396,1.373594971,287.3031055,1.77223999,297.0483215,1.507969971,288.7893481,1.525946045
mid-term Future,8,8.4.4,ssp245,288.60895,2.3537598,278.9516479,2.44340332,287.9767981,2.445932617,297.8293005,2.288948975,289.4059033,2.142501221
long-term Future,8,8.4.4,ssp245,289.49112,3.2359314,279.4902795,2.982034912,288.7569788,3.226113281,298.8762268,3.335875244,290.6566101,3.393208008
near-term Future,8,8.4.5,ssp245,290.1183,2.047821,279.1323926,2.743652344,289.7029333,2.007348633,300.8025549,2.015362549,290.6010327,1.408894043
mid-term Future,8,8.4.5,ssp245,291.15564,3.0851746,280.6433167,4.254576416,290.604176,2.908591309,301.566665,2.779472656,291.5389685,2.346829834
long-term Future,8,8.4.5,ssp245,292.0104,3.9399414,280.9002148,4.511474609,291.3423901,3.64680542,302.7537622,3.966569824,292.8264587,3.634320068
near-term Future,8,8.4.6,ssp245,291.14804,1.9673462,280.8503235,2.554128418,290.6114343,1.835651855,301.2577808,1.948948975,291.6600476,1.501289063
mid-term Future,8,8.4.6,ssp245,292.15207,2.9713745,282.236925,3.94072998,291.4578601,2.682077637,302.1770813,2.868249512,292.4773267,2.318568115
long-term Future,8,8.4.6,ssp245,292.9562,3.7755127,282.4545435,4.158348389,292.2252783,3.44949585,303.215553,3.906721191,293.7145801,3.555821533
near-term Future,8,8.4.7,ssp245,292.4041,1.9769287,281.9795166,2.533197021,291.8811914,1.79720459,302.6263928,1.998426514,292.9150537,1.550218506
mid-term Future,8,8.4.7,ssp245,293.3748,2.9476013,283.3608423,3.914522705,292.71599,2.632003174,303.5170142,2.889047852,293.6475854,2.282750244
long-term Future,8,8.4.7,ssp245,294.17944,3.7522583,283.5917566,4.145437012,293.4896936,3.405706787,304.5004651,3.872498779,294.9168579,3.552022705
near-term Future,8,8.4.8,ssp245,292.30988,1.913208,282.1838452,2.383464355,291.7933972,1.770479736,302.2147412,1.923062744,292.8370105,1.541037598
mid-term Future,8,8.4.8,ssp245,293.26016,2.8634949,283.5303394,3.729958496,292.6185278,2.595610352,303.1089258,2.817247314,293.5334814,2.237508545
long-term Future,8,8.4.8,ssp245,294.06042,3.6637573,283.7677502,3.967369385,293.4016565,3.378739014,304.0728918,3.781213379,294.7839185,3.487945557
near-term Future,8,8.4.9,ssp245,290.46262,1.5664978,280.2957849,1.466324463,290.1102502,1.765324707,299.8715979,1.528395996,291.3529993,1.459835205
mid-term Future,8,8.4.9,ssp245,291.27563,2.3795166,281.3326904,2.50322998,290.760625,2.415699463,300.6961902,2.352988281,292.0397449,2.146580811
long-term Future,8,8.4.9,ssp245,292.16855,3.2724304,281.7195129,2.89005249,291.5623474,3.217421875,301.8539331,3.510731201,293.3318323,3.438668213
near-term Future,8,8.5.1,ssp245,291.91544,1.4782104,282.1684045,1.300765381,291.05651,1.686599121,300.9749341,1.422510986,293.2556689,1.477283936
mid-term Future,8,8.5.1,ssp245,292.609,2.1717834,282.8519409,1.984301758,291.7426978,2.372786865,301.7566626,2.204239502,293.8258813,2.047496338
long-term Future,8,8.5.1,ssp245,293.34543,2.9082031,283.4602136,2.592574463,292.4172742,3.047363281,302.5122913,2.959868164,294.8064197,3.028034668
near-term Future,8,8.5.2,ssp245,293.37823,1.6619263,283.7141321,1.814781494,293.110177,1.764658203,302.3809448,1.570716553,294.0897058,1.45098999
mid-term Future,8,8.5.2,ssp245,294.28864,2.5723267,284.9861426,3.086791992,293.7321082,2.386589355,303.3509351,2.540706787,294.8445459,2.205830078
long-term Future,8,8.5.2,ssp245,295.08932,3.3730164,285.2393042,3.339953613,294.6008765,3.255357666,304.311814,3.501585693,296.0039453,3.365229492
near-term Future,8,8.5.3,ssp245,296.47882,1.0587158,289.3639758,0.622189941,295.9899902,1.344780273,302.5981885,0.959986572,297.7990723,1.271191406
mid-term Future,8,8.5.3,ssp245,297.0774,1.6572876,289.7903589,1.048572998,296.6102686,1.965058594,303.3894458,1.751243896,298.3214368,1.793555908
long-term Future,8,8.5.3,ssp245,297.6903,2.2702026,289.9847815,1.242995605,297.3177344,2.672524414,304.1325964,2.494394531,299.1680823,2.640201416
near-term Future,8,8.5.4,ssp245,288.0693,1.7481995,277.1140491,1.870172119,286.3790051,1.819615479,298.7009485,1.579674072,289.8648181,1.714022217
mid-term Future,8,8.5.4,ssp245,288.86868,2.547577,277.8982739,2.654396973,287.295094,2.735704346,299.5846814,2.463406982,290.4393152,2.288519287
long-term Future,8,8.5.4,ssp245,289.5232,3.2020874,278.6962463,3.452369385,287.7444214,3.185031738,300.225885,3.104610596,291.234696,3.083900146
near-term Future,8,9.2.1,ssp245,279.89114,2.2151184,264.8921948,3.676219482,279.5930835,1.625354004,293.7038013,1.766225586,281.0511243,1.815234375
mid-term Future,8,9.2.1,ssp245,281.11774,3.4417114,266.2311926,5.015217285,281.4329199,3.46519043,294.0071094,2.069533691,282.5441394,3.308249512
long-term Future,8,9.2.1,ssp245,281.8429,4.16687,267.2862769,6.070301514,281.453429,3.485699463,294.765542,2.827966309,283.6478406,4.411950684
near-term Future,8,9.2.2,ssp245,280.08585,2.2601929,263.7805396,3.770164795,279.8450586,1.688946533,294.6091003,1.696512451,281.7500854,1.903609619
mid-term Future,8,9.2.2,ssp245,281.37216,3.5465088,265.2607532,5.250378418,281.7283984,3.572286377,295.03849,2.1259021,283.1873657,3.340889893
long-term Future,8,9.2.2,ssp245,282.09372,4.2680664,266.3571582,6.346783447,281.763219,3.607106934,295.605376,2.692788086,284.398678,4.552202148
near-term Future,8,9.2.3,ssp245,285.69116,2.5489502,272.2758594,4.161884766,285.533772,2.491237793,298.082821,1.915472412,286.5526331,1.65012207
mid-term Future,8,9.2.3,ssp245,286.9417,3.7994995,274.0463379,5.932363281,286.9881628,3.945628662,298.8408142,2.673465576,287.6002795,2.697768555
long-term Future,8,9.2.3,ssp245,288.02942,4.887207,275.185293,7.071318359,287.5588904,4.516356201,300.0879822,3.920633545,289.0667053,4.164194336
near-term Future,8,9.2.4,ssp245,288.9767,2.3280945,276.9201575,3.509372559,288.6051697,2.22008667,300.4879663,2.07578125,289.6297205,1.525233154
mid-term Future,8,9.2.4,ssp245,290.12784,3.4792175,278.6803284,5.269543457,289.747113,3.362030029,301.214657,2.802471924,290.5911523,2.486665039
long-term Future,8,9.2.4,ssp245,291.04306,4.3944397,279.1346082,5.723823242,290.3560999,3.971016846,302.4514954,4.039310303,292.0129944,3.90850708
near-term Future,8,9.3.1,ssp245,280.9745,2.3208923,267.3758948,3.844443359,280.2773328,1.560079346,294.1560913,1.976831055,281.781416,1.914160156
mid-term Future,8,9.3.1,ssp245,282.17813,3.5245361,268.5793127,5.047861328,282.0010413,3.283787842,294.5980078,2.418747559,283.3210217,3.453765869
long-term Future,8,9.3.1,ssp245,282.96866,4.3150635,269.6402039,6.108752441,282.1061658,3.388912354,295.5469202,3.367659912,284.380929,4.513673096
near-term Future,8,9.3.3,ssp245,283.43372,2.1585083,270.9763818,3.413692627,282.2172864,1.509074707,296.2338086,2.040323486,284.0345129,1.673218994
mid-term Future,8,9.3.3,ssp245,284.5727,3.2974854,272.2971338,4.73444458,283.7146033,3.006391602,296.8523743,2.65888916,285.2390625,2.877768555
long-term Future,8,9.3.3,ssp245,285.60776,4.33255,273.1623804,5.599691162,284.1531836,3.444971924,298.1519226,3.9584375,286.7346545,4.373360596
near-term Future,8,9.3.4,ssp245,285.04706,2.1937256,272.8537524,3.299088135,284.1193103,1.878742676,297.4180859,2.008282471,285.5125354,1.592581787
mid-term Future,8,9.3.4,ssp245,286.03494,3.18161,274.0782642,4.523599854,285.2958618,3.055294189,298.1379211,2.728117676,286.4078198,2.487866211
long-term Future,8,9.3.4,ssp245,287.26602,4.412689,274.9957056,5.44104126,286.166189,3.925621338,299.6384314,4.22862793,288.0321411,4.1121875
near-term Future,8,9.4.1,ssp245,288.3674,1.982605,277.5690332,2.578491211,287.581936,1.747050781,299.3754773,1.937730713,288.6898047,1.653843994
mid-term Future,8,9.4.1,ssp245,289.33084,2.946045,278.9005054,3.909963379,288.6311694,2.79628418,300.2693335,2.831586914,289.3103394,2.274378662
long-term Future,8,9.4.1,ssp245,290.43314,4.04834,279.5398718,4.549329834,289.6847266,3.849841309,301.6049121,4.167165527,290.6804431,3.644482422
near-term Future,8,9.4.2,ssp245,290.3165,2.300354,278.7355359,3.35690918,289.7286829,1.953203125,301.8710815,2.205484619,290.6867261,1.712957764
mid-term Future,8,9.4.2,ssp245,291.311,3.2948608,280.2522302,4.873603516,290.8169653,3.041485596,302.6167041,2.951107178,291.3117126,2.337944336
long-term Future,8,9.4.2,ssp245,292.3197,4.3035583,280.7378796,5.35925293,291.6124365,3.836956787,303.889325,4.223728027,292.8086853,3.834916992
near-term Future,8,9.4.3,ssp245,289.20908,1.95224,278.7289136,2.378894043,288.5429028,1.787391357,299.7030029,1.900783691,289.5994702,1.728123779
mid-term Future,8,9.4.3,ssp245,290.1651,2.9082642,280.2034668,3.853447266,289.5601892,2.804677734,300.6161035,2.813884277,290.0709277,2.199581299
