Year,City,Scenario,CDDMmean,CDDMmean_min,CDDMmean_min_model,CDDMmean_max,CDDMmean_max_model,CDDMmax,CDDMmax_min,CDDMmax_min_model,CDDMmax_max,CDDMmax_max_model
1959,Baltimore,historical,553.0956750996925,393.74781265258935,ACCESS-CM2,703.2315682983416,EC-Earth3,712.1126585896827,540.3165597534196,ACCESS-CM2,875.5472653198261,EC-Earth3
1960,Baltimore,historical,518.8672655487076,418.1966616058362,ACCESS-CM2,649.0717874145527,CNRM-ESM2-1,704.7310115559912,598.8310140991226,ACCESS-CM2,842.2479916381853,CNRM-ESM2-1
1961,Baltimore,historical,526.1779965718603,292.8032455444346,CNRM-ESM2-1,829.6218049621602,ACCESS-CM2,647.1102565511085,388.5217120361341,CNRM-ESM2-1,978.1257849121114,ACCESS-CM2
1962,Baltimore,historical,510.06170598348143,381.5614759826675,CNRM-ESM2-1,606.8988041687029,EC-Earth3,662.501741129559,527.2929306030289,CNRM-ESM2-1,778.081070861818,EC-Earth3
1963,Baltimore,historical,499.1007991027847,395.2051354980483,ACCESS-CM2,657.2538275146501,CNRM-ESM2-1,671.2718853759783,543.8458126831072,ACCESS-CM2,832.7918377685564,CNRM-ESM2-1
1964,Baltimore,historical,467.95929529826,316.2574510192885,CNRM-ESM2-1,654.7107238769548,ACCESS-CM2,631.4023390706398,468.43474822998223,CNRM-ESM2-1,798.2799627685565,ACCESS-CM2
1965,Baltimore,historical,446.3958885701513,363.9641700744642,EC-Earth3,539.7309590148942,ACCESS-CM2,577.004013366701,487.52705718994304,EC-Earth3,689.2040447998065,ACCESS-CM2
1966,Baltimore,historical,411.5641642761245,296.6808689880383,ACCESS-CM2,478.1663652038589,EC-Earth3,559.586837666831,453.8821661376969,ACCESS-CM2,629.3168463134782,EC-Earth3
1967,Baltimore,historical,401.4978566487644,387.10584274292137,EC-Earth3,415.8088227844253,ACCESS-CM2,552.9190656534846,527.6874331665056,EC-Earth3,569.8527557373061,CNRM-ESM2-1
1968,Baltimore,historical,420.3703555806492,221.5941140747081,CNRM-ESM2-1,589.0818440246597,EC-Earth3,564.6689890543635,350.2849835205091,CNRM-ESM2-1,750.836112976076,EC-Earth3
1969,Baltimore,historical,452.3459390258802,353.14764434814566,CNRM-ESM2-1,569.8728535461443,EC-Earth3,596.3013115437842,447.04768188476703,CNRM-ESM2-1,751.0253543090839,EC-Earth3
1970,Baltimore,historical,412.61336507161604,301.8877697753921,CNRM-ESM2-1,536.0048114013688,EC-Earth3,562.8789053344743,422.728361511232,CNRM-ESM2-1,690.7924206542986,EC-Earth3
1971,Baltimore,historical,458.24009974161936,452.2756295776379,EC-Earth3,461.9810359191909,ACCESS-CM2,614.3509566243506,609.0158367919939,CNRM-ESM2-1,617.3977505493181,ACCESS-CM2
1972,Baltimore,historical,443.3316511027031,273.89190017700287,EC-Earth3,583.5622773742692,CNRM-ESM2-1,582.3947898356136,393.4615298461927,EC-Earth3,749.302464904787,CNRM-ESM2-1
1973,Baltimore,historical,496.1593381245946,403.66807739257945,EC-Earth3,675.5076298522968,ACCESS-CM2,637.9390762329118,556.4876675415056,CNRM-ESM2-1,790.0918090820331,ACCESS-CM2
1974,Baltimore,historical,404.916227773032,378.1439569091809,ACCESS-CM2,457.2970986938493,EC-Earth3,556.421138407391,518.14115753174,CNRM-ESM2-1,615.2239385986347,EC-Earth3
1975,Baltimore,historical,616.7239691670753,461.8009275817887,CNRM-ESM2-1,762.7351727294943,EC-Earth3,781.8181342570006,596.294074707033,CNRM-ESM2-1,960.661460876467,EC-Earth3
1976,Baltimore,historical,480.73274627685686,344.05233322143675,CNRM-ESM2-1,722.808578033449,ACCESS-CM2,621.5341518147803,487.0487091064468,CNRM-ESM2-1,864.6325869750996,ACCESS-CM2
1977,Baltimore,historical,582.9403048197446,545.3579382324235,ACCESS-CM2,623.8801580810565,EC-Earth3,722.3027396647154,649.8743673706074,ACCESS-CM2,761.5104608154315,EC-Earth3
1978,Baltimore,historical,466.20703404744626,419.75567687988416,EC-Earth3,512.6997961425798,CNRM-ESM2-1,591.7048986816422,526.2653805542008,EC-Earth3,661.2753573608417,CNRM-ESM2-1
1979,Baltimore,historical,467.22138097127436,428.8815388488785,EC-Earth3,517.5120800781267,CNRM-ESM2-1,604.608610229494,551.848093872072,EC-Earth3,704.7363803100604,CNRM-ESM2-1
1980,Baltimore,historical,588.4140251922623,483.25448356628567,CNRM-ESM2-1,689.2314941406269,ACCESS-CM2,746.0895900472024,603.7636785888687,CNRM-ESM2-1,860.1757559204121,ACCESS-CM2
1981,Baltimore,historical,515.8954242197688,342.09984451294054,ACCESS-CM2,664.8570273590105,CNRM-ESM2-1,675.8903765869157,437.7844363403334,ACCESS-CM2,883.0133010864276,CNRM-ESM2-1
1982,Baltimore,historical,369.01470860799276,301.5671571350109,ACCESS-CM2,410.13355239868287,CNRM-ESM2-1,508.9663864135757,399.6002120971693,ACCESS-CM2,588.0398095703141,CNRM-ESM2-1
1983,Baltimore,historical,471.1407651265478,419.9672950744644,ACCESS-CM2,529.99737426758,CNRM-ESM2-1,592.8522498575863,520.1461633300796,ACCESS-CM2,687.0939453125018,CNRM-ESM2-1
1984,Baltimore,historical,327.44874308268345,156.2132063293465,CNRM-ESM2-1,461.8472212219252,ACCESS-CM2,456.50359130859516,257.9284512329112,CNRM-ESM2-1,602.8423538208025,ACCESS-CM2
1985,Baltimore,historical,391.1163612874363,333.1420472717297,EC-Earth3,505.9854251098649,CNRM-ESM2-1,526.5668863932307,451.7700750732436,EC-Earth3,664.8835159301774,CNRM-ESM2-1
1986,Baltimore,historical,465.54610499064273,294.8624354553236,EC-Earth3,585.117464294435,ACCESS-CM2,603.9246802775082,435.3549581909195,EC-Earth3,722.0598403930682,ACCESS-CM2
1987,Baltimore,historical,454.1759263102228,230.3900285339364,EC-Earth3,568.4711836242694,CNRM-ESM2-1,578.3005207316095,301.606608581544,EC-Earth3,723.1915084838886,CNRM-ESM2-1
1988,Baltimore,historical,573.3509451802589,430.1648057556167,ACCESS-CM2,646.492540435793,EC-Earth3,755.7731486002623,612.8963256835956,ACCESS-CM2,847.167651977541,CNRM-ESM2-1
1989,Baltimore,historical,375.968543039959,293.8453749084484,EC-Earth3,462.18627975464034,CNRM-ESM2-1,503.9166905721044,433.6998696899429,EC-Earth3,580.5656652832047,CNRM-ESM2-1
1990,Baltimore,historical,370.2612732442233,225.4617652893076,ACCESS-CM2,559.198344879152,EC-Earth3,489.34677663167463,342.22040008545054,ACCESS-CM2,694.2861401367204,EC-Earth3
1991,Baltimore,historical,513.4386987304703,470.7253022766129,CNRM-ESM2-1,594.4313191223162,EC-Earth3,661.6007713826514,607.4536196899428,ACCESS-CM2,764.6724905395524,EC-Earth3
1992,Baltimore,historical,526.79996612549,405.3430630493179,ACCESS-CM2,688.8848460388201,CNRM-ESM2-1,678.3326237996438,540.3274554443376,ACCESS-CM2,880.1491833496111,CNRM-ESM2-1
1993,Baltimore,historical,519.1168687947608,436.3101884460463,ACCESS-CM2,593.3382937622089,CNRM-ESM2-1,674.483894246421,570.6099249267593,ACCESS-CM2,755.5676464843767,CNRM-ESM2-1
1994,Baltimore,historical,416.47392537435036,195.61858581543063,CNRM-ESM2-1,608.2280775451676,EC-Earth3,559.8155610148128,321.6354211425794,CNRM-ESM2-1,781.0780917358418,EC-Earth3
1995,Baltimore,historical,511.59814737955884,398.19394241333146,ACCESS-CM2,592.8052522277849,EC-Earth3,679.0242585245786,533.1870834350601,ACCESS-CM2,752.0370223999043,EC-Earth3
1996,Baltimore,historical,284.27668645223093,171.83071289062593,ACCESS-CM2,372.044449462892,CNRM-ESM2-1,408.68040232340644,352.82235931396644,ACCESS-CM2,462.8430538940445,CNRM-ESM2-1
1997,Baltimore,historical,605.2598698933936,465.0423980712906,CNRM-ESM2-1,702.8138327026384,ACCESS-CM2,778.7798916625994,631.9085263061539,CNRM-ESM2-1,885.1520684814471,ACCESS-CM2
1998,Baltimore,historical,481.161928863527,449.162475433351,EC-Earth3,529.7905097961442,ACCESS-CM2,631.2521143595394,556.5353646850601,EC-Earth3,707.6617520141618,ACCESS-CM2
1999,Baltimore,historical,510.53619196574056,433.2286672973649,EC-Earth3,551.6253576660172,ACCESS-CM2,659.8664452107765,557.6588830566425,EC-Earth3,755.1052832031268,CNRM-ESM2-1
2000,Baltimore,historical,577.7039835357684,449.710409851076,EC-Earth3,642.1854689788836,CNRM-ESM2-1,735.9593719482441,601.2392660522479,EC-Earth3,845.8984085083026,CNRM-ESM2-1
2001,Baltimore,historical,391.95577651977686,199.43825881958105,CNRM-ESM2-1,521.1132939147967,EC-Earth3,522.0919257609065,298.85645629882936,CNRM-ESM2-1,679.2749908447283,EC-Earth3
2002,Baltimore,historical,553.4484121449805,390.8937140655532,EC-Earth3,807.4390281677266,CNRM-ESM2-1,709.9980818684912,537.5989117431657,EC-Earth3,970.6677520751972,CNRM-ESM2-1
2003,Baltimore,historical,502.66663421631023,380.0073268127457,ACCESS-CM2,640.5464161682146,EC-Earth3,648.2686960856137,545.3731829834002,ACCESS-CM2,783.7978329467792,EC-Earth3
2004,Baltimore,historical,489.241233011883,269.41148788452267,EC-Earth3,672.7685322570819,ACCESS-CM2,606.3744758097347,395.8647729492202,EC-Earth3,764.630828552248,ACCESS-CM2
2005,Baltimore,historical,524.584723205568,468.6974942016617,ACCESS-CM2,571.9906985473647,EC-Earth3,677.7386180623391,621.9486843872089,ACCESS-CM2,721.8128030395526,EC-Earth3
2006,Baltimore,historical,588.6567032368994,407.18207305908334,ACCESS-CM2,720.3970747375507,EC-Earth3,746.2787440999367,529.9337249755874,ACCESS-CM2,894.2272924804707,EC-Earth3
2007,Baltimore,historical,598.7720894368506,455.1587307739272,EC-Earth3,730.7748950195329,ACCESS-CM2,753.3893738810239,582.2438793945329,EC-Earth3,921.422760620119,ACCESS-CM2
2008,Baltimore,historical,593.6109454854345,491.5530552673355,EC-Earth3,718.318158111574,CNRM-ESM2-1,758.0405960083026,651.3627899169938,EC-Earth3,864.6793060302753,CNRM-ESM2-1
2009,Baltimore,historical,478.8595317077652,352.2509979248062,EC-Earth3,605.7658706665054,ACCESS-CM2,605.0178675333676,455.1523025512711,EC-Earth3,746.7472027587909,ACCESS-CM2
2010,Baltimore,historical,647.6010022481299,514.8200312805192,EC-Earth3,881.4546165466327,ACCESS-CM2,819.1700963338234,675.5588827514665,EC-Earth3,1032.9658618164078,ACCESS-CM2
2011,Baltimore,historical,657.8235056559262,381.78396118164176,ACCESS-CM2,953.1697410583516,EC-Earth3,791.2935697428402,533.8152996826188,ACCESS-CM2,1040.1782373046892,EC-Earth3
2012,Baltimore,historical,498.2223767598486,466.4846047973648,ACCESS-CM2,518.1305429077164,EC-Earth3,643.2506984456398,585.4240966796892,ACCESS-CM2,684.5155044555682,EC-Earth3
2013,Baltimore,historical,579.1764570617694,481.0776472473164,CNRM-ESM2-1,669.4022900390643,ACCESS-CM2,722.5636948649108,621.2943963623065,CNRM-ESM2-1,802.9651831054707,ACCESS-CM2
2014,Baltimore,historical,521.1654614257828,415.1452291870133,ACCESS-CM2,596.7830264282244,EC-Earth3,681.220407104494,573.2288787841815,ACCESS-CM2,771.751242980959,EC-Earth3
1951,Boston,historical,223.48087387905434,177.48714816185847,ACCESS-CM2,264.31395647602795,EC-Earth3,326.562524151547,269.32225046465607,ACCESS-CM2,358.3011267877408,CNRM-ESM2-1
1952,Boston,historical,212.02483451597254,132.9237386395864,CNRM-ESM2-1,323.96483026320067,ACCESS-CM2,308.72213843561116,219.55763018208287,CNRM-ESM2-1,446.6465186334441,ACCESS-CM2
1953,Boston,historical,192.81236368815198,129.033788471838,CNRM-ESM2-1,239.9818653721972,EC-Earth3,261.59278938539677,205.48323974609465,CNRM-ESM2-1,302.415903202181,EC-Earth3
1954,Boston,historical,166.13466757497574,127.80367933704092,ACCESS-CM2,218.5378020255807,EC-Earth3,242.2826921360478,224.39783108619056,ACCESS-CM2,276.6816931939906,EC-Earth3
1955,Boston,historical,209.66131682037133,167.82681869999155,ACCESS-CM2,266.93327498897554,EC-Earth3,317.5098874984262,277.7782551427055,ACCESS-CM2,364.847545992945,EC-Earth3
1956,Boston,historical,189.86324005127054,175.71545547977686,CNRM-ESM2-1,214.47727385490288,ACCESS-CM2,308.7990870321964,270.18748267389253,CNRM-ESM2-1,373.3324143932726,ACCESS-CM2
1957,Boston,historical,182.24270282048144,152.00052194903057,ACCESS-CM2,216.26411191878887,EC-Earth3,291.61948110929217,273.9703613281261,CNRM-ESM2-1,323.8459366336958,EC-Earth3
1958,Boston,historical,167.3088453395402,139.05708519720352,ACCESS-CM2,214.8957572690913,EC-Earth3,281.6904541015638,233.5616781911555,ACCESS-CM2,325.94077010616314,EC-Earth3
1959,Boston,historical,248.16374285298124,165.2170673001206,ACCESS-CM2,343.21262413763367,EC-Earth3,341.37787501837755,236.4170880717627,ACCESS-CM2,456.1865126086835,EC-Earth3
1960,Boston,historical,250.17112492387136,196.4221672796443,ACCESS-CM2,282.2820747621612,CNRM-ESM2-1,379.9572064143369,320.92722049836306,ACCESS-CM2,424.9195651146687,CNRM-ESM2-1
1961,Boston,historical,260.7916923112778,116.60268977995918,CNRM-ESM2-1,422.3911339052278,ACCESS-CM2,344.834995917865,193.71728476247577,CNRM-ESM2-1,539.4868146342632,ACCESS-CM2
1962,Boston,historical,226.96378160702398,185.3993806900526,CNRM-ESM2-1,297.5222975207926,EC-Earth3,335.7262203749803,305.2199785786302,CNRM-ESM2-1,393.5339709866445,EC-Earth3
1963,Boston,historical,198.5429346064096,137.14906832787395,ACCESS-CM2,270.20036133797066,CNRM-ESM2-1,303.72518914335643,234.19323651713836,ACCESS-CM2,393.1199321131567,CNRM-ESM2-1
1964,Boston,historical,219.05946373067977,134.3606450234699,CNRM-ESM2-1,299.5615982547894,ACCESS-CM2,332.10802448231806,201.92289546843608,CNRM-ESM2-1,430.0420158140133,ACCESS-CM2
1965,Boston,historical,203.1886921216093,194.16458494124976,ACCESS-CM2,212.0507434475816,EC-Earth3,278.4277762464311,266.8362790999887,EC-Earth3,286.2505489226323,ACCESS-CM2
1966,Boston,historical,192.69369749664074,115.0813116258197,ACCESS-CM2,231.5564041629925,EC-Earth3,287.26994471396284,208.00828188004132,ACCESS-CM2,328.6702839512992,EC-Earth3
1967,Boston,historical,144.92364373976267,114.4912549418796,ACCESS-CM2,168.19540070564605,CNRM-ESM2-1,242.53670838058747,233.94720025831765,ACCESS-CM2,251.86890002835287,CNRM-ESM2-1
1968,Boston,historical,196.1329749650862,86.16572344380104,CNRM-ESM2-1,264.4981039724054,EC-Earth3,298.55858626827234,177.5467919134333,CNRM-ESM2-1,365.4581619754929,EC-Earth3
1969,Boston,historical,221.65656059019136,181.04937340521155,ACCESS-CM2,285.9881011962904,EC-Earth3,315.7591818532649,269.1268710228718,ACCESS-CM2,372.7693806309868,EC-Earth3
1970,Boston,historical,200.04667916246754,148.24304031864378,ACCESS-CM2,258.8109517743524,EC-Earth3,297.0976612378206,257.87605827085565,ACCESS-CM2,357.66481441374896,EC-Earth3
1971,Boston,historical,181.2197903868982,159.10768806703717,ACCESS-CM2,202.3388732910166,EC-Earth3,281.6805315571458,263.69683207850414,CNRM-ESM2-1,301.62494585591094,EC-Earth3
1972,Boston,historical,195.2805903280944,140.77545992943607,EC-Earth3,257.7714054230732,CNRM-ESM2-1,296.32386461483645,224.6029190555704,EC-Earth3,358.5957145444821,CNRM-ESM2-1
1973,Boston,historical,268.25962550665867,193.41473703692157,CNRM-ESM2-1,382.38297050230113,ACCESS-CM2,337.4969460764252,277.5688986501399,CNRM-ESM2-1,420.42100593813154,ACCESS-CM2
1974,Boston,historical,172.19472977833183,145.50959689232704,CNRM-ESM2-1,194.2867285943812,ACCESS-CM2,271.43979807207785,247.02037806357225,EC-Earth3,316.34229066910416,ACCESS-CM2
1975,Boston,historical,278.2166469122786,201.23811625819167,CNRM-ESM2-1,364.17902074014125,EC-Earth3,413.6068627142152,294.8336063508079,CNRM-ESM2-1,493.3936871928569,EC-Earth3
1976,Boston,historical,218.00297507009296,118.43189411778673,CNRM-ESM2-1,336.296915657291,ACCESS-CM2,320.01906987672334,229.52678596742783,CNRM-ESM2-1,425.2031051143539,ACCESS-CM2
1977,Boston,historical,282.62432536463706,192.3507063342689,CNRM-ESM2-1,359.8166117022129,ACCESS-CM2,359.36216988512405,301.2721089024711,CNRM-ESM2-1,438.1165426931088,ACCESS-CM2
1978,Boston,historical,226.26490153651196,192.87839109359365,ACCESS-CM2,249.6378550867891,EC-Earth3,321.9085579820872,307.5553557365185,ACCESS-CM2,350.16766810263493,CNRM-ESM2-1
1979,Boston,historical,224.43475200694215,190.2611269058731,CNRM-ESM2-1,257.11904621739666,ACCESS-CM2,307.0884503764505,294.59354385868335,EC-Earth3,327.0241403887363,ACCESS-CM2
1980,Boston,historical,239.514492978333,202.2227633076341,CNRM-ESM2-1,274.928582763673,EC-Earth3,341.72140023836664,295.614452337451,CNRM-ESM2-1,380.5966434601829,ACCESS-CM2
1981,Boston,historical,224.51488398070083,164.2049247495599,ACCESS-CM2,262.20177316973417,CNRM-ESM2-1,326.2036358576961,224.80872527091844,ACCESS-CM2,407.82711299773325,CNRM-ESM2-1
1982,Boston,historical,197.61610018822554,179.67340570265347,ACCESS-CM2,227.5440271192992,CNRM-ESM2-1,295.9695825720358,256.3466609831791,ACCESS-CM2,372.7704198037438,CNRM-ESM2-1
1983,Boston,historical,193.51649504630902,171.82475014963552,ACCESS-CM2,209.8945344986465,EC-Earth3,258.4588716240351,233.59215284778327,ACCESS-CM2,288.4996572186883,CNRM-ESM2-1
1984,Boston,historical,140.6597678892082,94.69077906454828,CNRM-ESM2-1,171.69055658155963,ACCESS-CM2,231.9190496629295,175.29491793724887,CNRM-ESM2-1,273.9261279690662,ACCESS-CM2
1985,Boston,historical,179.11422394783366,135.26894806892724,ACCESS-CM2,252.6418999456602,CNRM-ESM2-1,272.67147183982394,231.1623704479598,EC-Earth3,353.31481736706274,CNRM-ESM2-1
1986,Boston,historical,235.87298316545488,149.02820173694312,EC-Earth3,306.20193195958416,ACCESS-CM2,329.2516606812849,247.4067837622869,EC-Earth3,402.5786093434994,ACCESS-CM2
1987,Boston,historical,192.26605979345285,132.98954841859944,EC-Earth3,253.7961066461393,CNRM-ESM2-1,291.2241076397651,191.7071259529368,EC-Earth3,370.6868870889001,CNRM-ESM2-1
1988,Boston,historical,287.6415970669011,210.76158368510684,ACCESS-CM2,341.1088372015199,CNRM-ESM2-1,419.53178809381444,336.93402926537425,ACCESS-CM2,502.4999104161432,CNRM-ESM2-1
1989,Boston,historical,155.6562390399245,136.5466060515381,ACCESS-CM2,179.83854468561094,CNRM-ESM2-1,258.73714402721885,218.26592190650305,ACCESS-CM2,294.59313669512466,EC-Earth3
1990,Boston,historical,155.9943912629167,69.09277314216922,ACCESS-CM2,254.99261100523051,EC-Earth3,220.7615028955614,124.6861871534786,ACCESS-CM2,342.9671912408658,EC-Earth3
1991,Boston,historical,235.66891663254054,184.3835263159977,ACCESS-CM2,321.7678141932345,EC-Earth3,338.58574927545493,279.74165610036664,ACCESS-CM2,439.9070446383583,EC-Earth3
1992,Boston,historical,230.75814858713582,148.1376579038569,ACCESS-CM2,315.76250009844523,CNRM-ESM2-1,345.2800290999888,256.90897118353206,ACCESS-CM2,472.29351649130695,CNRM-ESM2-1
1993,Boston,historical,235.3305135419303,195.00557339576076,ACCESS-CM2,293.6267695273136,CNRM-ESM2-1,338.0199487173442,285.98793098695927,ACCESS-CM2,404.20765085528126,CNRM-ESM2-1
1994,Boston,historical,193.9644937494759,100.89781927293416,CNRM-ESM2-1,254.04431132655097,EC-Earth3,288.9594725249928,187.4160447643658,CNRM-ESM2-1,343.9392818327887,ACCESS-CM2
1995,Boston,historical,209.44956359863397,173.26497635380022,ACCESS-CM2,234.79408933578125,CNRM-ESM2-1,330.7654574486531,286.42102897398064,ACCESS-CM2,358.16843202652615,CNRM-ESM2-1
1996,Boston,historical,161.04099587061162,107.09101129347358,ACCESS-CM2,210.92979706795097,CNRM-ESM2-1,254.9102506904203,239.89443772839056,EC-Earth3,280.6711764427935,CNRM-ESM2-1
1997,Boston,historical,248.5183208834753,218.2973011632131,CNRM-ESM2-1,285.1165284187577,EC-Earth3,363.7741096742705,316.48857717206533,CNRM-ESM2-1,396.9701219128039,EC-Earth3
1998,Boston,historical,230.64453715662918,224.1560107815661,ACCESS-CM2,238.27745597593372,CNRM-ESM2-1,339.1090840001274,307.04882576235,EC-Earth3,381.5676763719142,ACCESS-CM2
1999,Boston,historical,187.03474970992,130.04373720230683,EC-Earth3,237.2070419803754,ACCESS-CM2,296.46903758715683,220.55105118290192,EC-Earth3,338.2227036999131,CNRM-ESM2-1
2000,Boston,historical,257.9233128045208,215.0283307475441,EC-Earth3,293.2259282265953,ACCESS-CM2,365.5634648805038,307.1033923733633,EC-Earth3,396.6707153320327,ACCESS-CM2
2001,Boston,historical,194.62757650395986,139.93825565461273,CNRM-ESM2-1,242.3851076187639,EC-Earth3,283.2188393869721,219.3358616982747,CNRM-ESM2-1,333.83296508789215,EC-Earth3
2002,Boston,historical,257.6909651889607,183.2596838182029,EC-Earth3,388.3552310082235,CNRM-ESM2-1,376.8072492702045,304.4987477948601,EC-Earth3,505.79196422946217,CNRM-ESM2-1
2003,Boston,historical,242.1945172709815,159.06844797442142,ACCESS-CM2,347.2633273216998,EC-Earth3,339.48237245621357,251.80423347719375,ACCESS-CM2,443.2517143003417,EC-Earth3
2004,Boston,historical,235.60092018701812,117.7688661636852,EC-Earth3,314.36472738942933,ACCESS-CM2,331.0021860430331,211.06532198998335,EC-Earth3,402.9711030037187,ACCESS-CM2
2005,Boston,historical,216.75846311507794,189.9976448305202,ACCESS-CM2,254.0258130473485,EC-Earth3,316.0970613213008,291.7144643475946,CNRM-ESM2-1,341.98971085087067,EC-Earth3
2006,Boston,historical,295.77442922284655,204.6289328298272,ACCESS-CM2,420.6339692146562,EC-Earth3,385.342471477551,293.06497625535656,ACCESS-CM2,500.9817585606745,EC-Earth3
2007,Boston,historical,294.2045491864617,246.882069249308,EC-Earth3,354.3645418228656,ACCESS-CM2,398.981631633801,309.6544254426046,EC-Earth3,507.529455960183,ACCESS-CM2
2008,Boston,historical,289.01759436822834,240.2123580440408,EC-Earth3,331.7258309641207,CNRM-ESM2-1,393.1346286568605,328.04797579857734,EC-Earth3,426.974795630672,ACCESS-CM2
2009,Boston,historical,223.15353695449122,183.68134489982452,EC-Earth3,250.9870826967313,ACCESS-CM2,309.7700277349014,237.64751350649055,EC-Earth3,369.6074726720025,ACCESS-CM2
2010,Boston,historical,278.78411468177836,216.3963107201372,EC-Earth3,362.179376516036,ACCESS-CM2,389.23874971123297,329.759995195944,EC-Earth3,472.6011447045128,ACCESS-CM2
