Year,City,Scenario,TRCmax,TRCmax_min,TRCmax_min_model,TRCmax_max,TRCmax_max_model,TRCmaxmin,TRCmaxmin_min,TRCmaxmin_min_model,TRCmaxmin_max,TRCmaxmin_max_model
2059,Montreal,ssp370,12.519607843137257,11.5,ACCESS-CM2,13.823529411764708,EC-Earth3,37.833333333333336,29.44117647058824,CNRM-ESM2-1,47.294117647058826,ACCESS-CM2
2060,Montreal,ssp370,8.970588235294118,7.558823529411764,ACCESS-CM2,10.029411764705882,CNRM-ESM2-1,38.59803921568628,34.529411764705884,EC-Earth3,45.97058823529412,ACCESS-CM2
2061,Montreal,ssp370,10.549019607843137,7.352941176470588,ACCESS-CM2,15.558823529411764,CNRM-ESM2-1,33.911764705882355,17.323529411764707,EC-Earth3,43.294117647058826,CNRM-ESM2-1
2062,Montreal,ssp370,8.901960784313726,6.823529411764706,ACCESS-CM2,10.088235294117649,EC-Earth3,35.53921568627451,29.47058823529412,CNRM-ESM2-1,46.61764705882353,ACCESS-CM2
2063,Montreal,ssp370,7.519607843137255,4.794117647058823,CNRM-ESM2-1,9.558823529411764,EC-Earth3,30.941176470588232,23.61764705882353,CNRM-ESM2-1,35.88235294117647,ACCESS-CM2
2064,Montreal,ssp370,11.254901960784315,9.176470588235292,ACCESS-CM2,12.735294117647058,EC-Earth3,34.26470588235295,23.764705882352946,CNRM-ESM2-1,39.52941176470589,EC-Earth3
2065,Montreal,ssp370,10.705882352941176,7.823529411764706,ACCESS-CM2,13.764705882352942,EC-Earth3,40.05882352941177,31.058823529411764,EC-Earth3,54.588235294117645,ACCESS-CM2
2066,Montreal,ssp370,10.215686274509805,5.705882352941177,ACCESS-CM2,12.647058823529411,EC-Earth3,35.19607843137255,33.55882352941177,ACCESS-CM2,38.23529411764706,CNRM-ESM2-1
2067,Montreal,ssp370,7.637254901960785,6.147058823529412,ACCESS-CM2,10.235294117647058,CNRM-ESM2-1,28.529411764705884,19.529411764705884,EC-Earth3,41.85294117647059,ACCESS-CM2
2068,Montreal,ssp370,12.343137254901961,9.029411764705882,ACCESS-CM2,15.441176470588236,EC-Earth3,41.254901960784316,35.61764705882353,ACCESS-CM2,44.794117647058826,EC-Earth3
2069,Montreal,ssp370,8.284313725490197,5.5588235294117645,ACCESS-CM2,9.970588235294118,CNRM-ESM2-1,37.19607843137255,25.676470588235293,EC-Earth3,46.64705882352941,ACCESS-CM2
2070,Montreal,ssp370,11.352941176470587,9.147058823529411,EC-Earth3,13.294117647058824,CNRM-ESM2-1,38.40196078431372,36.26470588235294,ACCESS-CM2,42.14705882352941,CNRM-ESM2-1
2071,Montreal,ssp370,7.480392156862745,6.264705882352941,ACCESS-CM2,8.5,EC-Earth3,29.254901960784313,17.41176470588235,CNRM-ESM2-1,37.55882352941177,ACCESS-CM2
2072,Montreal,ssp370,7.323529411764706,4.617647058823529,EC-Earth3,9.117647058823527,CNRM-ESM2-1,41.372549019607845,39.85294117647059,CNRM-ESM2-1,42.14705882352941,EC-Earth3
2073,Montreal,ssp370,9.23529411764706,7.794117647058823,ACCESS-CM2,11.058823529411764,EC-Earth3,45.01960784313726,34.911764705882355,CNRM-ESM2-1,51.35294117647059,ACCESS-CM2
2074,Montreal,ssp370,9.42156862745098,7.235294117647059,ACCESS-CM2,11.323529411764708,CNRM-ESM2-1,41.490196078431374,39.794117647058826,CNRM-ESM2-1,43.26470588235294,ACCESS-CM2
2075,Montreal,ssp370,10.460784313725489,8.852941176470589,ACCESS-CM2,12.617647058823527,CNRM-ESM2-1,38.44117647058823,32.97058823529412,CNRM-ESM2-1,41.70588235294117,EC-Earth3
2076,Montreal,ssp370,9.598039215686276,8.0,ACCESS-CM2,12.147058823529411,EC-Earth3,42.04901960784314,38.88235294117647,CNRM-ESM2-1,45.02941176470589,ACCESS-CM2
2077,Montreal,ssp370,8.627450980392156,6.941176470588236,CNRM-ESM2-1,10.147058823529411,EC-Earth3,30.833333333333332,20.205882352941178,CNRM-ESM2-1,39.85294117647059,ACCESS-CM2
2078,Montreal,ssp370,11.049019607843137,8.117647058823529,EC-Earth3,14.705882352941176,CNRM-ESM2-1,34.10784313725491,32.6764705882353,EC-Earth3,35.47058823529412,ACCESS-CM2
2079,Montreal,ssp370,7.480392156862745,4.794117647058823,CNRM-ESM2-1,9.088235294117649,EC-Earth3,42.5,31.352941176470587,EC-Earth3,48.6764705882353,CNRM-ESM2-1
2080,Montreal,ssp370,8.627450980392156,7.323529411764706,ACCESS-CM2,10.205882352941176,CNRM-ESM2-1,36.20588235294118,23.058823529411764,EC-Earth3,46.61764705882353,ACCESS-CM2
2081,Montreal,ssp370,9.941176470588234,6.147058823529412,ACCESS-CM2,15.029411764705882,EC-Earth3,39.85294117647059,32.029411764705884,EC-Earth3,46.47058823529412,CNRM-ESM2-1
2082,Montreal,ssp370,8.323529411764707,6.647058823529412,EC-Earth3,9.970588235294118,CNRM-ESM2-1,42.764705882352935,35.35294117647059,CNRM-ESM2-1,48.0,ACCESS-CM2
2083,Montreal,ssp370,6.96078431372549,3.588235294117647,CNRM-ESM2-1,10.382352941176473,EC-Earth3,29.862745098039216,12.058823529411764,CNRM-ESM2-1,45.294117647058826,ACCESS-CM2
2084,Montreal,ssp370,10.137254901960784,5.264705882352941,ACCESS-CM2,13.147058823529411,CNRM-ESM2-1,41.40196078431372,37.70588235294117,CNRM-ESM2-1,46.35294117647059,ACCESS-CM2
2085,Montreal,ssp370,9.372549019607844,6.764705882352941,ACCESS-CM2,11.323529411764708,EC-Earth3,39.65686274509804,27.764705882352946,EC-Earth3,48.088235294117645,ACCESS-CM2
2086,Montreal,ssp370,9.490196078431373,2.7058823529411766,ACCESS-CM2,16.323529411764707,EC-Earth3,40.774509803921575,36.5,CNRM-ESM2-1,44.64705882352941,EC-Earth3
2087,Montreal,ssp370,8.833333333333334,7.647058823529412,ACCESS-CM2,11.088235294117649,EC-Earth3,41.578431372549026,32.11764705882353,EC-Earth3,50.44117647058823,ACCESS-CM2
2088,Montreal,ssp370,7.803921568627451,5.441176470588236,EC-Earth3,10.5,CNRM-ESM2-1,43.35294117647059,39.97058823529412,EC-Earth3,47.14705882352941,ACCESS-CM2
2089,Montreal,ssp370,7.245098039215686,5.294117647058823,ACCESS-CM2,8.294117647058824,CNRM-ESM2-1,29.901960784313726,19.176470588235293,EC-Earth3,38.55882352941177,ACCESS-CM2
2090,Montreal,ssp370,9.431372549019608,6.941176470588236,ACCESS-CM2,12.529411764705882,CNRM-ESM2-1,44.04901960784313,41.61764705882353,CNRM-ESM2-1,45.76470588235294,ACCESS-CM2
2091,Montreal,ssp370,4.4411764705882355,2.2058823529411766,ACCESS-CM2,7.705882352941177,CNRM-ESM2-1,45.88235294117647,33.0,ACCESS-CM2,53.6764705882353,EC-Earth3
2092,Montreal,ssp370,7.882352941176471,4.411764705882353,EC-Earth3,12.235294117647058,CNRM-ESM2-1,36.78431372549019,23.794117647058822,CNRM-ESM2-1,44.088235294117645,ACCESS-CM2
2093,Montreal,ssp370,8.892156862745098,6.823529411764706,ACCESS-CM2,11.529411764705882,EC-Earth3,39.16666666666667,33.205882352941174,EC-Earth3,46.26470588235294,CNRM-ESM2-1
2094,Montreal,ssp370,6.715686274509804,6.205882352941177,ACCESS-CM2,7.676470588235294,EC-Earth3,34.11764705882353,23.0,ACCESS-CM2,39.94117647058823,EC-Earth3
2095,Montreal,ssp370,9.450980392156863,6.735294117647059,EC-Earth3,12.176470588235292,CNRM-ESM2-1,35.7843137254902,31.705882352941178,EC-Earth3,39.52941176470589,CNRM-ESM2-1
2096,Montreal,ssp370,7.450980392156862,5.5588235294117645,CNRM-ESM2-1,9.029411764705882,EC-Earth3,38.20588235294118,33.794117647058826,CNRM-ESM2-1,46.1764705882353,ACCESS-CM2
2097,Montreal,ssp370,10.029411764705884,8.294117647058824,ACCESS-CM2,12.470588235294118,CNRM-ESM2-1,37.88235294117647,33.0,EC-Earth3,41.41176470588236,ACCESS-CM2
2098,Montreal,ssp370,7.441176470588235,2.176470588235294,ACCESS-CM2,11.441176470588236,CNRM-ESM2-1,44.588235294117645,36.11764705882353,EC-Earth3,52.94117647058823,CNRM-ESM2-1
2099,Montreal,ssp370,5.96078431372549,2.5294117647058822,ACCESS-CM2,8.823529411764707,CNRM-ESM2-1,35.54901960784314,29.323529411764707,CNRM-ESM2-1,40.38235294117647,EC-Earth3
2016,Nashville,ssp370,2.5925925925925926,0.9629629629629628,ACCESS-CM2,4.037037037037037,CNRM-ESM2-1,41.864197530864196,36.66666666666666,EC-Earth3,48.11111111111112,CNRM-ESM2-1
2017,Nashville,ssp370,1.7407407407407407,1.0,CNRM-ESM2-1,3.2222222222222223,ACCESS-CM2,38.90123456790124,35.51851851851852,ACCESS-CM2,41.333333333333336,EC-Earth3
2018,Nashville,ssp370,2.17283950617284,0.9629629629629628,CNRM-ESM2-1,3.4814814814814814,ACCESS-CM2,40.28395061728395,35.925925925925924,EC-Earth3,44.77777777777778,ACCESS-CM2
2019,Nashville,ssp370,1.7407407407407407,1.2592592592592593,EC-Earth3,2.0,ACCESS-CM2,41.20987654320987,35.44444444444444,CNRM-ESM2-1,52.66666666666666,EC-Earth3
2020,Nashville,ssp370,3.555555555555556,1.5185185185185186,EC-Earth3,4.592592592592593,CNRM-ESM2-1,50.01234567901235,41.5925925925926,ACCESS-CM2,55.7037037037037,CNRM-ESM2-1
2021,Nashville,ssp370,2.419753086419753,1.7777777777777777,ACCESS-CM2,3.592592592592593,EC-Earth3,49.172839506172835,48.25925925925926,ACCESS-CM2,49.851851851851855,EC-Earth3
2022,Nashville,ssp370,0.9135802469135803,0.0,CNRM-ESM2-1,2.740740740740741,ACCESS-CM2,35.148148148148145,28.666666666666668,EC-Earth3,41.2962962962963,ACCESS-CM2
2023,Nashville,ssp370,0.35802469135802467,0.2222222222222222,CNRM-ESM2-1,0.4444444444444444,EC-Earth3,33.50617283950618,23.296296296296298,EC-Earth3,48.07407407407408,CNRM-ESM2-1
2024,Nashville,ssp370,1.950617283950617,1.0,ACCESS-CM2,3.074074074074074,EC-Earth3,38.50617283950618,37.48148148148148,CNRM-ESM2-1,40.07407407407408,EC-Earth3
2025,Nashville,ssp370,1.9259259259259258,1.0,EC-Earth3,2.888888888888889,ACCESS-CM2,46.12345679012346,38.66666666666666,EC-Earth3,53.14814814814815,CNRM-ESM2-1
2026,Nashville,ssp370,0.46913580246913583,0.0,EC-Earth3,1.0,ACCESS-CM2,40.7037037037037,35.7037037037037,CNRM-ESM2-1,47.629629629629626,ACCESS-CM2
2027,Nashville,ssp370,1.8518518518518519,0.0,CNRM-ESM2-1,3.4444444444444446,EC-Earth3,43.913580246913575,36.77777777777778,EC-Earth3,49.333333333333336,CNRM-ESM2-1
2028,Nashville,ssp370,1.0123456790123457,0.0,EC-Earth3,2.0,CNRM-ESM2-1,38.95061728395061,20.444444444444443,EC-Earth3,52.18518518518518,CNRM-ESM2-1
2029,Nashville,ssp370,0.5802469135802469,0.0,EC-Earth3,1.0,CNRM-ESM2-1,34.01234567901235,20.11111111111111,EC-Earth3,45.81481481481482,CNRM-ESM2-1
2030,Nashville,ssp370,1.1234567901234567,0.0,EC-Earth3,1.7407407407407407,CNRM-ESM2-1,35.543209876543216,29.444444444444443,ACCESS-CM2,42.333333333333336,EC-Earth3
2031,Nashville,ssp370,2.2839506172839505,0.1481481481481481,ACCESS-CM2,5.037037037037037,EC-Earth3,45.95061728395061,33.55555555555556,ACCESS-CM2,54.888888888888886,EC-Earth3
2032,Nashville,ssp370,1.4444444444444444,0.4444444444444444,EC-Earth3,2.888888888888889,CNRM-ESM2-1,38.77777777777778,33.629629629629626,ACCESS-CM2,46.407407407407405,CNRM-ESM2-1
2033,Nashville,ssp370,1.0246913580246912,0.3333333333333333,EC-Earth3,1.7407407407407407,ACCESS-CM2,42.567901234567906,33.48148148148148,EC-Earth3,48.333333333333336,ACCESS-CM2
2034,Nashville,ssp370,2.0246913580246915,1.0,ACCESS-CM2,4.074074074074074,CNRM-ESM2-1,33.48148148148149,22.03703703703704,EC-Earth3,43.81481481481482,CNRM-ESM2-1
2035,Nashville,ssp370,0.9259259259259259,0.0,EC-Earth3,2.333333333333333,ACCESS-CM2,35.617283950617285,25.22222222222222,EC-Earth3,44.37037037037037,ACCESS-CM2
2036,Nashville,ssp370,1.111111111111111,0.0,EC-Earth3,2.0,CNRM-ESM2-1,42.75308641975308,21.51851851851852,EC-Earth3,60.81481481481482,CNRM-ESM2-1
2037,Nashville,ssp370,3.530864197530864,0.5925925925925926,CNRM-ESM2-1,7.0,ACCESS-CM2,43.53086419753086,38.888888888888886,EC-Earth3,47.333333333333336,CNRM-ESM2-1
2038,Nashville,ssp370,1.4074074074074074,0.0,ACCESS-CM2,4.222222222222222,CNRM-ESM2-1,36.80246913580247,28.37037037037037,EC-Earth3,50.25925925925926,CNRM-ESM2-1
2039,Nashville,ssp370,0.8395061728395062,0.6666666666666666,CNRM-ESM2-1,1.0,EC-Earth3,43.81481481481482,32.888888888888886,ACCESS-CM2,51.48148148148148,CNRM-ESM2-1
2040,Nashville,ssp370,0.45679012345679015,0.0,CNRM-ESM2-1,1.3703703703703705,ACCESS-CM2,32.62962962962963,15.592592592592592,EC-Earth3,45.03703703703704,CNRM-ESM2-1
2041,Nashville,ssp370,0.8888888888888888,0.0,CNRM-ESM2-1,2.4814814814814814,ACCESS-CM2,42.629629629629626,38.55555555555556,ACCESS-CM2,48.407407407407405,CNRM-ESM2-1
2042,Nashville,ssp370,0.2716049382716049,0.0,ACCESS-CM2,0.8148148148148148,CNRM-ESM2-1,40.81481481481482,31.666666666666668,EC-Earth3,50.25925925925926,CNRM-ESM2-1
2043,Nashville,ssp370,2.691358024691358,0.0,CNRM-ESM2-1,4.185185185185185,EC-Earth3,42.60493827160494,32.148148148148145,CNRM-ESM2-1,50.851851851851855,ACCESS-CM2
2044,Nashville,ssp370,1.1728395061728396,0.0,ACCESS-CM2,2.5185185185185186,CNRM-ESM2-1,33.46913580246913,24.074074074074076,EC-Earth3,42.66666666666666,CNRM-ESM2-1
2045,Nashville,ssp370,0.4444444444444444,0.0,ACCESS-CM2,1.3333333333333333,EC-Earth3,35.53086419753086,28.88888888888889,EC-Earth3,40.92592592592592,ACCESS-CM2
2046,Nashville,ssp370,0.3703703703703704,0.0,ACCESS-CM2,1.0,EC-Earth3,45.01234567901235,35.148148148148145,EC-Earth3,50.55555555555556,ACCESS-CM2
2047,Nashville,ssp370,1.1975308641975309,0.4444444444444444,EC-Earth3,2.111111111111111,CNRM-ESM2-1,43.92592592592593,40.22222222222222,EC-Earth3,50.07407407407408,CNRM-ESM2-1
2048,Nashville,ssp370,0.38271604938271603,0.0,EC-Earth3,1.0,CNRM-ESM2-1,39.58024691358025,35.407407407407405,ACCESS-CM2,47.77777777777778,CNRM-ESM2-1
2049,Nashville,ssp370,0.382716049382716,0.0,ACCESS-CM2,1.148148148148148,CNRM-ESM2-1,36.925925925925924,30.55555555555556,EC-Earth3,41.66666666666666,ACCESS-CM2
2050,Nashville,ssp370,0.419753086419753,0.0,ACCESS-CM2,1.0,CNRM-ESM2-1,41.09876543209877,37.5925925925926,ACCESS-CM2,45.14814814814815,CNRM-ESM2-1
2051,Nashville,ssp370,2.123456790123457,0.4444444444444444,EC-Earth3,4.592592592592593,CNRM-ESM2-1,41.44444444444444,26.33333333333333,EC-Earth3,53.14814814814815,CNRM-ESM2-1
2052,Nashville,ssp370,1.2469135802469136,0.6666666666666666,EC-Earth3,1.6666666666666667,ACCESS-CM2,37.23456790123456,29.14814814814815,ACCESS-CM2,41.92592592592592,CNRM-ESM2-1
2053,Nashville,ssp370,0.3580246913580247,0.0,CNRM-ESM2-1,1.0740740740740742,ACCESS-CM2,36.81481481481482,21.88888888888889,EC-Earth3,47.11111111111112,ACCESS-CM2
2054,Nashville,ssp370,0.3333333333333333,0.0,ACCESS-CM2,1.0,CNRM-ESM2-1,36.20987654320988,27.59259259259259,EC-Earth3,43.11111111111112,CNRM-ESM2-1
2055,Nashville,ssp370,0.024691358024691332,0.0,ACCESS-CM2,0.074074074074074,CNRM-ESM2-1,27.555555555555554,15.0,EC-Earth3,42.96296296296296,CNRM-ESM2-1
2056,Nashville,ssp370,0.3333333333333333,0.0,ACCESS-CM2,1.0,EC-Earth3,28.58024691358025,24.51851851851852,EC-Earth3,35.2962962962963,CNRM-ESM2-1
2057,Nashville,ssp370,1.5185185185185184,1.0,CNRM-ESM2-1,2.555555555555556,ACCESS-CM2,35.32098765432099,30.925925925925927,CNRM-ESM2-1,43.37037037037037,ACCESS-CM2
2058,Nashville,ssp370,0.30864197530864196,0.0,CNRM-ESM2-1,0.7407407407407407,EC-Earth3,43.48148148148149,41.11111111111112,ACCESS-CM2,47.44444444444444,EC-Earth3
2059,Nashville,ssp370,0.3333333333333333,0.0,CNRM-ESM2-1,1.0,ACCESS-CM2,36.604938271604944,26.11111111111111,EC-Earth3,43.11111111111112,CNRM-ESM2-1
2060,Nashville,ssp370,0.9382716049382717,0.5185185185185185,CNRM-ESM2-1,1.2222222222222223,ACCESS-CM2,32.01234567901235,29.925925925925927,ACCESS-CM2,36.07407407407408,CNRM-ESM2-1
2061,Nashville,ssp370,1.0617283950617284,0.0,CNRM-ESM2-1,2.185185185185185,EC-Earth3,42.23456790123456,32.18518518518518,CNRM-ESM2-1,47.48148148148148,ACCESS-CM2
2062,Nashville,ssp370,0.049382716049382706,0.0,ACCESS-CM2,0.1481481481481481,CNRM-ESM2-1,42.7283950617284,26.85185185185185,EC-Earth3,51.37037037037037,CNRM-ESM2-1
2063,Nashville,ssp370,0.1481481481481481,0.0,CNRM-ESM2-1,0.3703703703703703,EC-Earth3,38.77777777777778,28.51851851851852,EC-Earth3,51.81481481481482,ACCESS-CM2
2064,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,34.197530864197525,16.48148148148148,EC-Earth3,49.92592592592592,CNRM-ESM2-1
2065,Nashville,ssp370,0.8024691358024691,0.0,ACCESS-CM2,2.4074074074074074,EC-Earth3,37.2962962962963,29.88888888888889,ACCESS-CM2,45.2962962962963,EC-Earth3
2066,Nashville,ssp370,0.6666666666666666,0.0,CNRM-ESM2-1,1.0,ACCESS-CM2,35.60493827160494,27.074074074074076,ACCESS-CM2,43.629629629629626,CNRM-ESM2-1
2067,Nashville,ssp370,0.2839506172839506,0.0,ACCESS-CM2,0.6666666666666666,CNRM-ESM2-1,35.30864197530864,25.185185185185187,EC-Earth3,47.44444444444444,CNRM-ESM2-1
2068,Nashville,ssp370,0.012345679012345666,0.0,CNRM-ESM2-1,0.037037037037037,ACCESS-CM2,33.08641975308642,25.14814814814815,CNRM-ESM2-1,48.22222222222222,ACCESS-CM2
2069,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,34.34567901234568,27.925925925925927,ACCESS-CM2,41.25925925925926,EC-Earth3
2070,Nashville,ssp370,0.6419753086419752,0.0,CNRM-ESM2-1,1.9259259259259256,ACCESS-CM2,36.27160493827161,30.51851851851852,EC-Earth3,45.5925925925926,ACCESS-CM2
2071,Nashville,ssp370,0.5925925925925926,0.2222222222222222,EC-Earth3,1.0740740740740742,CNRM-ESM2-1,35.22222222222222,22.703703703703702,EC-Earth3,43.5925925925926,CNRM-ESM2-1
2072,Nashville,ssp370,0.2839506172839506,0.0,EC-Earth3,0.5555555555555556,CNRM-ESM2-1,23.66666666666667,8.148148148148149,EC-Earth3,42.5925925925926,CNRM-ESM2-1
2073,Nashville,ssp370,0.024691358024691332,0.0,ACCESS-CM2,0.074074074074074,CNRM-ESM2-1,29.987654320987655,20.51851851851852,EC-Earth3,35.2962962962963,ACCESS-CM2
2074,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,28.456790123456788,26.666666666666668,CNRM-ESM2-1,31.85185185185185,ACCESS-CM2
2075,Nashville,ssp370,0.6172839506172839,0.0,ACCESS-CM2,1.4444444444444444,CNRM-ESM2-1,33.90123456790124,22.14814814814815,EC-Earth3,41.48148148148148,CNRM-ESM2-1
2076,Nashville,ssp370,0.345679012345679,0.0,CNRM-ESM2-1,1.037037037037037,ACCESS-CM2,37.30864197530864,21.40740740740741,EC-Earth3,52.851851851851855,ACCESS-CM2
2077,Nashville,ssp370,0.3950617283950617,0.0,ACCESS-CM2,1.037037037037037,EC-Earth3,40.888888888888886,32.851851851851855,ACCESS-CM2,48.851851851851855,EC-Earth3
2078,Nashville,ssp370,0.061728395061728364,0.0,CNRM-ESM2-1,0.1851851851851851,ACCESS-CM2,40.481481481481474,21.74074074074074,EC-Earth3,51.66666666666666,ACCESS-CM2
2079,Nashville,ssp370,0.7407407407407408,0.0,CNRM-ESM2-1,2.0,ACCESS-CM2,41.888888888888886,28.925925925925927,EC-Earth3,59.851851851851855,ACCESS-CM2
2080,Nashville,ssp370,0.037037037037037035,0.0,ACCESS-CM2,0.1111111111111111,EC-Earth3,34.19753086419753,25.55555555555556,EC-Earth3,46.14814814814815,CNRM-ESM2-1
2081,Nashville,ssp370,0.6666666666666666,0.0,CNRM-ESM2-1,1.4444444444444444,ACCESS-CM2,34.22222222222222,28.296296296296298,ACCESS-CM2,40.44444444444444,EC-Earth3
2082,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,27.80246913580247,8.407407407407407,EC-Earth3,39.96296296296296,ACCESS-CM2
2083,Nashville,ssp370,0.9506172839506174,0.0,EC-Earth3,1.851851851851852,CNRM-ESM2-1,34.148148148148145,17.88888888888889,EC-Earth3,48.0,CNRM-ESM2-1
2084,Nashville,ssp370,0.3950617283950617,0.0,CNRM-ESM2-1,0.8148148148148148,EC-Earth3,30.543209876543216,22.0,EC-Earth3,36.11111111111112,ACCESS-CM2
2085,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,36.55555555555555,30.703703703703702,EC-Earth3,42.03703703703704,ACCESS-CM2
2086,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,27.271604938271604,5.37037037037037,EC-Earth3,43.48148148148148,CNRM-ESM2-1
2087,Nashville,ssp370,0.024691358024691332,0.0,CNRM-ESM2-1,0.074074074074074,ACCESS-CM2,38.0,33.2962962962963,CNRM-ESM2-1,43.03703703703704,EC-Earth3
2088,Nashville,ssp370,0.13580246913580246,0.0,ACCESS-CM2,0.4074074074074074,CNRM-ESM2-1,25.555555555555554,24.48148148148148,EC-Earth3,26.48148148148148,ACCESS-CM2
2089,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,33.79012345679012,25.703703703703702,ACCESS-CM2,44.22222222222222,EC-Earth3
2090,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,25.567901234567902,22.185185185185187,EC-Earth3,31.814814814814813,CNRM-ESM2-1
2091,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,23.962962962962965,7.518518518518518,EC-Earth3,39.11111111111112,ACCESS-CM2
2092,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,39.53086419753086,25.703703703703702,EC-Earth3,46.44444444444444,ACCESS-CM2
2093,Nashville,ssp370,0.4444444444444444,0.0,ACCESS-CM2,1.3333333333333333,EC-Earth3,33.098765432098766,26.77777777777778,EC-Earth3,36.37037037037037,CNRM-ESM2-1
2094,Nashville,ssp370,0.2222222222222222,0.0,CNRM-ESM2-1,0.6666666666666666,ACCESS-CM2,24.80246913580247,17.037037037037038,EC-Earth3,31.51851851851852,ACCESS-CM2
2095,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,31.358024691358025,25.37037037037037,EC-Earth3,37.2962962962963,ACCESS-CM2
2096,Nashville,ssp370,0.13580246913580243,0.0,CNRM-ESM2-1,0.3703703703703703,ACCESS-CM2,28.87654320987654,23.296296296296298,EC-Earth3,33.22222222222222,CNRM-ESM2-1
2097,Nashville,ssp370,0.8765432098765432,0.0,CNRM-ESM2-1,1.7037037037037035,ACCESS-CM2,38.67901234567901,31.0,EC-Earth3,44.0,ACCESS-CM2
2098,Nashville,ssp370,0.3333333333333333,0.0,CNRM-ESM2-1,1.0,ACCESS-CM2,28.160493827160494,18.074074074074076,EC-Earth3,37.37037037037037,ACCESS-CM2
2099,Nashville,ssp370,0.0,0.0,ACCESS-CM2,0.0,ACCESS-CM2,23.06172839506173,15.37037037037037,EC-Earth3,37.51851851851852,CNRM-ESM2-1
2016,New York,ssp370,4.139784946236559,2.6129032258064515,ACCESS-CM2,5.0,EC-Earth3,39.526881720430104,35.61290322580645,ACCESS-CM2,43.03225806451613,CNRM-ESM2-1
2017,New York,ssp370,5.462365591397849,5.0,CNRM-ESM2-1,6.290322580645161,EC-Earth3,42.634408602150536,37.67741935483871,ACCESS-CM2,47.54838709677419,EC-Earth3
2018,New York,ssp370,4.075268817204301,0.5161290322580645,EC-Earth3,6.387096774193548,ACCESS-CM2,44.25806451612903,39.0,ACCESS-CM2,50.774193548387096,CNRM-ESM2-1
2019,New York,ssp370,3.7634408602150535,2.774193548387097,CNRM-ESM2-1,4.354838709677419,ACCESS-CM2,38.59139784946237,30.32258064516129,ACCESS-CM2,45.16129032258065,CNRM-ESM2-1
2020,New York,ssp370,5.301075268817205,2.6129032258064515,EC-Earth3,8.161290322580646,CNRM-ESM2-1,46.30107526881721,38.0,ACCESS-CM2,55.87096774193548,CNRM-ESM2-1
2021,New York,ssp370,7.774193548387096,4.741935483870968,CNRM-ESM2-1,11.67741935483871,EC-Earth3,48.73118279569892,45.58064516129032,ACCESS-CM2,53.2258064516129,CNRM-ESM2-1
2022,New York,ssp370,4.161290322580645,1.935483870967742,EC-Earth3,7.096774193548387,ACCESS-CM2,44.5483870967742,41.193548387096776,EC-Earth3,49.12903225806452,CNRM-ESM2-1
2023,New York,ssp370,3.10752688172043,2.548387096774193,EC-Earth3,3.741935483870968,CNRM-ESM2-1,36.31182795698925,22.806451612903224,ACCESS-CM2,54.41935483870968,CNRM-ESM2-1
2024,New York,ssp370,4.053763440860215,2.4516129032258065,ACCESS-CM2,5.32258064516129,EC-Earth3,40.16129032258064,32.25806451612903,EC-Earth3,45.03225806451613,ACCESS-CM2
2025,New York,ssp370,4.688172043010753,3.870967741935484,EC-Earth3,6.161290322580645,CNRM-ESM2-1,45.784946236559136,35.87096774193548,ACCESS-CM2,55.516129032258064,CNRM-ESM2-1
2026,New York,ssp370,2.78494623655914,2.161290322580645,CNRM-ESM2-1,3.774193548387097,ACCESS-CM2,40.333333333333336,35.74193548387097,EC-Earth3,44.354838709677416,ACCESS-CM2
2027,New York,ssp370,4.43010752688172,3.4838709677419355,ACCESS-CM2,5.580645161290323,EC-Earth3,38.634408602150536,35.193548387096776,EC-Earth3,41.54838709677419,CNRM-ESM2-1
2028,New York,ssp370,3.1612903225806455,0.0,EC-Earth3,6.774193548387097,CNRM-ESM2-1,34.41935483870967,24.64516129032258,EC-Earth3,50.58064516129032,CNRM-ESM2-1
2029,New York,ssp370,1.89247311827957,0.6129032258064516,EC-Earth3,3.612903225806452,CNRM-ESM2-1,35.67741935483871,30.032258064516128,EC-Earth3,45.87096774193548,CNRM-ESM2-1
2030,New York,ssp370,3.1397849462365586,2.129032258064516,ACCESS-CM2,4.096774193548387,CNRM-ESM2-1,37.53763440860215,31.193548387096776,ACCESS-CM2,41.483870967741936,EC-Earth3
2031,New York,ssp370,6.677419354838709,4.32258064516129,ACCESS-CM2,8.258064516129032,EC-Earth3,45.32258064516129,37.483870967741936,ACCESS-CM2,49.29032258064516,CNRM-ESM2-1
