Year,Model,Ecoregion,Scenario,WarmSpell3,WarmSpell3_min,WarmSpell3_max
2063,7,4.1.1,ssp585,0,0,0
2064,7,4.1.1,ssp585,0,0,0
2065,7,4.1.1,ssp585,0,0,0
2066,7,4.1.1,ssp585,0,0,0
2067,7,4.1.1,ssp585,0.639455782,0,1
2068,7,4.1.1,ssp585,0,0,0
2069,7,4.1.1,ssp585,0.020408163,0,1
2070,7,4.1.1,ssp585,0,0,0
2071,7,4.1.1,ssp585,0,0,0
2072,7,4.1.1,ssp585,0,0,0
2073,7,4.1.1,ssp585,0,0,0
2074,7,4.1.1,ssp585,0,0,0
2075,7,4.1.1,ssp585,0.095238095,0,1
2076,7,4.1.1,ssp585,0.292517007,0,1
2077,7,4.1.1,ssp585,0,0,0
2078,7,4.1.1,ssp585,0,0,0
2079,7,4.1.1,ssp585,0,0,0
2080,7,4.1.1,ssp585,0,0,0
2081,7,4.1.1,ssp585,0,0,0
2082,7,4.1.1,ssp585,0,0,0
2083,7,4.1.1,ssp585,0,0,0
2084,7,4.1.1,ssp585,0,0,0
2085,7,4.1.1,ssp585,0.258503401,0,1
2086,7,4.1.1,ssp585,0.693877551,0,3
2087,7,4.1.1,ssp585,0.448979592,0,2
2088,7,4.1.1,ssp585,0,0,0
2089,7,4.1.1,ssp585,0.442176871,0,1
2090,7,4.1.1,ssp585,0.666666667,0,2
2091,7,4.1.1,ssp585,0.666666667,0,2
2092,7,4.1.1,ssp585,0,0,0
2093,7,4.1.1,ssp585,0.843537415,0,1
2094,7,4.1.1,ssp585,0.836734694,0,4
2095,7,4.1.1,ssp585,0.027210884,0,1
2096,7,4.1.1,ssp585,0.387755102,0,3
2097,7,4.1.1,ssp585,0,0,0
2098,7,4.1.1,ssp585,0,0,0
2099,7,4.1.1,ssp585,0.646258503,0,2
2016,7,4.1.2,ssp585,0.448640483,0,1
2017,7,4.1.2,ssp585,0,0,0
2018,7,4.1.2,ssp585,0,0,0
2019,7,4.1.2,ssp585,0,0,0
2020,7,4.1.2,ssp585,0.196374622,0,1
2021,7,4.1.2,ssp585,0,0,0
2022,7,4.1.2,ssp585,0.13897281,0,1
2023,7,4.1.2,ssp585,0,0,0
2024,7,4.1.2,ssp585,0,0,0
2025,7,4.1.2,ssp585,0,0,0
2026,7,4.1.2,ssp585,0,0,0
2027,7,4.1.2,ssp585,0,0,0
2028,7,4.1.2,ssp585,0,0,0
2029,7,4.1.2,ssp585,0.021148036,0,1
2030,7,4.1.2,ssp585,0,0,0
2031,7,4.1.2,ssp585,0.274924471,0,1
2032,7,4.1.2,ssp585,0,0,0
2033,7,4.1.2,ssp585,0.753776435,0,2
2034,7,4.1.2,ssp585,0.003021148,0,1
2035,7,4.1.2,ssp585,0,0,0
2036,7,4.1.2,ssp585,0,0,0
2037,7,4.1.2,ssp585,0.712990937,0,3
2038,7,4.1.2,ssp585,0,0,0
2039,7,4.1.2,ssp585,0.524169184,0,1
2040,7,4.1.2,ssp585,0.504531722,0,1
2041,7,4.1.2,ssp585,0,0,0
2042,7,4.1.2,ssp585,0,0,0
2043,7,4.1.2,ssp585,0.102719033,0,1
2044,7,4.1.2,ssp585,0,0,0
2045,7,4.1.2,ssp585,0,0,0
2046,7,4.1.2,ssp585,0,0,0
2047,7,4.1.2,ssp585,0.140483384,0,1
2048,7,4.1.2,ssp585,0,0,0
2049,7,4.1.2,ssp585,0,0,0
2050,7,4.1.2,ssp585,0,0,0
2051,7,4.1.2,ssp585,0,0,0
2052,7,4.1.2,ssp585,0,0,0
2053,7,4.1.2,ssp585,0.098187311,0,1
2054,7,4.1.2,ssp585,0.827794562,0,2
2055,7,4.1.2,ssp585,0.137462236,0,2
2056,7,4.1.2,ssp585,0.516616314,0,1
2057,7,4.1.2,ssp585,0,0,0
2058,7,4.1.2,ssp585,0.042296073,0,1
2059,7,4.1.2,ssp585,0.197885196,0,2
2060,7,4.1.2,ssp585,0,0,0
2061,7,4.1.2,ssp585,0.219033233,0,2
2062,7,4.1.2,ssp585,0,0,0
2063,7,4.1.2,ssp585,0,0,0
2064,7,4.1.2,ssp585,0,0,0
2065,7,4.1.2,ssp585,0.394259819,0,2
2066,7,4.1.2,ssp585,0,0,0
2067,7,4.1.2,ssp585,0.990936556,0,2
2068,7,4.1.2,ssp585,0,0,0
2069,7,4.1.2,ssp585,0.264350453,0,2
2070,7,4.1.2,ssp585,0.143504532,0,1
2071,7,4.1.2,ssp585,0.078549849,0,1
2072,7,4.1.2,ssp585,1.173716012,0,3
2073,7,4.1.2,ssp585,0.558912387,0,2
2074,7,4.1.2,ssp585,0.013595166,0,1
2075,7,4.1.2,ssp585,1.33081571,0,3
2076,7,4.1.2,ssp585,0.814199396,0,2
2077,7,4.1.2,ssp585,0,0,0
2078,7,4.1.2,ssp585,0,0,0
2079,7,4.1.2,ssp585,0.448640483,0,2
2080,7,4.1.2,ssp585,0.749244713,0,3
2081,7,4.1.2,ssp585,0.282477341,0,1
2082,7,4.1.2,ssp585,0.632930514,0,3
2083,7,4.1.2,ssp585,0.694864048,0,1
2084,7,4.1.2,ssp585,0.151057402,0,1
2085,7,4.1.2,ssp585,0.974320242,0,2
2086,7,4.1.2,ssp585,1.986404834,0,4
2087,7,4.1.2,ssp585,1.028700906,0,3
2088,7,4.1.2,ssp585,0.012084592,0,1
2089,7,4.1.2,ssp585,2.481873112,0,5
2090,7,4.1.2,ssp585,1.211480363,0,3
2091,7,4.1.2,ssp585,0.891238671,0,2
2092,7,4.1.2,ssp585,0.312688822,0,2
2093,7,4.1.2,ssp585,1,1,1
2094,7,4.1.2,ssp585,2.3081571,0,5
2095,7,4.1.2,ssp585,1.119335347,0,3
2096,7,4.1.2,ssp585,1.31570997,0,3
2097,7,4.1.2,ssp585,0.651057402,0,2
2098,7,4.1.2,ssp585,0.373111782,0,1
2099,7,4.1.2,ssp585,0.371601208,0,3
2016,7,5.1.1,ssp585,0,0,0
2017,7,5.1.1,ssp585,0,0,0
2018,7,5.1.1,ssp585,0,0,0
2019,7,5.1.1,ssp585,0,0,0
2020,7,5.1.1,ssp585,0,0,0
2021,7,5.1.1,ssp585,0,0,0
2022,7,5.1.1,ssp585,0,0,0
2023,7,5.1.1,ssp585,0,0,0
2024,7,5.1.1,ssp585,0,0,0
2025,7,5.1.1,ssp585,0,0,0
2026,7,5.1.1,ssp585,0,0,0
2027,7,5.1.1,ssp585,0,0,0
2028,7,5.1.1,ssp585,0,0,0
2029,7,5.1.1,ssp585,0,0,0
2030,7,5.1.1,ssp585,0,0,0
2031,7,5.1.1,ssp585,0,0,0
2032,7,5.1.1,ssp585,0,0,0
2033,7,5.1.1,ssp585,0,0,0
2034,7,5.1.1,ssp585,0,0,0
2035,7,5.1.1,ssp585,0,0,0
2036,7,5.1.1,ssp585,0.00304878,0,1
2037,7,5.1.1,ssp585,0,0,0
2038,7,5.1.1,ssp585,0,0,0
2039,7,5.1.1,ssp585,0.31097561,0,1
2040,7,5.1.1,ssp585,0.134146341,0,1
2041,7,5.1.1,ssp585,0,0,0
2042,7,5.1.1,ssp585,0,0,0
2043,7,5.1.1,ssp585,0.580792683,0,1
2044,7,5.1.1,ssp585,0,0,0
2045,7,5.1.1,ssp585,0,0,0
2046,7,5.1.1,ssp585,0,0,0
2047,7,5.1.1,ssp585,0,0,0
2048,7,5.1.1,ssp585,0.158536585,0,2
2049,7,5.1.1,ssp585,0,0,0
2050,7,5.1.1,ssp585,0,0,0
2051,7,5.1.1,ssp585,0,0,0
2052,7,5.1.1,ssp585,0.00152439,0,1
2053,7,5.1.1,ssp585,0,0,0
2054,7,5.1.1,ssp585,0,0,0
2055,7,5.1.1,ssp585,0,0,0
2056,7,5.1.1,ssp585,0,0,0
2057,7,5.1.1,ssp585,0,0,0
2058,7,5.1.1,ssp585,0,0,0
2059,7,5.1.1,ssp585,0,0,0
2060,7,5.1.1,ssp585,0,0,0
2061,7,5.1.1,ssp585,0,0,0
2062,7,5.1.1,ssp585,0.006097561,0,1
2063,7,5.1.1,ssp585,0,0,0
2064,7,5.1.1,ssp585,0.00152439,0,1
2065,7,5.1.1,ssp585,0,0,0
2066,7,5.1.1,ssp585,0,0,0
2067,7,5.1.1,ssp585,0.161585366,0,1
2068,7,5.1.1,ssp585,0,0,0
2069,7,5.1.1,ssp585,0,0,0
2070,7,5.1.1,ssp585,0,0,0
2071,7,5.1.1,ssp585,0,0,0
2072,7,5.1.1,ssp585,0.396341463,0,2
2073,7,5.1.1,ssp585,1.111280488,1,2
2074,7,5.1.1,ssp585,1.55945122,0,4
2075,7,5.1.1,ssp585,0.615853659,0,3
2076,7,5.1.1,ssp585,0.057926829,0,1
2077,7,5.1.1,ssp585,0.37347561,0,2
2078,7,5.1.1,ssp585,0,0,0
2079,7,5.1.1,ssp585,0,0,0
2080,7,5.1.1,ssp585,0.227134146,0,2
2081,7,5.1.1,ssp585,0,0,0
2082,7,5.1.1,ssp585,0.054878049,0,1
2083,7,5.1.1,ssp585,0.234756098,0,2
2084,7,5.1.1,ssp585,0,0,0
2085,7,5.1.1,ssp585,1.099085366,0,2
2086,7,5.1.1,ssp585,0.016768293,0,1
2087,7,5.1.1,ssp585,0.402439024,0,3
2088,7,5.1.1,ssp585,1.111280488,0,3
2089,7,5.1.1,ssp585,0.134146341,0,3
2090,7,5.1.1,ssp585,2.025914634,1,4
2091,7,5.1.1,ssp585,0.00304878,0,1
2092,7,5.1.1,ssp585,0.417682927,0,2
2093,7,5.1.1,ssp585,0.429878049,0,2
2094,7,5.1.1,ssp585,0.37652439,0,2
2095,7,5.1.1,ssp585,1.307926829,0,3
2096,7,5.1.1,ssp585,0,0,0
2097,7,5.1.1,ssp585,1.100609756,0,3
2098,7,5.1.1,ssp585,0.37347561,0,2
2099,7,5.1.1,ssp585,0.469512195,0,2
2016,7,5.1.2,ssp585,0.111349036,0,1
2017,7,5.1.2,ssp585,0.021413276,0,1
2018,7,5.1.2,ssp585,0.038543897,0,1
2019,7,5.1.2,ssp585,0,0,0
2020,7,5.1.2,ssp585,0.004282655,0,1
2021,7,5.1.2,ssp585,0.010706638,0,1
2022,7,5.1.2,ssp585,0.00856531,0,1
2023,7,5.1.2,ssp585,0.038543897,0,1
2024,7,5.1.2,ssp585,0,0,0
2025,7,5.1.2,ssp585,0.173447537,0,1
2026,7,5.1.2,ssp585,0.021413276,0,1
2027,7,5.1.2,ssp585,0,0,0
2028,7,5.1.2,ssp585,0,0,0
2029,7,5.1.2,ssp585,0,0,0
2030,7,5.1.2,ssp585,0.421841542,0,2
2031,7,5.1.2,ssp585,0.064239829,0,1
2032,7,5.1.2,ssp585,0,0,0
2033,7,5.1.2,ssp585,0.811563169,0,3
2034,7,5.1.2,ssp585,0.743040685,0,2
2035,7,5.1.2,ssp585,0,0,0
2036,7,5.1.2,ssp585,0.019271949,0,1
2037,7,5.1.2,ssp585,0.426124197,0,4
2038,7,5.1.2,ssp585,0.653104925,0,1
2039,7,5.1.2,ssp585,0,0,0
2040,7,5.1.2,ssp585,0.548179872,0,3
2041,7,5.1.2,ssp585,0.072805139,0,1
2042,7,5.1.2,ssp585,0.040685225,0,1
2043,7,5.1.2,ssp585,0,0,0
2044,7,5.1.2,ssp585,0.554603854,0,2
2045,7,5.1.2,ssp585,0,0,0
2046,7,5.1.2,ssp585,0,0,0
2047,7,5.1.2,ssp585,0.779443255,0,1
2048,7,5.1.2,ssp585,0.451820128,0,3
2049,7,5.1.2,ssp585,0,0,0
2050,7,5.1.2,ssp585,0,0,0
2051,7,5.1.2,ssp585,0.023554604,0,1
2052,7,5.1.2,ssp585,0.064239829,0,2
2053,7,5.1.2,ssp585,0.374732334,0,1
2054,7,5.1.2,ssp585,1.47751606,0,3
2055,7,5.1.2,ssp585,0.203426124,0,2
2056,7,5.1.2,ssp585,0.779443255,0,1
2057,7,5.1.2,ssp585,0.040685225,0,1
2058,7,5.1.2,ssp585,0,0,0
2059,7,5.1.2,ssp585,0.222698073,0,4
2060,7,5.1.2,ssp585,0.006423983,0,1
2061,7,5.1.2,ssp585,0.394004283,0,3
2062,7,5.1.2,ssp585,0.665952891,0,3
2063,7,5.1.2,ssp585,0,0,0
2064,7,5.1.2,ssp585,0.751605996,0,2
2065,7,5.1.2,ssp585,1.233404711,0,2
2066,7,5.1.2,ssp585,0.325481799,0,1
2067,7,5.1.2,ssp585,1.047109208,1,2
2068,7,5.1.2,ssp585,0.736616702,0,3
2069,7,5.1.2,ssp585,0.002141328,0,1
2070,7,5.1.2,ssp585,0.207708779,0,2
2071,7,5.1.2,ssp585,0.434689507,0,1
2072,7,5.1.2,ssp585,1.085653105,0,5
2073,7,5.1.2,ssp585,1.56745182,0,4
2074,7,5.1.2,ssp585,2.062098501,1,4
2075,7,5.1.2,ssp585,2.535331906,1,6
2076,7,5.1.2,ssp585,1.740899358,0,3
2077,7,5.1.2,ssp585,0.73875803,0,3
2078,7,5.1.2,ssp585,0.014989293,0,1
2079,7,5.1.2,ssp585,0.404710921,0,4
2080,7,5.1.2,ssp585,4.025695931,1,7
2081,7,5.1.2,ssp585,0.498929336,0,3
2082,7,5.1.2,ssp585,2.019271949,1,4
2083,7,5.1.2,ssp585,1.164882227,0,3
2084,7,5.1.2,ssp585,0,0,0
2085,7,5.1.2,ssp585,1.650963597,1,6
2086,7,5.1.2,ssp585,1.78372591,1,3
2087,7,5.1.2,ssp585,2.852248394,0,7
2088,7,5.1.2,ssp585,0.974304069,0,3
2089,7,5.1.2,ssp585,3.269807281,2,4
2090,7,5.1.2,ssp585,1.892933619,1,3
2091,7,5.1.2,ssp585,1.974304069,1,3
2092,7,5.1.2,ssp585,1.447537473,0,4
2093,7,5.1.2,ssp585,1.967880086,1,6
2094,7,5.1.2,ssp585,2.43254818,0,7
2095,7,5.1.2,ssp585,1.713062099,0,5
2096,7,5.1.2,ssp585,1.226980728,0,4
2097,7,5.1.2,ssp585,1.950749465,1,4
2098,7,5.1.2,ssp585,0.175588865,0,3
2099,7,5.1.2,ssp585,0.248394004,0,3
2016,7,5.1.3,ssp585,0.092413793,0,3
2017,7,5.1.3,ssp585,0,0,0
2018,7,5.1.3,ssp585,0.030344828,0,1
2019,7,5.1.3,ssp585,0.100689655,0,2
2020,7,5.1.3,ssp585,1.431724138,0,4
2021,7,5.1.3,ssp585,0,0,0
2022,7,5.1.3,ssp585,0.445517241,0,2
2023,7,5.1.3,ssp585,0,0,0
2024,7,5.1.3,ssp585,0,0,0
2025,7,5.1.3,ssp585,0,0,0
2026,7,5.1.3,ssp585,0.008275862,0,1
2027,7,5.1.3,ssp585,0.275862069,0,3
2028,7,5.1.3,ssp585,0.030344828,0,1
2029,7,5.1.3,ssp585,0.227586207,0,2
2030,7,5.1.3,ssp585,0,0,0
2031,7,5.1.3,ssp585,0.137931034,0,2
2032,7,5.1.3,ssp585,0.006896552,0,1
2033,7,5.1.3,ssp585,0.231724138,0,3
2034,7,5.1.3,ssp585,0.428965517,0,2
2035,7,5.1.3,ssp585,0,0,0
2036,7,5.1.3,ssp585,0.173793103,0,3
2037,7,5.1.3,ssp585,0.328275862,0,3
2038,7,5.1.3,ssp585,0,0,0
2039,7,5.1.3,ssp585,0.015172414,0,1
2040,7,5.1.3,ssp585,0.005517241,0,1
2041,7,5.1.3,ssp585,0.008275862,0,1
2042,7,5.1.3,ssp585,0.136551724,0,2
2043,7,5.1.3,ssp585,0.183448276,0,1
2044,7,5.1.3,ssp585,0.266206897,0,2
2045,7,5.1.3,ssp585,0.008275862,0,1
2046,7,5.1.3,ssp585,0.144827586,0,1
2047,7,5.1.3,ssp585,0.689655172,0,3
2048,7,5.1.3,ssp585,0.315862069,0,2
2049,7,5.1.3,ssp585,0.049655172,0,2
2050,7,5.1.3,ssp585,0.016551724,0,1
2051,7,5.1.3,ssp585,0.005517241,0,1
2052,7,5.1.3,ssp585,0.062068966,0,2
2053,7,5.1.3,ssp585,0.365517241,0,3
2054,7,5.1.3,ssp585,0.110344828,0,2
2055,7,5.1.3,ssp585,0.984827586,0,3
2056,7,5.1.3,ssp585,0.00137931,0,1
2057,7,5.1.3,ssp585,0,0,0
2058,7,5.1.3,ssp585,0.23862069,0,3
2059,7,5.1.3,ssp585,0.111724138,0,2
2060,7,5.1.3,ssp585,0.019310345,0,1
2061,7,5.1.3,ssp585,0.420689655,0,2
2062,7,5.1.3,ssp585,0.324137931,0,3
2063,7,5.1.3,ssp585,0.706206897,0,5
2064,7,5.1.3,ssp585,0,0,0
2065,7,5.1.3,ssp585,0.409655172,0,3
2066,7,5.1.3,ssp585,0.217931034,0,2
2067,7,5.1.3,ssp585,0.976551724,0,3
2068,7,5.1.3,ssp585,0,0,0
2069,7,5.1.3,ssp585,0.517241379,0,3
2070,7,5.1.3,ssp585,0.103448276,0,2
2071,7,5.1.3,ssp585,0.256551724,0,2
2072,7,5.1.3,ssp585,1.16137931,0,4
2073,7,5.1.3,ssp585,0.491034483,0,3
2074,7,5.1.3,ssp585,0.246896552,0,3
2075,7,5.1.3,ssp585,0.135172414,0,4
2076,7,5.1.3,ssp585,0.627586207,0,4
2077,7,5.1.3,ssp585,0.315862069,0,2
2078,7,5.1.3,ssp585,0.230344828,0,2
2079,7,5.1.3,ssp585,1.016551724,0,3
2080,7,5.1.3,ssp585,0.460689655,0,4
2081,7,5.1.3,ssp585,2.00137931,0,6
2082,7,5.1.3,ssp585,0.411034483,0,2
2083,7,5.1.3,ssp585,0.533793103,0,2
2084,7,5.1.3,ssp585,0.896551724,0,3
2085,7,5.1.3,ssp585,0.393103448,0,2
2086,7,5.1.3,ssp585,3.48137931,1,8
2087,7,5.1.3,ssp585,1.337931034,0,8
2088,7,5.1.3,ssp585,0.768275862,0,4
2089,7,5.1.3,ssp585,2.140689655,0,7
2090,7,5.1.3,ssp585,0.620689655,0,3
2091,7,5.1.3,ssp585,0.673103448,0,6
2092,7,5.1.3,ssp585,0.773793103,0,4
2093,7,5.1.3,ssp585,1.125517241,0,4
2094,7,5.1.3,ssp585,3.12137931,0,7
2095,7,5.1.3,ssp585,0.982068966,0,6
2096,7,5.1.3,ssp585,1.033103448,0,6
2097,7,5.1.3,ssp585,0.230344828,0,3
2098,7,5.1.3,ssp585,0.553103448,0,4
2099,7,5.1.3,ssp585,2.255172414,0,8
2016,7,5.1.4,ssp585,3.155660377,0,6
2017,7,5.1.4,ssp585,0.419811321,0,4
2018,7,5.1.4,ssp585,1.306603774,0,5
2019,7,5.1.4,ssp585,1.948113208,0,6
2020,7,5.1.4,ssp585,3.825471698,0,6
2021,7,5.1.4,ssp585,0.051886792,0,3
2022,7,5.1.4,ssp585,2.066037736,0,5
2023,7,5.1.4,ssp585,0.287735849,0,2
2024,7,5.1.4,ssp585,0.212264151,0,5
2025,7,5.1.4,ssp585,0.646226415,0,4
2026,7,5.1.4,ssp585,2.405660377,0,6
2027,7,5.1.4,ssp585,3.731132075,2,6
2028,7,5.1.4,ssp585,0.877358491,0,3
2029,7,5.1.4,ssp585,2.509433962,1,6
2030,7,5.1.4,ssp585,0.608490566,0,3
2031,7,5.1.4,ssp585,2.41509434,0,6
2032,7,5.1.4,ssp585,1.311320755,0,5
2033,7,5.1.4,ssp585,3.58490566,0,7
2034,7,5.1.4,ssp585,3.452830189,1,5
2035,7,5.1.4,ssp585,0.985849057,0,4
2036,7,5.1.4,ssp585,4.075471698,0,8
2037,7,5.1.4,ssp585,2.452830189,1,4
2038,7,5.1.4,ssp585,1.066037736,0,6
2039,7,5.1.4,ssp585,3.556603774,0,8
2040,7,5.1.4,ssp585,1.466981132,0,4
2041,7,5.1.4,ssp585,1.929245283,0,5
2042,7,5.1.4,ssp585,1.330188679,0,5
2043,7,5.1.4,ssp585,3.04245283,0,7
2044,7,5.1.4,ssp585,2.806603774,0,7
2045,7,5.1.4,ssp585,1.66509434,0,5
2046,7,5.1.4,ssp585,1.872641509,0,5
2047,7,5.1.4,ssp585,3.198113208,1,7
2048,7,5.1.4,ssp585,3.933962264,1,8
2049,7,5.1.4,ssp585,2.731132075,1,10
2050,7,5.1.4,ssp585,2.490566038,0,8
2051,7,5.1.4,ssp585,1.943396226,0,5
2052,7,5.1.4,ssp585,3.127358491,0,8
2053,7,5.1.4,ssp585,2.976415094,1,6
2054,7,5.1.4,ssp585,1.589622642,0,7
2055,7,5.1.4,ssp585,4.122641509,1,8
2056,7,5.1.4,ssp585,2.646226415,0,11
2057,7,5.1.4,ssp585,1.278301887,0,3
2058,7,5.1.4,ssp585,2.655660377,1,9
2059,7,5.1.4,ssp585,3.811320755,0,9
2060,7,5.1.4,ssp585,2.33490566,0,6
2061,7,5.1.4,ssp585,2.726415094,2,5
2062,7,5.1.4,ssp585,3.122641509,1,7
2063,7,5.1.4,ssp585,5.768867925,2,8
2064,7,5.1.4,ssp585,2.693396226,0,7
2065,7,5.1.4,ssp585,3.212264151,1,9
2066,7,5.1.4,ssp585,3.66509434,1,6
2067,7,5.1.4,ssp585,3.551886792,0,9
2068,7,5.1.4,ssp585,1.240566038,0,5
2069,7,5.1.4,ssp585,3.405660377,0,7
2070,7,5.1.4,ssp585,2.066037736,0,6
2071,7,5.1.4,ssp585,3.344339623,0,11
2072,7,5.1.4,ssp585,5.056603774,3,7
2073,7,5.1.4,ssp585,1.995283019,1,7
2074,7,5.1.4,ssp585,3.419811321,0,8
2075,7,5.1.4,ssp585,4.268867925,1,7
2076,7,5.1.4,ssp585,5.882075472,1,10
2077,7,5.1.4,ssp585,5.674528302,1,9
2078,7,5.1.4,ssp585,3.141509434,1,7
2079,7,5.1.4,ssp585,4.882075472,1,9
2080,7,5.1.4,ssp585,5.061320755,0,9
2081,7,5.1.4,ssp585,6.674528302,3,9
2082,7,5.1.4,ssp585,3.245283019,0,8
2083,7,5.1.4,ssp585,2.29245283,0,8
2084,7,5.1.4,ssp585,3.674528302,0,8
2085,7,5.1.4,ssp585,4.386792453,1,9
2086,7,5.1.4,ssp585,3.396226415,2,6
2087,7,5.1.4,ssp585,6.094339623,2,9
2088,7,5.1.4,ssp585,3.683962264,1,6
2089,7,5.1.4,ssp585,5.198113208,2,8
2090,7,5.1.4,ssp585,4.330188679,1,8
2091,7,5.1.4,ssp585,6.363207547,1,10
2092,7,5.1.4,ssp585,5.448113208,1,10
2093,7,5.1.4,ssp585,7.146226415,2,9
2094,7,5.1.4,ssp585,4.816037736,2,7
2095,7,5.1.4,ssp585,6.150943396,3,9
2096,7,5.1.4,ssp585,6.113207547,2,10
2097,7,5.1.4,ssp585,5.193396226,1,10
2098,7,5.1.4,ssp585,3.023584906,1,5
2099,7,5.1.4,ssp585,4.91509434,1,8
2016,7,5.1.5,ssp585,0.137184116,0,1
2017,7,5.1.5,ssp585,0,0,0
2018,7,5.1.5,ssp585,0,0,0
2019,7,5.1.5,ssp585,0,0,0
2020,7,5.1.5,ssp585,0,0,0
2021,7,5.1.5,ssp585,0,0,0
2022,7,5.1.5,ssp585,0,0,0
2023,7,5.1.5,ssp585,0,0,0
2024,7,5.1.5,ssp585,0,0,0
2025,7,5.1.5,ssp585,0.023465704,0,1
2026,7,5.1.5,ssp585,0,0,0
2027,7,5.1.5,ssp585,0,0,0
2028,7,5.1.5,ssp585,0,0,0
2029,7,5.1.5,ssp585,0,0,0
2030,7,5.1.5,ssp585,0.007220217,0,1
2031,7,5.1.5,ssp585,0.005415162,0,1
2032,7,5.1.5,ssp585,0,0,0
2033,7,5.1.5,ssp585,0.005415162,0,1
2034,7,5.1.5,ssp585,0.149819495,0,1
2035,7,5.1.5,ssp585,0,0,0
2036,7,5.1.5,ssp585,0,0,0
2037,7,5.1.5,ssp585,0.124548736,0,1
2038,7,5.1.5,ssp585,0,0,0
2039,7,5.1.5,ssp585,0.077617329,0,1
2040,7,5.1.5,ssp585,0.796028881,0,1
2041,7,5.1.5,ssp585,0,0,0
2042,7,5.1.5,ssp585,0,0,0
2043,7,5.1.5,ssp585,0,0,0
2044,7,5.1.5,ssp585,0.037906137,0,1
2045,7,5.1.5,ssp585,0,0,0
2046,7,5.1.5,ssp585,0,0,0
2047,7,5.1.5,ssp585,0.409747292,0,1
2048,7,5.1.5,ssp585,0.055956679,0,1
2049,7,5.1.5,ssp585,0,0,0
2050,7,5.1.5,ssp585,0,0,0
2051,7,5.1.5,ssp585,0,0,0
2052,7,5.1.5,ssp585,0,0,0
2053,7,5.1.5,ssp585,0.054151625,0,1
2054,7,5.1.5,ssp585,0.559566787,0,2
2055,7,5.1.5,ssp585,0,0,0
2056,7,5.1.5,ssp585,0.375451264,0,1
2057,7,5.1.5,ssp585,0,0,0
2058,7,5.1.5,ssp585,0,0,0
2059,7,5.1.5,ssp585,0,0,0
2060,7,5.1.5,ssp585,0,0,0
2061,7,5.1.5,ssp585,0.001805054,0,1
2062,7,5.1.5,ssp585,0.101083032,0,1
2063,7,5.1.5,ssp585,0,0,0
2064,7,5.1.5,ssp585,0,0,0
2065,7,5.1.5,ssp585,0.135379061,0,2
2066,7,5.1.5,ssp585,0,0,0
2067,7,5.1.5,ssp585,1.059566787,1,2
2068,7,5.1.5,ssp585,0,0,0
2069,7,5.1.5,ssp585,0.005415162,0,1
2070,7,5.1.5,ssp585,0,0,0
2071,7,5.1.5,ssp585,0,0,0
2072,7,5.1.5,ssp585,0.088447653,0,2
2073,7,5.1.5,ssp585,0.653429603,0,2
2074,7,5.1.5,ssp585,0.564981949,0,3
2075,7,5.1.5,ssp585,1.568592058,1,3
2076,7,5.1.5,ssp585,0.528880866,0,2
2077,7,5.1.5,ssp585,0,0,0
2078,7,5.1.5,ssp585,0,0,0
2079,7,5.1.5,ssp585,0,0,0
2080,7,5.1.5,ssp585,0.507220217,0,3
2081,7,5.1.5,ssp585,0.061371841,0,1
2082,7,5.1.5,ssp585,0.907942238,0,2
2083,7,5.1.5,ssp585,0.321299639,0,1
2084,7,5.1.5,ssp585,0,0,0
2085,7,5.1.5,ssp585,0.949458484,0,2
2086,7,5.1.5,ssp585,0.590252708,0,2
2087,7,5.1.5,ssp585,1.214801444,0,4
2088,7,5.1.5,ssp585,0.016245487,0,1
2089,7,5.1.5,ssp585,2.249097473,0,5
2090,7,5.1.5,ssp585,1.66967509,1,3
2091,7,5.1.5,ssp585,1.009025271,0,2
2092,7,5.1.5,ssp585,0.200361011,0,1
2093,7,5.1.5,ssp585,1,1,1
2094,7,5.1.5,ssp585,0.88267148,0,3
2095,7,5.1.5,ssp585,0.801444043,0,2
2096,7,5.1.5,ssp585,0.010830325,0,1
2097,7,5.1.5,ssp585,1.140794224,0,2
2098,7,5.1.5,ssp585,0,0,0
2099,7,5.1.5,ssp585,0,0,0
2016,7,5.1.6,ssp585,0.575367647,0,1
2017,7,5.1.6,ssp585,0,0,0
2018,7,5.1.6,ssp585,0.001838235,0,1
2019,7,5.1.6,ssp585,0,0,0
2020,7,5.1.6,ssp585,0.639705882,0,2
2021,7,5.1.6,ssp585,0,0,0
2022,7,5.1.6,ssp585,0.726102941,0,1
2023,7,5.1.6,ssp585,0.022058824,0,1
2024,7,5.1.6,ssp585,0,0,0
2025,7,5.1.6,ssp585,0.082720588,0,1
2026,7,5.1.6,ssp585,0.009191176,0,1
2027,7,5.1.6,ssp585,0.056985294,0,1
2028,7,5.1.6,ssp585,0,0,0
2029,7,5.1.6,ssp585,0.590073529,0,2
2030,7,5.1.6,ssp585,0,0,0
2031,7,5.1.6,ssp585,0.014705882,0,1
2032,7,5.1.6,ssp585,0,0,0
2033,7,5.1.6,ssp585,1.082720588,0,4
2034,7,5.1.6,ssp585,0.444852941,0,1
2035,7,5.1.6,ssp585,0,0,0
2036,7,5.1.6,ssp585,0.025735294,0,1
2037,7,5.1.6,ssp585,1.5,0,4
2038,7,5.1.6,ssp585,0.03125,0,1
2039,7,5.1.6,ssp585,0.123161765,0,1
